"";"Datum";"factorn";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"82146";2012-06-30;0,00141843971631206;0;1;0;NA;0
"83148";2012-09-30;0,00153846153846154;-2;-2;0;NA;-1
"84130";2012-12-31;0,00166666666666667;1;1;0;NA;0
"85143";2013-03-31;0,00128205128205128;0;0;0;NA;-1
"86121";2013-06-30;0,00106951871657754;0;-1;1;NA;0
"87107";2013-09-30;0,00173913043478261;0;0;0;NA;0
"91177";2014-09-30;0,0015625;-1;-1;1;NA;-1
"92122";2014-12-31;0,00149253731343284;0;1;0;NA;0
"58207";2006-06-30;0,00106951871657754;0;0;-1;NA;0
"62243";2007-06-30;0,0021505376344086;0;0;0;NA;0
"60179";2006-12-31;0,0024390243902439;0;-1;0;NA;-1
"71189";2009-09-30;0,0015625;0;0;0;NA;0
"72197";2009-12-31;0,00173913043478261;0;0;0;NA;0
"73201";2010-03-31;0,00185185185185185;-1;-1;-1;NA;-1
"74201";2010-06-30;0,00133333333333333;-1;-1;-1;NA;-1
"84131";2012-12-31;0,00166666666666667;-2;-2;-2;NA;-2
"67199";2008-09-30;0,0037037037037037;0;0;NA;NA;0
"71190";2009-09-30;0,00390625;0;0;0;NA;1
"72198";2009-12-31;0,00434782608695652;0;NA;0;NA;0
"70216";2009-06-30;0,00240963855421687;0;0;0;NA;0
"61302";2007-03-31;0,00202020202020202;0;-1;0;NA;0
"60180";2006-12-31;0,00121951219512195;0;0;1;NA;0
"64186";2007-12-31;0,00131578947368421;0;0;1;NA;0
"71191";2009-09-30;0,0015625;-2;-1;0;NA;-2
"71192";2009-09-30;0,00535714285714286;0;0;0;0;NA
"72199";2009-12-31;0,00596026490066225;NA;2;2;2;NA
"73202";2010-03-31;0,00456852791878173;0;0;0;0;NA
"74202";2010-06-30;0,00497237569060773;NA;-1;-1;-1;NA
"75185";2010-09-30;0,00529411764705882;1;1;1;0;NA
"76188";2010-12-31;0,00552147239263804;NA;-1;-1;-1;NA
"59173";2006-09-30;0,00491803278688525;1;1;1;1;NA
"63195";2007-09-30;0,00638297872340426;-1;-1;0;0;NA
"64187";2007-12-31;0,00652173913043478;0;0;0;0;NA
"65206";2008-03-31;0,00612244897959184;0;0;0;0;NA
"66210";2008-06-30;0,004;NA;-1;-1;-1;NA
"67200";2008-09-30;0,00566037735849057;0;0;0;0;NA
"68198";2008-12-31;0,00588235294117647;-1;0;0;0;NA
"69217";2009-03-31;0,00625;0;0;0;0;NA
"70217";2009-06-30;0,00461538461538462;0;0;0;0;NA
"71193";2009-09-30;0,00576923076923077;-1;-1;0;0;NA
"72200";2009-12-31;0,00810810810810811;0;0;0;0;NA
"73203";2010-03-31;0,00666666666666667;-1;-1;-1;-1;NA
"74203";2010-06-30;0,00638297872340426;0;0;0;0;NA
"75186";2010-09-30;0,00638297872340426;-1;-1;0;-1;NA
"76189";2010-12-31;0,00555555555555556;-1;-1;-1;-1;NA
"77182";2011-03-31;0,00638297872340426;-1;-1;0;0;NA
"78186";2011-06-30;0,00652173913043478;-1;-1;-1;0;NA
"79168";2011-09-30;0,00666666666666667;0;0;0;0;NA
"80166";2011-12-31;0,00652173913043478;0;0;0;0;NA
"91178";2014-09-30;0,009375;0;0;0;0;NA
"92123";2014-12-31;0,0075;0;0;0;0;NA
"93121";2015-03-31;0,00714285714285714;0;0;-1;0;NA
"96116";2015-12-31;0,00517241379310345;1;1;1;1;NA
"59174";2006-09-30;0,000813008130081301;2;0;0;0;NA
"61303";2007-03-31;0,00103092783505155;0;0;0;0;NA
"72201";2009-12-31;0,000826446280991736;NA;0;0;0;NA
"59175";2006-09-30;0,000813008130081301;1;-1;0;0;NA
"60181";2006-12-31;0,00102040816326531;0;0;-1;0;NA
"71194";2009-09-30;0,00588235294117647;0;1;0;0;NA
"59176";2006-09-30;0,0043010752688172;0;0;0;0;NA
"68199";2008-12-31;0,00449438202247191;-2;1;0;-1;NA
"70218";2009-06-30;0,00317460317460317;1;0;1;1;NA
"71195";2009-09-30;0,00380952380952381;-2;-2;-2;-2;NA
"74204";2010-06-30;0,0036036036036036;NA;0;NA;NA;NA
"77183";2011-03-31;0,0048780487804878;0;0;0;0;NA
"79169";2011-09-30;0,00655737704918033;0;0;0;0;NA
"80167";2011-12-31;0,00563380281690141;-1;-1;-1;-1;NA
"81155";2012-03-31;0,00571428571428571;0;0;0;0;NA
"82147";2012-06-30;0,00645161290322581;0;0;0;0;NA
"86122";2013-06-30;0,00571428571428571;NA;1;1;1;NA
"87108";2013-09-30;0,00606060606060606;NA;-1;-1;-1;NA
"59177";2006-09-30;0,0010752688172043;1;1;1;1;NA
"64188";2007-12-31;0,00677966101694915;-1;-1;-1;-1;NA
"67201";2008-09-30;0,00865384615384615;0;0;0;0;NA
"68200";2008-12-31;0,00737704918032787;-1;-1;-1;-1;NA
"69218";2009-03-31;0,00714285714285714;-1;-1;0;-1;NA
"72202";2009-12-31;0,00703125;1;0;1;0;NA
"75187";2010-09-30;0,01125;NA;0;0;0;NA
"76190";2010-12-31;0,00891089108910891;-1;0;-1;0;NA
"79170";2011-09-30;0,00756302521008403;-1;-1;-1;-1;NA
"82148";2012-06-30;0,0102272727272727;0;0;1;-2;NA
"84132";2012-12-31;0,00708661417322835;-1;-1;-1;-1;NA
"85144";2013-03-31;0,0107142857142857;-1;-1;-1;0;NA
"88127";2013-12-31;0,00869565217391304;0;-1;-1;-1;NA
"8972";2014-03-31;0,01;-1;-1;0;0;NA
"76191";2010-12-31;0,00129032258064516;-1;-1;-1;NA;-1
"64189";2007-12-31;0,00263157894736842;-1;0;0;NA;-1
"65207";2008-03-31;0,00298507462686567;-1;-1;0;NA;-1
"66211";2008-06-30;0,00176991150442478;-1;-1;0;NA;-1
"62244";2007-06-30;0,00375;-1;0;0;0;NA
"67202";2008-09-30;0,00120481927710843;NA;-2;-1;-1;NA
"68201";2008-12-31;0,00186335403726708;NA;-1;-1;-1;NA
"69219";2009-03-31;0,00168539325842697;-1;-1;-1;-1;NA
"70219";2009-06-30;0,00185185185185185;-1;0;1;0;NA
"60182";2006-12-31;0,00277777777777778;-2;-2;-2;-2;NA
"68202";2008-12-31;0,00186335403726708;0;0;0;0;NA
"70220";2009-06-30;0,00120481927710843;0;0;1;NA;0
"71196";2009-09-30;0,00272727272727273;0;0;0;NA;0
"80168";2011-12-31;0,0025;0;0;1;NA;0
"81156";2012-03-31;0,00232558139534884;-2;-2;0;NA;-1
"82149";2012-06-30;0,00309278350515464;1;0;1;NA;1
"83149";2012-09-30;0,00247933884297521;-1;-2;0;NA;-1
"86123";2013-06-30;0,00185185185185185;0;-2;1;NA;0
"93122";2015-03-31;0,00198675496688742;1;0;1;NA;0
"94116";2015-06-30;0,00227272727272727;0;1;-1;NA;1
"97119";2016-03-31;0,00125523012552301;-1;-1;0;NA;-1
"98118";2016-06-30;0,00125523012552301;0;0;0;NA;0
"73204";2010-03-31;0,00152284263959391;0;0;0;0;NA
"74205";2010-06-30;0,00165745856353591;0;0;0;0;NA
"75188";2010-09-30;0,00176470588235294;0;0;0;0;NA
"76192";2010-12-31;0,00184049079754601;1;1;0;0;NA
"77184";2011-03-31;0,00188679245283019;1;NA;2;0;NA
"78187";2011-06-30;0,00206896551724138;-1;0;-1;0;NA
"79171";2011-09-30;0,00201342281879195;1;0;1;0;NA
"85145";2013-03-31;0,00288461538461538;1;0;0;0;NA
"86124";2013-06-30;0,0024390243902439;1;0;0;0;NA
"91179";2014-09-30;0,0024;0;1;0;0;NA
"92124";2014-12-31;0,0036144578313253;-1;-1;0;0;NA
"70221";2009-06-30;0,00396825396825397;-1;-1;-2;-1;NA
"75189";2010-09-30;0,00413223140495868;-1;1;NA;NA;NA
"61304";2007-03-31;0,00202020202020202;-1;-1;0;NA;1
"68203";2008-12-31;0,0018348623853211;0;0;0;NA;0
"61305";2007-03-31;0,00101010101010101;0;-1;0;NA;-1
"63196";2007-09-30;0,000763358778625954;-1;-1;1;NA;-1
"64190";2007-12-31;0,00153846153846154;0;-1;0;NA;0
"65208";2008-03-31;0,00140845070422535;0;0;1;NA;1
"66212";2008-06-30;0,00135135135135135;0;0;0;NA;0
"67203";2008-09-30;0,00227272727272727;0;1;0;NA;1
"68204";2008-12-31;0,00184049079754601;0;0;1;NA;0
"69220";2009-03-31;0,00205479452054795;0;0;0;NA;1
"70222";2009-06-30;0,00223880597014925;0;0;1;NA;0
"71197";2009-09-30;0,00272727272727273;0;0;1;NA;0
"72203";2009-12-31;0,00214285714285714;0;0;1;NA;0
"73205";2010-03-31;0,00166666666666667;0;0;1;NA;0
"74206";2010-06-30;0,001875;0;0;-1;NA;0
"75190";2010-09-30;0,00217391304347826;0;0;1;NA;0
"76193";2010-12-31;0,00188679245283019;0;0;0;NA;0
"77185";2011-03-31;0,00229007633587786;0;0;0;NA;0
"78188";2011-06-30;0,00234375;0;0;0;NA;0
"79172";2011-09-30;0,00258620689655172;0;0;0;NA;0
"80169";2011-12-31;0,0025;0;0;0;NA;0
"83150";2012-09-30;0,00247933884297521;-2;-1;0;NA;0
"84133";2012-12-31;0,00157068062827225;1;1;0;NA;0
"87109";2013-09-30;0,00181818181818182;1;0;0;NA;0
"88128";2013-12-31;0,00193548387096774;1;1;1;NA;0
"8973";2014-03-31;0,00153061224489796;0;-1;1;NA;0
"9077";2014-06-30;0,00315789473684211;-1;-1;0;NA;-1
"91180";2014-09-30;0,00182926829268293;0;0;1;NA;0
"92125";2014-12-31;0,002;0;1;0;NA;1
"93123";2015-03-31;0,00198675496688742;0;0;1;NA;0
"94117";2015-06-30;0,00227272727272727;1;0;-1;NA;1
"95106";2015-09-30;0,00108303249097473;0;-1;0;NA;0
"71198";2009-09-30;0,00178571428571429;0;0;0;0;NA
"71199";2009-09-30;0,00178571428571429;0;0;0;0;NA
"72204";2009-12-31;0,00198675496688742;0;0;-1;0;NA
"73206";2010-03-31;0,00152284263959391;NA;-1;0;-1;NA
"76194";2010-12-31;0,00184049079754601;NA;-1;-2;-2;NA
"77186";2011-03-31;0,00188679245283019;-2;-2;-1;-1;NA
"80170";2011-12-31;0,00208333333333333;-1;-1;-1;0;NA
"88129";2013-12-31;0,00230769230769231;0;0;1;0;NA
"8974";2014-03-31;0,00206896551724138;1;1;1;0;NA
"9078";2014-06-30;0,0036144578313253;1;1;0;0;NA
"91181";2014-09-30;0,0024;1;1;0;0;NA
"92126";2014-12-31;0,0036144578313253;0;0;-1;0;NA
"95107";2015-09-30;0,00181818181818182;0;1;0;1;NA
"96117";2015-12-31;0,00204081632653061;-1;-1;-1;-1;NA
"97120";2016-03-31;0,00184049079754601;0;1;0;0;NA
"98119";2016-06-30;0,00193548387096774;0;0;1;0;NA
"63197";2007-09-30;0,000763358778625954;1;2;0;NA;2
"73207";2010-03-31;0,00166666666666667;-1;-1;-1;NA;0
"76195";2010-12-31;0,00188679245283019;-1;-1;-1;NA;-1
"77187";2011-03-31;0,00229007633587786;NA;NA;0;NA;0
"83151";2012-09-30;0,00247933884297521;0;0;0;NA;0
"86125";2013-06-30;0,00185185185185185;0;0;0;NA;0
"87110";2013-09-30;0,00181818181818182;0;-1;0;NA;-1
"9079";2014-06-30;0,00315789473684211;0;0;0;NA;0
"91182";2014-09-30;0,00182926829268293;0;0;0;NA;0
"92127";2014-12-31;0,002;0;0;0;NA;0
"95108";2015-09-30;0,00108303249097473;0;0;0;NA;0
"96118";2015-12-31;0,00142857142857143;0;0;0;NA;0
"97121";2016-03-31;0,00125523012552301;0;0;0;NA;0
"98120";2016-06-30;0,00125523012552301;0;0;0;NA;0
"73208";2010-03-31;0,00444444444444444;0;0;0;NA;0
"74207";2010-06-30;0,005;0;0;0;NA;0
"75191";2010-09-30;0,00579710144927536;0;0;0;NA;0
"78189";2011-06-30;0,00625;0;0;0;NA;0
"79173";2011-09-30;0,00689655172413793;0;0;0;NA;0
"83152";2012-09-30;0,00661157024793389;0;0;0;NA;0
"8975";2014-03-31;0,00408163265306122;0;1;-1;NA;-1
"9080";2014-06-30;0,00842105263157895;0;-1;-1;NA;-1
"97122";2016-03-31;0,00334728033472803;0;1;0;NA;0
"98121";2016-06-30;0,00334728033472803;1;0;0;NA;1
"69221";2009-03-31;0,00205479452054795;-1;-1;1;NA;-1
"72205";2009-12-31;0,00214285714285714;0;-2;0;NA;-1
"77188";2011-03-31;0,00229007633587786;-1;0;0;NA;-2
"78190";2011-06-30;0,00234375;0;0;0;NA;0
"84134";2012-12-31;0,00157068062827225;1;-1;-1;NA;0
"85146";2013-03-31;0,00170454545454545;0;-1;-1;NA;1
"98122";2016-06-30;0,00125523012552301;-2;-2;-1;NA;0
"63198";2007-09-30;0,00381679389312977;-1;-1;-1;NA;-2
"68205";2008-12-31;0,00306748466257669;0;0;0;NA;-1
"73209";2010-03-31;0,00277777777777778;0;0;0;NA;0
"80171";2011-12-31;0,00416666666666667;0;0;0;NA;0
"81157";2012-03-31;0,00387596899224806;2;0;0;NA;0
"92128";2014-12-31;0,00333333333333333;-1;0;0;NA;0
"65209";2008-03-31;0,0028169014084507;0;0;1;NA;0
"66213";2008-06-30;0,0027027027027027;0;0;0;NA;1
"67204";2008-09-30;0,00151515151515152;0;0;0;NA;0
"68206";2008-12-31;0,00122699386503067;0;0;0;NA;0
"69222";2009-03-31;0,00136986301369863;0;0;0;NA;0
"70223";2009-06-30;0,00149253731343284;0;1;1;NA;1
"73210";2010-03-31;0,00111111111111111;-2;-1;-1;NA;-2
"74208";2010-06-30;0,00125;0;0;1;NA;1
"75192";2010-09-30;0,00144927536231884;2;1;0;NA;2
"76196";2010-12-31;0,00125786163522013;-2;-2;0;NA;-2
"77189";2011-03-31;0,00152671755725191;0;0;0;NA;0
"78191";2011-06-30;0,0015625;2;1;0;NA;2
"79174";2011-09-30;0,00172413793103448;-2;0;0;NA;-2
"80172";2011-12-31;0,00166666666666667;0;0;-1;NA;0
"81158";2012-03-31;0,00155038759689922;0;0;1;NA;0
"84135";2012-12-31;0,00104712041884817;0;0;0;NA;0
"87111";2013-09-30;0,00121212121212121;0;0;0;NA;0
"67205";2008-09-30;0,00378787878787879;0;0;0;NA;0
"67206";2008-09-30;0,00227272727272727;NA;-1;1;NA;0
"68207";2008-12-31;0,00184049079754601;-1;0;1;NA;-1
"69223";2009-03-31;0,00205479452054795;1;1;1;NA;1
"70224";2009-06-30;0,00223880597014925;0;0;0;NA;0
"71200";2009-09-30;0,00272727272727273;-1;-1;1;NA;0
"72206";2009-12-31;0,00214285714285714;0;1;0;NA;-1
"73211";2010-03-31;0,00166666666666667;-1;1;0;NA;2
"74209";2010-06-30;0,001875;-1;0;-1;NA;0
"75193";2010-09-30;0,00217391304347826;1;1;0;NA;1
"78192";2011-06-30;0,00234375;-1;0;-1;NA;0
"79175";2011-09-30;0,00258620689655172;1;NA;1;NA;0
"80173";2011-12-31;0,0025;0;0;0;NA;1
"81159";2012-03-31;0,00232558139534884;-1;-1;1;NA;0
"82150";2012-06-30;0,00309278350515464;1;0;0;NA;0
"85147";2013-03-31;0,00170454545454545;1;1;0;NA;1
"86126";2013-06-30;0,00185185185185185;0;0;0;NA;-1
"87112";2013-09-30;0,00181818181818182;0;1;-2;NA;0
"91183";2014-09-30;0,00182926829268293;2;2;0;NA;1
"92129";2014-12-31;0,002;NA;-2;NA;NA;NA
"94118";2015-06-30;0,00227272727272727;0;1;0;NA;0
"97123";2016-03-31;0,00125523012552301;-1;-1;-1;NA;1
"98123";2016-06-30;0,00125523012552301;0;1;-1;NA;0
"66214";2008-06-30;0,00405405405405405;0;0;1;NA;0
"73212";2010-03-31;0,005;-1;-1;0;NA;0
"67207";2008-09-30;0,00303030303030303;1;0;1;NA;1
"68208";2008-12-31;0,00245398773006135;0;0;1;NA;0
"69224";2009-03-31;0,00273972602739726;0;0;NA;NA;0
"72207";2009-12-31;0,00285714285714286;0;-1;-1;NA;1
"73213";2010-03-31;0,00222222222222222;0;-1;-2;NA;-1
"76197";2010-12-31;0,00251572327044025;-1;-2;1;NA;-1
"77190";2011-03-31;0,00305343511450382;-1;0;-1;NA;-1
"80174";2011-12-31;0,00333333333333333;0;-1;0;NA;0
"81160";2012-03-31;0,00310077519379845;0;0;0;NA;0
"84136";2012-12-31;0,00209424083769634;0;-1;0;NA;-1
"85148";2013-03-31;0,00227272727272727;0;0;1;NA;-1
"88130";2013-12-31;0,00258064516129032;0;1;0;NA;0
"91184";2014-09-30;0,0024390243902439;0;0;0;NA;1
"92130";2014-12-31;0,00266666666666667;0;-1;0;NA;0
"95109";2015-09-30;0,00144404332129964;0;-1;0;NA;0
"63199";2007-09-30;0,00381679389312977;-1;0;0;NA;-1
"64191";2007-12-31;0,00769230769230769;0;1;0;NA;0
"65210";2008-03-31;0,00704225352112676;0;-1;-1;NA;1
"69225";2009-03-31;0,00342465753424658;1;0;-1;NA;-1
"70225";2009-06-30;0,00373134328358209;-1;0;1;NA;0
"71201";2009-09-30;0,00454545454545455;0;0;0;NA;0
"72208";2009-12-31;0,00357142857142857;-1;0;0;NA;-2
"73214";2010-03-31;0,00277777777777778;0;0;0;NA;-1
"74210";2010-06-30;0,003125;1;0;0;NA;-1
"75194";2010-09-30;0,0036231884057971;0;-1;-1;NA;0
"76198";2010-12-31;0,00314465408805031;0;0;0;NA;2
"77191";2011-03-31;0,00381679389312977;1;-1;0;NA;-1
"78193";2011-06-30;0,00390625;-1;-1;0;NA;-1
"79176";2011-09-30;0,00258620689655172;0;-1;0;NA;0
"80175";2011-12-31;0,0025;-1;-1;-1;NA;-1
"84137";2012-12-31;0,00157068062827225;1;0;1;NA;1
"85149";2013-03-31;0,00170454545454545;0;-1;0;NA;0
"88131";2013-12-31;0,00193548387096774;-1;-1;-1;NA;-1
"8976";2014-03-31;0,00153061224489796;1;-1;0;NA;0
"92131";2014-12-31;0,002;NA;1;NA;NA;NA
"98124";2016-06-30;0,00125523012552301;0;-1;-1;NA;-1
"87113";2013-09-30;0,00181818181818182;-1;0;0;NA;1
"88132";2013-12-31;0,00193548387096774;1;-1;0;NA;0
"92132";2014-12-31;0,002;0;1;-1;NA;-1
"93124";2015-03-31;0,00198675496688742;0;0;0;NA;1
"94119";2015-06-30;0,00227272727272727;0;1;-1;NA;0
"95110";2015-09-30;0,00108303249097473;0;1;-1;NA;1
"96119";2015-12-31;0,00142857142857143;0;0;-1;NA;0
"97124";2016-03-31;0,00125523012552301;1;-1;-1;NA;-1
"98125";2016-06-30;0,00125523012552301;0;-1;0;NA;-1
"65211";2008-03-31;0,00422535211267606;0;-1;0;NA;0
"68209";2008-12-31;0,00184049079754601;-2;-2;-1;NA;-2
"69226";2009-03-31;0,00205479452054795;-1;-2;1;NA;-2
"70226";2009-06-30;0,00223880597014925;-1;-1;-1;NA;-1
"65212";2008-03-31;0,00140845070422535;0;0;0;NA;0
"66215";2008-06-30;0,00135135135135135;0;0;0;NA;0
"71202";2009-09-30;0,00545454545454545;-1;-1;-1;NA;-1
"72209";2009-12-31;0,00428571428571429;1;-1;0;NA;0
"73215";2010-03-31;0,00333333333333333;0;0;1;NA;0
"74211";2010-06-30;0,00375;-1;-1;-1;NA;0
"92133";2014-12-31;0,004;0;0;0;NA;0
"95111";2015-09-30;0,00216606498194946;0;1;1;NA;-1
"96120";2015-12-31;0,00285714285714286;0;0;0;NA;0
"63200";2007-09-30;0,000763358778625954;0;-1;0;NA;0
"64192";2007-12-31;0,00153846153846154;0;0;0;NA;0
"65213";2008-03-31;0,00140845070422535;0;-1;0;NA;-1
"66216";2008-06-30;0,00135135135135135;-1;-1;0;NA;-1
"70227";2009-06-30;0,00223880597014925;-1;-1;0;NA;-1
"73216";2010-03-31;0,00166666666666667;0;0;-1;NA;-1
"74212";2010-06-30;0,001875;0;0;0;NA;0
"76199";2010-12-31;0,00188679245283019;-1;-1;-1;NA;-1
"63201";2007-09-30;0,00152671755725191;1;NA;0;NA;1
"9081";2014-06-30;0,00315789473684211;1;-1;0;NA;0
"98126";2016-06-30;0,00125523012552301;-1;-1;0;NA;-1
"63202";2007-09-30;0,000763358778625954;-1;2;0;NA;0
"80176";2011-12-31;0,0025;-1;0;1;NA;0
"63203";2007-09-30;0,000763358778625954;0;-1;0;NA;-1
"64193";2007-12-31;0,00153846153846154;-2;-2;-2;NA;-2
"69227";2009-03-31;0,00205479452054795;1;0;1;NA;0
"67208";2008-09-30;0,00120481927710843;1;0;-1;0;NA
"68210";2008-12-31;0,00186335403726708;0;-1;0;-1;NA
"98127";2016-06-30;0,00387096774193548;1;0;1;2;NA
"68211";2008-12-31;0,00101351351351351;0;-2;0;-2;NA
"69228";2009-03-31;0,001171875;0;-2;0;-2;NA
"65214";2008-03-31;0,00140845070422535;-1;0;0;NA;0
"67209";2008-09-30;0,000757575757575758;1;0;0;NA;0
"70228";2009-06-30;0,000746268656716418;0;0;0;NA;0
"71203";2009-09-30;0,000909090909090909;1;0;0;NA;0
"72210";2009-12-31;0,000714285714285714;-1;-1;0;NA;-1
"73217";2010-03-31;0,000555555555555556;1;0;0;NA;0
"76200";2010-12-31;0,000628930817610063;-1;-1;0;NA;-1
"81161";2012-03-31;0,000775193798449612;-1;-1;0;NA;-1
"82151";2012-06-30;0,00103092783505155;0;0;0;NA;0
"85150";2013-03-31;0,000568181818181818;0;0;0;NA;0
"86127";2013-06-30;0,000617283950617284;-1;-1;0;NA;-1
"87114";2013-09-30;0,000606060606060606;-1;-1;-1;NA;-1
"94120";2015-06-30;0,000757575757575758;-1;-1;-1;NA;-1
"64194";2007-12-31;0,00461538461538462;-1;1;-1;NA;-1
"65215";2008-03-31;0,00422535211267606;0;-1;0;NA;0
"66217";2008-06-30;0,00405405405405405;-2;NA;-1;NA;NA
"68212";2008-12-31;0,00101351351351351;0;-1;0;-1;NA
"69229";2009-03-31;0,001171875;0;-1;NA;0;NA
"70229";2009-06-30;0,001;NA;0;1;1;NA
"71204";2009-09-30;0,00087719298245614;NA;-1;-2;-1;NA
"74213";2010-06-30;0,00111111111111111;0;1;2;0;NA
"78194";2011-06-30;0,0014018691588785;1;0;0;0;NA
"81162";2012-03-31;0,00138888888888889;-1;-2;-1;-2;NA
"82152";2012-06-30;0,00157894736842105;-1;-2;1;-1;NA
"87115";2013-09-30;0,00211267605633803;NA;-2;0;-1;NA
"88133";2013-12-31;0,00202702702702703;0;-1;0;-1;NA
"8977";2014-03-31;0,0016304347826087;0;-1;0;-1;NA
"92134";2014-12-31;0,00189873417721519;-1;-2;0;-1;NA
"96121";2015-12-31;0,002;1;0;0;1;NA
"97125";2016-03-31;0,00192307692307692;-2;-2;-1;-2;NA
"98128";2016-06-30;0,00164835164835165;-2;-1;0;-1;NA
"64195";2007-12-31;0,00153846153846154;1;-2;1;NA;-2
"97126";2016-03-31;0,00384615384615385;1;1;NA;NA;NA
"73218";2010-03-31;0,00152284263959391;-1;-1;-1;0;NA
"79177";2011-09-30;0,00201342281879195;1;0;-1;0;NA
"80177";2011-12-31;0,00208333333333333;0;2;2;1;NA
"88134";2013-12-31;0,00230769230769231;0;-1;-1;0;NA
"65216";2008-03-31;0,00384615384615385;-1;-1;-1;-1;NA
"66218";2008-06-30;0,00245901639344262;0;0;0;0;NA
"67210";2008-09-30;0,0036144578313253;-1;0;0;1;NA
"74214";2010-06-30;0,00497237569060773;-1;-1;-1;-1;NA
"75195";2010-09-30;0,00529411764705882;-1;-1;-1;-1;NA
"76201";2010-12-31;0,00552147239263804;0;-1;-1;-1;NA
"88135";2013-12-31;0,00692307692307692;1;0;1;1;NA
"8978";2014-03-31;0,00620689655172414;-1;0;0;0;NA
"9082";2014-06-30;0,0108433734939759;2;2;2;1;NA
"65217";2008-03-31;0,00298507462686567;1;0;0;NA;0
"68213";2008-12-31;0,00186335403726708;0;0;1;NA;NA
"70230";2009-06-30;0,00185185185185185;0;0;0;0;NA
"66219";2008-06-30;0,00491803278688525;NA;-1;0;-1;NA
"67211";2008-09-30;0,00240963855421687;-1;-1;-1;-1;NA
"79178";2011-09-30;0,00402684563758389;-2;0;0;-1;NA
"69230";2009-03-31;0,00208333333333333;-1;-1;-1;0;NA
"70231";2009-06-30;0,00153846153846154;-1;-1;-1;0;NA
"71205";2009-09-30;0,00192307692307692;0;1;-1;0;NA
"72211";2009-12-31;0,0027027027027027;1;-1;0;1;NA
"73219";2010-03-31;0,00222222222222222;0;0;0;0;NA
"74215";2010-06-30;0,00212765957446809;-1;-1;-1;-1;NA
"75196";2010-09-30;0,00212765957446809;NA;0;-1;1;NA
"76202";2010-12-31;0,00185185185185185;1;0;0;0;NA
"77192";2011-03-31;0,00212765957446809;-2;-1;0;0;NA
"78195";2011-06-30;0,00217391304347826;1;-1;0;0;NA
"79179";2011-09-30;0,00222222222222222;0;0;-1;-1;NA
"80178";2011-12-31;0,00217391304347826;0;0;0;-1;NA
"81163";2012-03-31;0,0025;0;0;-1;-2;NA
"82153";2012-06-30;0,00277777777777778;-1;0;0;0;NA
"83153";2012-09-30;0,00181818181818182;1;1;0;1;NA
"84138";2012-12-31;0,0024390243902439;0;-1;0;0;NA
"86128";2013-06-30;0,00185185185185185;0;0;0;0;NA
"87116";2013-09-30;0,0025;-1;0;0;0;NA
"88136";2013-12-31;0,00227272727272727;-1;0;0;-1;NA
"8979";2014-03-31;0,00232558139534884;1;-1;0;1;NA
"9083";2014-06-30;0,00384615384615385;-1;0;0;-1;NA
"91185";2014-09-30;0,003125;1;1;1;0;NA
"92135";2014-12-31;0,0025;0;0;0;0;NA
"93125";2015-03-31;0,00238095238095238;0;-1;0;-1;NA
"94121";2015-06-30;0,00222222222222222;1;0;0;0;NA
"95112";2015-09-30;0,00158730158730159;-1;0;0;0;NA
"96122";2015-12-31;0,00172413793103448;0;0;0;0;NA
"97127";2016-03-31;0,00188679245283019;-1;-1;-1;0;NA
"98129";2016-06-30;0,00204081632653061;0;0;0;0;NA
"67212";2008-09-30;0,00188679245283019;-1;-1;-1;-1;NA
"68214";2008-12-31;0,00196078431372549;-1;-1;-1;-1;NA
"69231";2009-03-31;0,00208333333333333;-1;0;0;-1;NA
"74216";2010-06-30;0,00212765957446809;-1;0;1;-1;NA
"75197";2010-09-30;0,00212765957446809;-1;-1;0;-1;NA
"76203";2010-12-31;0,00185185185185185;1;1;0;1;NA
"77193";2011-03-31;0,00212765957446809;NA;0;0;-1;NA
"78196";2011-06-30;0,00217391304347826;-1;0;0;0;NA
"79180";2011-09-30;0,00222222222222222;NA;0;0;0;NA
"82154";2012-06-30;0,00277777777777778;1;1;0;-1;NA
"83154";2012-09-30;0,00181818181818182;-1;-2;0;-1;NA
"68215";2008-12-31;0,00196078431372549;-1;0;1;-1;NA
"70232";2009-06-30;0,00153846153846154;-1;0;1;0;NA
"71206";2009-09-30;0,00192307692307692;0;0;0;-1;NA
"72212";2009-12-31;0,0027027027027027;0;0;0;-1;NA
"73220";2010-03-31;0,00222222222222222;-1;-1;0;0;NA
"78197";2011-06-30;0,00217391304347826;-1;1;0;-1;NA
"79181";2011-09-30;0,00222222222222222;-1;0;0;-1;NA
"80179";2011-12-31;0,00217391304347826;0;0;0;0;NA
"82155";2012-06-30;0,00277777777777778;1;0;0;1;NA
"66220";2008-06-30;0,00133333333333333;0;-1;0;-1;NA
"67213";2008-09-30;0,00188679245283019;0;1;2;2;NA
"68216";2008-12-31;0,00196078431372549;0;1;1;1;NA
"66221";2008-06-30;0,00133333333333333;0;0;0;1;NA
"66222";2008-06-30;0,00133333333333333;0;0;0;0;NA
"67214";2008-09-30;0,00188679245283019;0;0;0;0;NA
"68217";2008-12-31;0,00196078431372549;0;0;0;0;NA
"69232";2009-03-31;0,00208333333333333;-1;-1;0;0;NA
"71207";2009-09-30;0,00192307692307692;1;1;0;1;NA
"72213";2009-12-31;0,0027027027027027;-2;0;0;-1;NA
