"";"Datum";"factorn";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"18107";1996-06-30;0,000976533333333333;0;0;0;NA;0
"19118";1996-09-30;0,000798981818181818;1;0;0;NA;0
"22133";1997-06-30;0,000708774193548387;-1;-1;0;NA;-1
"2598";1998-03-31;0,000770947368421053;-2;-2;-1;NA;-2
"2895";1998-12-31;0,00108503703703704;0;0;-1;NA;0
"2994";1999-03-31;0,0009155;0;0;1;NA;0
"3094";1999-06-30;0,00107180487804878;-1;-1;0;NA;-1
"31145";1999-09-30;0,000726347107438017;0;0;0;NA;0
"2385";1992-06-30;0,000825239436619718;0;-1;0;NA;-1
"6261";1993-06-30;0,000896816326530612;0;0;-1;NA;0
"7264";1993-09-30;0,00108503703703704;1;1;1;NA;1
"8202";1993-12-31;0,000760935064935065;NA;0;0;NA;0
"9168";1994-03-31;0,0011414025974026;NA;0;0;NA;0
"11187";1994-09-30;0,000993084745762712;0;0;0;NA;0
"12178";1994-12-31;0,00114886274509804;0;-1;0;NA;-1
"13161";1995-03-31;0,00095014054054054;0;0;0;NA;0
"14148";1995-06-30;0,000760935064935065;-1;-1;0;NA;-1
"3298";1992-09-30;0,000238166666666667;-1;0;-1;NA;0
"4377";1992-12-31;0,000194863636363636;-1;0;-1;NA;0
"6262";1993-06-30;0,000252176470588235;1;0;0;NA;1
"7265";1993-09-30;0,000190533333333333;1;0;1;NA;1
"8203";1993-12-31;0,000204142857142857;-1;-2;-1;NA;-2
"10144";1994-06-30;0,000225631578947368;0;0;0;NA;0
"11188";1994-09-30;0,00021435;1;0;0;NA;0
"12179";1994-12-31;0,000329769230769231;1;1;1;NA;0
"13162";1995-03-31;0,000952666666666667;-1;1;0;NA;0
"14149";1995-06-30;0,000659538461538462;0;0;0;NA;0
"15132";1995-09-30;0,0007145;1;0;0;NA;1
"16128";1995-12-31;0,0004287;1;0;0;NA;1
"17122";1996-03-31;0,000659538461538462;1;0;-1;NA;-1
"18108";1996-06-30;0,000952666666666667;0;1;0;NA;0
"19119";1996-09-30;0,00068592;0;-1;1;NA;0
"20109";1996-12-31;0,000952666666666667;0;0;0;NA;0
"21153";1997-03-31;0,000535875;0;1;0;NA;1
"22134";1997-06-30;0,0011432;-1;0;-1;NA;-1
"2789";1998-09-30;0,00122485714285714;0;0;1;NA;0
"2896";1998-12-31;0,000816571428571429;0;0;0;NA;0
"2995";1999-03-31;0,0011432;0;0;0;NA;0
"3095";1999-06-30;0,00107175;1;1;1;NA;1
"31146";1999-09-30;0,00100870588235294;0;0;1;NA;1
"3463";2000-06-30;0,000559173913043478;0;0;0;NA;0
"3554";2000-09-30;0,000676894736842105;0;0;0;NA;0
"3658";2000-12-31;0,000989307692307692;0;-1;0;NA;0
"3755";2001-03-31;0,00064725;0;1;1;NA;0
"3863";2001-06-30;0,000796615384615385;0;1;1;NA;1
"3968";2001-09-30;0,000796615384615385;1;1;1;NA;1
"4043";2001-12-31;0,000796615384615385;1;1;1;NA;0
"4456";2002-12-31;0,000609176470588235;0;0;0;NA;0
"4553";2003-03-31;0,000545052631578947;0;0;0;NA;0
"4652";2003-06-30;0,000739714285714286;0;0;0;NA;0
"4755";2003-09-30;0,000493142857142857;NA;0;1;NA;0
"5038";2004-06-30;0,000450260869565217;0;0;0;NA;0
"51114";2004-09-30;0,00041424;0;0;0;NA;0
"5290";2004-12-31;0,000470727272727273;1;1;1;NA;1
"7337";2010-03-31;0,0005575;-1;-1;-1;NA;-1
"2386";1992-06-30;0,00215964179104478;-2;-1;-2;NA;-1
"3299";1992-09-30;0,00206708571428571;0;0;0;NA;-1
"4378";1992-12-31;0,00222609230769231;2;2;2;NA;1
"5291";1993-03-31;0,00438472727272727;0;0;0;NA;0
"6263";1993-06-30;0,00307863829787234;0;0;0;NA;0
"7266";1993-09-30;0,00344514285714286;0;0;-1;NA;0
"12180";1994-12-31;0,00425576470588235;0;-1;-2;NA;-1
"15133";1995-09-30;0,00352917073170732;0;-1;0;NA;-1
"17123";1996-03-31;0,00578784;0;0;0;NA;0
"18109";1996-06-30;0,00289392;1;2;2;NA;2
"19120";1996-09-30;0,0022433488372093;-1;0;-1;NA;-1
"20110";1996-12-31;0,00182007547169811;0;-2;0;NA;-1
"21154";1997-03-31;0,00260713513513513;2;2;2;NA;2
"2599";1998-03-31;0,00311174193548387;1;2;1;NA;2
"11189";1994-09-30;0,00526167272727273;0;0;0;NA;0
"12182";1994-12-31;0,00851152941176471;1;1;1;NA;2
"14150";1995-06-30;0,00705834146341463;0;-1;0;NA;-1
"15134";1995-09-30;0,00705834146341463;0;0;0;NA;0
"19121";1996-09-30;0,00336502325581395;NA;-2;NA;NA;-2
"20111";1996-12-31;0,00273011320754717;1;1;1;NA;1
"25100";1998-03-31;0,00466761290322581;0;0;-1;NA;1
"2677";1998-06-30;0,00761557894736842;0;-1;0;NA;0
"2790";1998-09-30;0,00657709090909091;0;0;-1;NA;0
"3096";1999-06-30;0,00516771428571429;0;0;-1;NA;0
"3464";2000-06-30;0,00216691304347826;-2;-2;0;NA;-2
"3555";2000-09-30;0,00293170588235294;-1;-1;-1;NA;-1
"3659";2000-12-31;0,00234536470588235;-1;-1;-1;NA;0
"4379";1992-12-31;0,00296812307692308;0;0;NA;NA;0
"5292";1993-03-31;0,00584630303030303;-2;-2;-1;NA;-2
"6264";1993-06-30;0,00410485106382979;0;0;-1;NA;0
"2387";1992-06-30;0,00143976119402985;-1;-1;0;NA;-1
"3300";1992-09-30;0,00137805714285714;0;0;0;NA;0
"4380";1992-12-31;0,00148406153846154;NA;0;0;NA;0
"6265";1993-06-30;0,00205242553191489;1;1;0;NA;0
"7267";1993-09-30;0,0022967619047619;0;1;1;NA;1
"2388";1992-06-30;0,00157469194312796;-1;-1;0;NA;-1
"3301";1992-09-30;0,00168659898477157;-1;0;0;NA;0
"8204";1993-12-31;0,00198958083832335;-1;0;0;NA;0
"9169";1994-03-31;0,00259578125;-1;-2;-1;NA;-2
"10145";1994-06-30;0,00173958115183246;-1;-1;1;NA;-1
"4381";1992-12-31;0,000549190082644628;0;0;0;NA;0
"7268";1993-09-30;0,00106040425531915;-1;-1;0;NA;0
"13163";1995-03-31;0,00127792307692308;-1;0;0;NA;0
"14151";1995-06-30;0,000967747572815534;-2;0;0;NA;-1
"18110";1996-06-30;0,00114572413793103;-1;0;0;NA;-1
"19122";1996-09-30;0,000455150684931507;-1;-1;0;NA;-1
"31147";1999-09-30;0,000535903225806452;1;1;0;NA;1
"2389";1992-06-30;0,00125975355450237;NA;0;0;NA;0
"3302";1992-09-30;0,00134927918781726;0;0;0;NA;0
"12183";1994-12-31;0,00159166467065868;0;0;0;NA;0
"12184";1994-12-31;0,00119374850299401;1;0;0;NA;0
"13164";1995-03-31;0,00127792307692308;0;0;0;NA;0
"14152";1995-06-30;0,000967747572815534;-1;0;0;NA;0
"19123";1996-09-30;0,000455150684931507;1;2;1;NA;2
"20112";1996-12-31;0,0003592;0;-1;0;NA;-1
"21155";1997-03-31;0,000478071942446043;-1;-1;-1;NA;-1
"22135";1997-06-30;0,000369177777777778;0;0;0;NA;0
"25102";1998-03-31;0,000412745341614907;0;-1;0;NA;-1
"2678";1998-06-30;0,000417937106918239;0;0;0;NA;0
"4382";1992-12-31;0,00109838016528926;1;1;1;NA;1
"5293";1993-03-31;0,00148496089385475;NA;1;NA;NA;NA
"6266";1993-06-30;0,00153646242774566;-1;0;-2;NA;0
"8205";1993-12-31;0,00159166467065868;-1;0;0;NA;NA
"9170";1994-03-31;0,002076625;1;-1;0;NA;0
"12185";1994-12-31;0,00159166467065868;NA;-1;0;NA;-1
"14153";1995-06-30;0,00129033009708738;0;0;1;NA;0
"19124";1996-09-30;0,000910301369863014;0;0;-1;NA;0
"20113";1996-12-31;0,0007184;0;0;0;NA;0
"21156";1997-03-31;0,000956143884892086;1;1;1;NA;1
"22136";1997-06-30;0,000738355555555556;0;0;0;NA;0
"2390";1992-06-30;0,00220456872037915;0;-1;0;NA;0
"3303";1992-09-30;0,0023612385786802;0;0;-1;NA;0
"4383";1992-12-31;0,0019221652892562;0;1;-1;NA;1
"5294";1993-03-31;0,00259868156424581;0;-1;NA;NA;-1
"6267";1993-06-30;0,00268880924855491;1;2;NA;NA;2
"7269";1993-09-30;0,00247427659574468;0;0;0;NA;0
"8206";1993-12-31;0,00278541317365269;0;0;0;NA;0
"9171";1994-03-31;0,00363409375;0;-1;0;NA;-1
"14154";1995-06-30;0,00225807766990291;0;0;0;NA;0
"21157";1997-03-31;0,00286843165467626;0;0;-1;NA;0
"22137";1997-06-30;0,00258424444444444;0;0;0;NA;0
"2679";1998-06-30;0,00292555974842767;-1;0;1;NA;0
"2391";1992-06-30;0,00220456872037915;0;0;0;NA;0
"3304";1992-09-30;0,0023612385786802;0;-1;0;NA;-1
"4384";1992-12-31;0,0019221652892562;1;2;0;NA;1
"5295";1993-03-31;0,00259868156424581;-2;1;1;NA;NA
"14155";1995-06-30;0,00225807766990291;-1;0;0;NA;0
"15135";1995-09-30;0,00369177777777778;0;0;0;NA;0
"16129";1995-12-31;0,00387636666666667;0;0;-1;NA;0
"20114";1996-12-31;0,0025144;0;0;1;NA;0
"21158";1997-03-31;0,0033465035971223;0;0;2;NA;0
"22138";1997-06-30;0,00258424444444444;0;-1;-1;NA;-1
"2897";1998-12-31;0,00337075362318841;1;0;0;NA;0
"2996";1999-03-31;0,00404490434782609;-1;1;0;NA;1
"3097";1999-06-30;0,0035239696969697;-1;-1;-1;NA;-1
"31148";1999-09-30;0,00375132258064516;0;1;-1;NA;1
"3556";2000-09-30;0,0153465454545455;0;1;1;NA;1
"3660";2000-12-31;0,0129855384615385;0;-1;1;NA;-1
"3969";2001-09-30;0,0189535294117647;0;0;-1;NA;0
"4044";2001-12-31;0,0268508333333333;0;1;1;NA;1
"41121";2002-03-31;0,00947676470588235;0;0;0;NA;0
"42112";2002-06-30;0,0100690625;0;0;0;NA;0
"4385";2002-09-30;0,0153433333333333;0;-1;0;NA;-1
"4457";2002-12-31;0,0111106896551724;0;-1;0;NA;-1
"4554";2003-03-31;0,0115075;0;0;0;NA;0
"4653";2003-06-30;0,0169584210526316;-1;-1;-1;NA;-1
"5346";2005-03-31;0,0224485625;0;0;0;NA;0
"5450";2005-06-30;0,0171036666666667;0;-1;-1;NA;-1
"6035";2006-12-31;0,0156163913043478;-1;0;-1;NA;0
"4386";1992-12-31;0,00109838016528926;0;0;0;NA;0
"2392";1992-06-30;0,00283444549763033;-1;0;0;NA;1
"3305";1992-09-30;0,00303587817258883;NA;-2;0;NA;-2
"10146";1994-06-30;0,00313124607329843;-1;-1;0;NA;NA
"11190";1994-09-30;0,00334116201117318;1;2;0;NA;0
"12186";1994-12-31;0,00358124550898204;-1;-2;0;NA;0
"13165";1995-03-31;0,00383376923076923;0;2;0;NA;2
"14156";1995-06-30;0,0029032427184466;-2;0;0;NA;0
"15136";1995-09-30;0,00474657142857143;1;0;0;NA;0
"16130";1995-12-31;0,0049839;-2;-2;0;NA;-2
"17124";1996-03-31;0,00430264748201439;-2;-2;0;NA;-2
"18111";1996-06-30;0,0034371724137931;0;0;-1;NA;0
"19125";1996-09-30;0,00318605479452055;0;0;0;NA;0
"6268";1993-06-30;0,00268880924855491;0;1;1;NA;1
"9172";1994-03-31;0,00363409375;0;0;0;NA;0
"12187";1994-12-31;0,00278541317365269;0;-1;0;NA;0
"2393";1992-06-30;0,00125975355450237;0;0;-1;NA;0
"3306";1992-09-30;0,00134927918781726;0;0;0;NA;0
"4387";1992-12-31;0,00109838016528926;0;0;-1;NA;0
"5296";1993-03-31;0,00148496089385475;1;1;-1;NA;1
"6269";1993-06-30;0,00153646242774566;0;0;0;NA;0
"17125";1996-03-31;0,00191228776978417;0;0;-1;NA;0
"2394";1992-06-30;0,00251950710900474;0;0;-1;NA;0
"3307";1992-09-30;0,00269855837563452;0;0;0;NA;0
"4388";1992-12-31;0,00219676033057851;0;0;0;NA;1
"5297";1993-03-31;0,0029699217877095;0;1;0;NA;0
"6270";1993-06-30;0,00307292485549133;-1;-2;0;NA;0
"9173";1994-03-31;0,00415325;1;0;1;NA;1
"10147";1994-06-30;0,00278332984293194;0;0;-1;NA;0
"11191";1994-09-30;0,0029699217877095;-1;0;1;NA;0
"12188";1994-12-31;0,00318332934131736;1;0;0;NA;0
"13166";1995-03-31;0,00340779487179487;-1;-1;0;NA;-1
"3098";1999-06-30;0,00402739393939394;NA;0;0;NA;NA
"2395";1992-06-30;0,00123669230769231;0;-1;0;NA;-1
"3308";1992-09-30;0,00146154545454545;0;0;0;NA;0
"4389";1992-12-31;0,00103722580645161;0;0;0;NA;0
"5298";1993-03-31;0,00114835714285714;-2;-2;-1;NA;-2
"4390";1992-12-31;0,000345741935483871;0;0;0;NA;0
"13167";1995-03-31;0,000630470588235294;0;0;1;NA;0
"14157";1995-06-30;0,000765571428571429;0;0;-1;NA;0
"21159";1997-03-31;0,00153114285714286;0;-2;0;NA;-2
"4391";1992-12-31;0,00138296774193548;0;0;-1;NA;0
"13168";1995-03-31;0,000776131034482759;-1;-1;-1;NA;-1
"14158";1995-06-30;0,000900312;0;0;0;NA;0
"4392";1992-12-31;0,000495766519823789;2;2;0;NA;2
"5299";1993-03-31;0,000635813559322034;-2;-2;0;NA;-2
"17126";1996-03-31;0,00138937037037037;-1;0;0;NA;0
"18112";1996-06-30;0,00101386486486486;-1;-1;0;NA;-1
"19126";1996-09-30;0,0015818734939759;-1;-2;0;NA;-2
"20115";1996-12-31;0,0018363006993007;1;2;-1;NA;1
"21160";1997-03-31;0,001800624;1;1;1;NA;1
"22139";1997-06-30;0,00203558914728682;1;0;0;NA;-1
"2791";1998-09-30;0,00201993076923077;0;1;-1;NA;2
"2898";1998-12-31;0,00201993076923077;0;-1;0;NA;-1
"2997";1999-03-31;0,00222534745762712;-1;-1;0;NA;-1
"4045";2001-12-31;0,002163;0;0;0;NA;1
"41122";2002-03-31;0,00163359440559441;2;0;-1;NA;0
"42113";2002-06-30;0,00154704635761589;0;1;0;NA;1
"4654";2003-06-30;0,0019467;0;0;0;NA;0
"4756";2003-09-30;0,00212367272727273;0;0;0;NA;0
"52100";2004-12-31;0,00231291089108911;-1;-1;0;NA;-1
"61107";2007-03-31;0,00263747826086957;0;1;0;NA;1
"6271";2007-06-30;0,00340797752808989;-1;-1;0;NA;-1
"6340";2007-09-30;0,00459560606060606;1;0;1;NA;0
"6640";2008-06-30;0,00459560606060606;0;0;0;NA;0
"6737";2008-09-30;0,00226350746268657;-1;-1;1;NA;-1
"6831";2008-12-31;0,0026841592920354;-1;-1;0;NA;-1
"6934";2009-03-31;0,00261474137931035;0;0;1;NA;0
"7034";2009-06-30;0,00246593495934959;0;0;0;NA;0
"71111";2009-09-30;0,00273252252252252;2;2;0;NA;2
"7270";2009-12-31;0,002708125;-1;-1;1;NA;-1
"7338";2010-03-31;0,00264426446280992;-2;-2;0;NA;-2
"7440";2010-06-30;0,00290869090909091;0;0;0;NA;0
"7738";2011-03-31;0,0022691914893617;-2;-2;0;NA;-1
"8018";2011-12-31;0,00268870588235294;-2;-1;0;NA;-1
"81100";2012-03-31;0,0024612;2;1;1;NA;1
"8224";2012-06-30;0,00262259016393443;0;-1;0;NA;0
"8321";2012-09-30;0,00313682352941176;0;0;0;NA;0
"9316";2015-03-31;0,00343156578947368;0;0;0;NA;1
"9416";2015-06-30;0,003387;0;0;0;NA;1
"9717";2016-03-31;0,00286592307692308;-1;0;0;NA;-2
"9815";2016-06-30;0,00352431081081081;-1;0;0;NA;-2
"2396";1992-06-30;0,00170513636363636;-1;0;0;NA;NA
"3309";1992-09-30;0,00173901324503311;-1;-1;-1;NA;NA
"7271";1993-09-30;0,00155379289940828;-1;-1;0;NA;NA
"11192";1994-09-30;0,0018363006993007;-1;-1;0;NA;NA
"12189";1994-12-31;0,0020514921875;-1;-1;1;NA;NA
"13169";1995-03-31;0,0018109724137931;-1;-1;0;NA;NA
"14159";1995-06-30;0,002100728;1;1;0;NA;NA
"15137";1995-09-30;0,0029504606741573;0;0;0;NA;0
"25103";1998-03-31;0,00203558914728682;-1;-2;0;NA;-2
"2680";1998-06-30;0,0024541214953271;0;0;0;NA;0
"3465";2000-06-30;0,00238719090909091;-1;0;0;NA;0
"3557";2000-09-30;0,00262591;-1;0;0;NA;0
"42114";2002-06-30;0,00154704635761589;0;0;0;NA;0
"4393";2002-09-30;0,00148792356687898;0;0;0;NA;0
"52101";2004-12-31;0,00231291089108911;0;0;0;NA;0
"5844";2006-06-30;0,00374456790123457;0;0;0;NA;0
"5942";2006-09-30;0,00283467289719626;0;0;0;NA;0
"2397";1992-06-30;0,000974363636363636;0;0;-1;NA;0
"3310";1992-09-30;0,000993721854304636;0;1;0;NA;1
"4394";1992-12-31;0,000661022026431718;0;-2;0;NA;-2
"5300";1993-03-31;0,000847751412429379;1;2;1;NA;2
"6272";1993-06-30;0,000968077419354839;0;0;-1;NA;0
"9174";1994-03-31;0,00127162711864407;0;0;1;NA;0
"3311";1992-09-30;0,000993721854304636;0;0;0;NA;0
"5301";1993-03-31;0,000847751412429379;0;0;0;NA;0
"6273";1993-06-30;0,000968077419354839;0;0;0;NA;0
"7272";1993-09-30;0,000887881656804734;1;2;-1;NA;2
"10148";1994-06-30;0,00115424615384615;0;0;1;NA;0
"12190";1994-12-31;0,00117228125;-1;1;0;NA;1
"15138";1995-09-30;0,00168597752808989;0;-1;0;NA;-1
"16131";1995-12-31;0,00129355172413793;-1;0;0;NA;-1
"17127";1996-03-31;0,00185249382716049;0;-1;-1;NA;0
"19127";1996-09-30;0,000903927710843373;0;0;0;NA;0
"20116";1996-12-31;0,000786986013986014;0;1;0;NA;1
"21161";1997-03-31;0,000900312;-1;-1;-1;NA;-1
"22140";1997-06-30;0,000872395348837209;0;0;0;NA;0
"25104";1998-03-31;0,000872395348837209;0;0;0;NA;0
"2681";1998-06-30;0,00105176635514019;0;0;0;NA;0
"2792";1998-09-30;0,000865684615384615;0;0;0;NA;0
"2899";1998-12-31;0,000865684615384615;0;0;0;NA;0
"2998";1999-03-31;0,000953720338983051;0;0;0;NA;0
"3099";1999-06-30;0,000995920353982301;0;0;0;NA;0
"2398";1992-06-30;0,00146154545454545;0;0;0;NA;0
"11193";1994-09-30;0,00157397202797203;0;0;0;NA;NA
"12191";1994-12-31;0,001758421875;1;1;1;NA;1
"13170";1995-03-31;0,00155226206896552;0;0;0;NA;0
"14160";1995-06-30;0,001800624;0;0;0;NA;0
"15139";1995-09-30;0,00252896629213483;0;0;0;NA;0
"16132";1995-12-31;0,0019403275862069;0;0;0;NA;0
"17128";1996-03-31;0,00277874074074074;0;0;0;NA;0
"18113";1996-06-30;0,00202772972972973;NA;NA;0;NA;1
"19128";1996-09-30;0,00067794578313253;NA;NA;0;NA;-1
"20117";1996-12-31;0,000786986013986014;0;0;1;NA;0
"21162";1997-03-31;0,001200416;0;0;-1;NA;0
"22141";1997-06-30;0,000872395348837209;0;0;0;NA;0
"2999";1999-03-31;0,000953720338983051;0;-1;0;NA;-1
"30100";1999-06-30;0,000995920353982301;0;0;0;NA;0
"31149";1999-09-30;0,00104202777777778;0;1;0;NA;1
"3558";2000-09-30;0,00112539;-1;-1;0;NA;-1
"4046";2001-12-31;0,000927;0;0;0;NA;0
"41123";2002-03-31;0,000700111888111888;0;0;0;NA;0
"42115";2002-06-30;0,000663019867549669;-2;-1;0;NA;-1
"4946";2004-03-31;0,000910145454545455;1;1;1;NA;1
"52102";2004-12-31;0,000991247524752475;1;1;1;NA;1
"5347";2005-03-31;0,00111102564102564;0;0;0;NA;0
"5302";1993-03-31;0,000635813559322034;0;-1;0;NA;-1
"6274";1993-06-30;0,000726058064516129;0;0;1;NA;0
"7273";1993-09-30;0,00066591124260355;-1;-1;0;NA;NA
"20118";1996-12-31;0,00131164335664336;0;0;0;NA;1
"21163";1997-03-31;0,00150052;-2;-2;0;NA;-2
"5303";1993-03-31;0,000847751412429379;0;0;0;NA;0
"8207";1993-12-31;0,000842988764044944;0;0;0;NA;0
"13171";1995-03-31;0,00103484137931034;-1;0;0;NA;-1
"16133";1995-12-31;0,00129355172413793;-1;-1;0;NA;-1
"25105";1998-03-31;0,00116319379844961;0;-1;0;NA;0
"2682";1998-06-30;0,00140235514018692;0;0;0;NA;0
"31150";1999-09-30;0,00138937037037037;0;0;0;NA;0
"3559";2000-09-30;0,00150052;0;0;0;NA;NA
"3661";2000-12-31;0,0013048;0;0;0;NA;0
"3756";2001-03-31;0,00072944262295082;-1;-1;0;NA;-1
"3864";2001-06-30;0,00127131428571429;1;1;0;NA;1
"42116";2002-06-30;0,000884026490066225;0;0;0;NA;0
"4555";2003-03-31;0,00119185714285714;0;1;0;NA;1
"4655";2003-06-30;0,0011124;0;0;0;NA;0
"4947";2004-03-31;0,00121352727272727;1;1;0;NA;1
"5039";2004-06-30;0,0011607652173913;0;0;0;NA;0
"51115";2004-09-30;0,00133488;1;1;0;NA;1
"52103";2004-12-31;0,00132166336633663;1;1;0;NA;1
"5348";2005-03-31;0,00148136752136752;0;0;0;NA;0
"5451";2005-06-30;0,00145647058823529;0;0;0;NA;0
"5845";2006-06-30;0,00213975308641975;0;0;0;NA;0
"2399";1992-06-30;0,00851053731343284;-1;0;0;NA;0
"3312";1992-09-30;0,00950343333333333;0;0;0;NA;0
"4395";1992-12-31;0,00760274666666667;0;0;0;NA;0
"5304";1993-03-31;0,00851053731343284;0;0;0;NA;0
"6275";1993-06-30;0,00905088888888889;1;1;0;NA;1
"7274";1993-09-30;0,0103673818181818;0;1;0;NA;1
"8208";1993-12-31;0,0105593703703704;1;1;0;NA;1
"9175";1994-03-31;0,0109655;-1;-1;0;NA;-1
"10149";1994-06-30;0,0178189375;0;0;0;NA;0
"11194";1994-09-30;0,00983113793103448;0;0;0;NA;0
"12192";1994-12-31;0,0109655;0;0;0;NA;0
"13172";1995-03-31;0,0118792916666667;0;0;0;NA;0
"14161";1995-06-30;0,0116368571428571;0;0;0;NA;0
"15140";1995-09-30;0,0123957826086957;0;1;1;NA;1
"16134";1995-12-31;0,0105593703703704;0;0;0;NA;0
"17129";1996-03-31;0,00760274666666667;0;0;-1;NA;0
"18114";1996-06-30;0,00791952777777778;0;0;0;NA;0
"19129";1996-09-30;0,00950343333333333;0;0;0;NA;0
"20119";1996-12-31;0,00568311627906977;0;0;0;NA;0
"30101";1999-06-30;0,00888632727272727;0;0;1;NA;0
"31151";1999-09-30;0,0148105454545455;1;0;0;NA;0
"3466";2000-06-30;0,00754240740740741;0;-1;-1;NA;-1
"3560";2000-09-30;0,00727303571428571;0;0;0;NA;0
"3662";2000-12-31;0,01018225;0;0;0;NA;0
"3757";2001-03-31;0,00416388157894737;0;0;0;NA;0
"3865";2001-06-30;0,00811423076923077;0;0;0;NA;1
"3970";2001-09-30;0,00958954545454545;0;1;1;NA;1
"4656";2003-06-30;0,00771841463414634;1;1;0;NA;0
"61108";2007-03-31;0,00828292452830189;0;-2;0;NA;0
"71112";2009-09-30;0,00570123376623377;-2;-2;0;NA;-2
"7275";2009-12-31;0,0115525;-1;2;0;NA;1
"7339";2010-03-31;0,00314435897435897;0;1;0;NA;1
"7836";2011-06-30;0,00471653846153846;0;0;0;NA;-1
"7931";2011-09-30;0,00402065573770492;0;0;0;NA;0
"5305";1993-03-31;0,00364737313432836;0;0;1;NA;0
"6276";1993-06-30;0,00387895238095238;0;0;-1;NA;0
"12193";1994-12-31;0,0046995;0;0;1;NA;0
"13173";1995-03-31;0,005091125;0;0;0;NA;0
"14162";1995-06-30;0,00498722448979592;2;2;0;NA;2
"15141";1995-09-30;0,00531247826086957;0;0;0;NA;0
"17130";1996-03-31;0,00325832;0;0;NA;NA;0
"18115";1996-06-30;0,00339408333333333;NA;1;0;NA;1
"21164";1997-03-31;0,00349105714285714;NA;0;0;NA;0
"22142";1997-06-30;0,00359373529411765;1;1;1;NA;2
"25106";1998-03-31;0,00414193220338983;-1;-1;0;NA;-1
"2414";1992-06-30;0,00729474626865672;0;0;1;NA;0
"3313";1992-09-30;0,0081458;0;0;0;NA;0
"4396";1992-12-31;0,00651664;0;0;-1;NA;0
"4397";1992-12-31;0,00977496;1;0;2;NA;0
"17131";1996-03-31;0,00977496;0;0;0;NA;0
"18116";1996-06-30;0,01018225;0;1;1;NA;1
"21165";1997-03-31;0,0104731714285714;0;0;0;NA;0
"22143";1997-06-30;0,0107812058823529;0;0;0;NA;0
"25107";1998-03-31;0,0124257966101695;0;0;0;NA;0
"2683";1998-06-30;0,0122187;0;0;0;NA;0
"29100";1999-03-31;0,0178810243902439;0;0;0;NA;0
"2415";1992-06-30;0,00972632835820895;0;2;0;NA;2
"3314";1992-09-30;0,0108610666666667;0;1;0;NA;1
"2416";1992-06-30;0,00243158208955224;0;1;0;NA;1
"3315";1992-09-30;0,00271526666666667;0;0;0;NA;NA
"4398";1992-12-31;0,00217221333333333;-1;-1;0;NA;NA
"2417";1992-06-30;0,00635148148148148;-1;-1;-1;NA;-1
"3316";1992-09-30;0,00252191176470588;-1;-1;0;NA;-1
"4399";1992-12-31;0,00372804347826087;0;0;0;NA;0
"7276";1993-09-30;0,00285816666666667;1;1;2;NA;1
"8209";1993-12-31;0,00418268292682927;0;0;0;NA;0
"9176";1994-03-31;0,00418268292682927;-1;-2;-2;NA;-2
"14163";1995-06-30;0,002143625;0;0;0;NA;0
"2684";1998-06-30;0,00364872340425532;0;1;0;NA;1
"2793";1998-09-30;0,00428725;1;-1;0;NA;-1
"3866";2001-06-30;0,00819469696969697;-1;-1;-1;NA;-1
"4458";2002-12-31;0,00872338709677419;-1;1;0;NA;1
"4556";2003-03-31;0,00795367647058824;1;1;1;NA;1
"4657";2003-06-30;0,0117576086956522;-2;-1;-1;NA;-1
"4757";2003-09-30;0,0100157407407407;0;1;-1;NA;0
"4850";2003-12-31;0,00845078125;1;0;0;NA;0
"4948";2004-03-31;0,00965803571428571;-1;0;0;NA;1
"5040";2004-06-30;0,0112677083333333;0;-1;0;NA;-1
"51116";2004-09-30;0,0193160714285714;-1;0;0;NA;0
"52104";2004-12-31;0,012877380952381;-1;-1;-1;NA;0
"5349";2005-03-31;0,00668431034482759;0;0;2;NA;1
"5846";2006-06-30;0,0149111538461538;0;0;-2;NA;0
"5943";2006-09-30;0,0121153125;0;-1;1;NA;0
"6036";2006-12-31;0,0215383333333333;0;0;0;NA;0
"6341";2007-09-30;0,01615375;-1;-1;1;NA;-1
"6436";2007-12-31;0,0149111538461538;0;-1;0;NA;-1
"6536";2008-03-31;0,0121153125;1;0;2;NA;0
"6641";2008-06-30;0,0149111538461538;0;0;1;NA;0
"7340";2010-03-31;0,0180087692307692;0;0;-1;NA;0
"6277";1993-06-30;0,00253607042253521;0;0;0;NA;0
"22144";1997-06-30;0,00409229545454545;1;1;0;NA;1
"4400";1992-12-31;0,00140307272727273;1;2;2;NA;2
"4401";1992-12-31;0,00116922727272727;1;1;1;NA;0
"9177";1994-03-31;0,00273648936170213;0;0;0;NA;0
"10150";1994-06-30;0,00217991525423729;-2;-2;-1;NA;-2
"11195";1994-09-30;0,00169230263157895;-1;0;0;NA;0
"14164";1995-06-30;0,00247336538461538;-2;-1;-1;NA;-1
"15142";1995-09-30;0,00459339285714286;0;0;0;NA;0
"18117";1996-06-30;0,0031369512195122;0;0;0;NA;NA
"2418";1992-06-30;0,00244980952380952;0;-1;0;NA;0
"3317";1992-09-30;0,0025723;1;2;0;NA;2
"4402";1992-12-31;0,00140307272727273;-1;-1;0;NA;-1
"5306";1993-03-31;0,00140307272727273;0;0;0;NA;0
"6278";1993-06-30;0,00217377464788732;0;0;0;NA;0
"7277";1993-09-30;0,00211421917808219;2;2;1;NA;2
"8225";1993-12-31;0,00220482857142857;1;1;-1;NA;1
