Streek;Idnr;Sektor;Gewig;Faktor;OpnameQ;Q1;Q2A;Q2P;Q3A;Q3P;Q4A;Q4P;Q5A;Q5P;Q6A;Q6P;Q7A;Q7P;Q8;Q9;Latecomer;NewRecruit;WrongClassif;Duplicate
06;13943;2220;3;0.875;12Q3;1;;2;1;2;1;2;3;3;1;1;1;1;2;2;TRUE;TRUE;FALSE;FALSE
06;13948;2130;2;0.42900002;12Q3;1;2;1;2;1;2;1;2;2;1;1;2;2;2;2;TRUE;TRUE;FALSE;FALSE
06;13949;2130;5;4.289999962;12Q3;1;2;2;2;2;2;3;2;3;1;2;1;2;2;2;TRUE;TRUE;FALSE;FALSE
06;13952;2130;4;2.144999981;12Q3;2;3;1;1;1;2;2;2;3;1;1;2;2;3;1;TRUE;TRUE;FALSE;FALSE
05;14262;2210;8;37.5;12Q3;1;3;3;3;3;3;3;3;2;2;2;2;3;3;2;TRUE;TRUE;FALSE;FALSE
06;13957;2130;6;10.01000023;12Q3;;2;2;1;2;2;3;2;2;1;1;1;1;1;2;TRUE;TRUE;FALSE;FALSE
05;13963;2210;5;3.75;12Q3;;3;2;3;1;3;1;3;2;1;2;1;2;3;2;TRUE;TRUE;FALSE;FALSE
02;13972;2220;3;0.875;12Q3;;3;3;3;3;3;3;3;3;1;1;1;1;3;2;TRUE;TRUE;FALSE;FALSE
05;13973;2210;5;3.75;12Q3;2;2;1;3;1;3;1;2;3;1;1;2;2;3;2;TRUE;TRUE;FALSE;FALSE
03;13975;2220;8;37.5;12Q3;2;3;2;3;3;3;3;2;2;1;1;1;1;3;2;TRUE;TRUE;FALSE;FALSE
03;13081;2220;5;3.75;12Q4;1;2;3;3;3;3;3;2;2;1;3;2;3;2;2;TRUE;FALSE;FALSE;FALSE
05;13065;2110;4;3.210000038;12Q4;1;1;2;1;2;1;1;2;2;1;1;2;2;2;2;TRUE;FALSE;FALSE;FALSE
06;13957;2130;6;10.01000023;12Q4;2;3;2;3;2;3;2;2;2;1;2;2;2;3;2;TRUE;FALSE;FALSE;FALSE
06;13310;2210;2;0.375;12Q4;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;TRUE;FALSE;FALSE;FALSE
06;13230;2110;3;1.498000026;12Q4;2;3;;3;2;3;2;2;3;2;2;3;3;3;3;TRUE;FALSE;FALSE;FALSE
06;13272;2110;4;3.210000038;12Q4;2;3;2;2;3;2;3;2;2;2;2;1;2;3;2;TRUE;FALSE;FALSE;FALSE
01;14274;2120;3;1.001000047;12Q4;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;TRUE;TRUE;FALSE;FALSE
06;14273;2230;3;0.875;12Q4;1;1;1;1;1;1;1;2;2;1;1;1;2;2;1;TRUE;TRUE;FALSE;FALSE
06;14270;2220;4;1.875;12Q4;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;TRUE;TRUE;FALSE;FALSE
06;37116;2230;3;0.875;12Q4;1;;;1;2;1;2;1;2;1;2;2;2;1;2;TRUE;FALSE;FALSE;FALSE
06;50156;2120;8;42.90000153;12Q4;;3;3;3;2;3;2;2;2;1;1;1;2;3;1;TRUE;FALSE;FALSE;FALSE
06;13451;2120;5;4.289999962;12Q4;1;1;;1;;1;;1;;2;;1;;1;1;TRUE;FALSE;FALSE;FALSE
06;13994;2110;3;1.498000026;12Q4;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;TRUE;FALSE;FALSE;FALSE
08;36038;2120;8;42.90000153;12Q4;1;2;2;3;2;3;2;2;2;2;2;2;2;3;1;TRUE;FALSE;FALSE;FALSE
02;13972;2220;3;0.875;12Q4;2;2;3;3;3;3;3;3;2;1;1;1;1;2;2;TRUE;FALSE;FALSE;FALSE
06;13356;2110;2;0.64200002;12Q4;2;3;3;3;2;3;2;3;2;1;2;2;2;2;;TRUE;FALSE;FALSE;FALSE
08;90972;2210;1;0.125;12Q4;2;3;2;3;3;3;3;2;2;1;1;1;1;3;2;TRUE;FALSE;FALSE;FALSE
05;50336;2210;2;0.375;12Q4;2;3;2;3;2;3;3;2;2;2;2;2;2;3;2;TRUE;FALSE;FALSE;FALSE
06;96491;2120;8;42.90000153;12Q4;2;;3;1;2;1;3;2;2;1;1;2;2;2;1;TRUE;FALSE;FALSE;FALSE
06;13110;2110;2;0.64200002;12Q4;2;2;2;3;1;2;1;2;2;1;1;2;1;3;2;TRUE;FALSE;FALSE;FALSE
06;13834;2240;3;0.875;12Q4;2;3;2;3;2;3;2;3;2;2;2;3;2;3;3;TRUE;FALSE;FALSE;FALSE
05;13209;2110;7;32.09999847;12Q4;1;1;2;1;2;2;2;2;2;1;1;1;1;1;2;TRUE;FALSE;FALSE;FALSE
06;96460;2220;3;0.875;12Q4;1;1;2;1;2;;;2;2;1;1;1;1;2;2;TRUE;FALSE;FALSE;FALSE
06;13142;2240;2;0.375;12Q4;2;2;1;2;1;2;1;2;2;2;1;2;2;2;2;TRUE;FALSE;FALSE;FALSE
06;37229;2110;1;0.214000002;12Q4;2;3;2;3;2;3;2;3;2;3;2;3;2;3;3;TRUE;FALSE;FALSE;FALSE
06;14022;2120;6;10.01000023;12Q4;1;2;3;1;2;1;2;2;2;2;1;2;1;2;2;TRUE;FALSE;FALSE;FALSE
06;50005;2110;5;6.420000076;12Q4;;3;3;3;3;3;3;2;2;1;1;2;2;3;2;TRUE;FALSE;FALSE;FALSE
01;13042;2220;2;0.375;12Q4;1;3;3;3;3;3;3;2;2;2;2;2;2;3;1;TRUE;FALSE;FALSE;FALSE
06;13303;2110;2;0.64200002;12Q4;2;3;3;2;3;3;3;2;2;2;1;2;2;3;2;TRUE;FALSE;FALSE;FALSE
06;37236;2110;9;149.8000031;07Q3;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
06;53019;2110;6;14.9800005;07Q3;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
06;31106;2220;3;0.875;07Q3;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
05;96788;2220;4;1.875;07Q3;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
06;37222;2220;9;87.5;07Q3;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
06;50575;2270;3;0.699999988;07Q3;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
06;37208;2140;3;1.050000072;07Q3;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
05;37275;2270;4;1.5;07Q3;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
06;37232;2110;8;64.19999695;07Q3;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
06;37262;2110;6;10.5;07Q4;2;3;2;2;2;2;2;2;2;1;2;1;2;2;2;TRUE;FALSE;FALSE;FALSE
01;96971;2210;4;1.5;07Q4;2;3;1;3;2;3;2;3;2;1;2;2;2;3;1;TRUE;FALSE;FALSE;FALSE
06;37578;2220;3;0.699999988;07Q4;1;1;2;1;2;1;2;2;1;2;2;2;2;1;2;TRUE;FALSE;FALSE;FALSE
01;50460;2220;2;0.300000012;08Q1;1;3;3;3;3;3;3;2;2;1;1;1;1;3;2;TRUE;FALSE;FALSE;FALSE
06;50067;2110;5;5.099999905;08Q2;2;3;3;3;3;3;3;2;2;1;1;2;1;3;1;TRUE;FALSE;FALSE;FALSE
06;96435;2120;7;21.45000076;08Q2;1;3;3;3;3;3;3;2;2;1;1;1;1;2;2;TRUE;FALSE;FALSE;FALSE
06;50067;2110;5;5.099999905;09Q1;2;3;3;3;3;3;3;3;3;1;1;1;1;3;1;TRUE;FALSE;FALSE;FALSE
06;11128;2110;1;0.214000002;09Q2;1;2;;3;3;3;2;2;2;2;2;2;2;3;2;TRUE;FALSE;FALSE;FALSE
06;37262;2110;6;14.9800005;09Q2;2;3;2;3;2;3;2;2;2;2;2;2;2;3;2;TRUE;FALSE;FALSE;FALSE
06;13125;2110;1;0.214000002;11Q2;1;3;3;3;3;2;3;3;3;1;3;1;3;3;2;TRUE;FALSE;FALSE;FALSE
01;13238;2110;6;14.9800005;11Q3;1;1;2;1;2;1;2;2;2;1;2;1;2;1;2;TRUE;FALSE;FALSE;FALSE
06;11128;2110;1;0.214000002;10Q1;1;3;1;2;2;3;2;2;2;1;2;2;1;3;2;TRUE;FALSE;FALSE;FALSE
06;13455;2110;4;3.210000038;11Q1;2;3;2;3;2;3;2;1;2;2;2;2;2;3;2;TRUE;FALSE;FALSE;FALSE
;13950;;;;12Q3;2;2;2;2;2;2;2;3;3;2;2;2;2;3;2;TRUE;TRUE;FALSE;FALSE
01;37579;2220;5;3;07Q3;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
06;37578;2220;3;0.699999988;07Q3;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
;34886;;;;07Q3;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
06;13106;2110;4;3.210000038;14Q4;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;50024;2110;2;0.64200002;14Q4;2;3;3;3;3;3;3;3;2;3;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
01;13214;2210;2;0.375;14Q4;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
05;11082;2130;3;1.001000047;14Q4;1;2;2;2;3;2;3;2;2;1;1;1;1;;;FALSE;FALSE;FALSE;FALSE
06;13092;2110;3;1.498000026;14Q4;2;2;3;2;3;2;3;2;2;2;3;2;3;2;2;FALSE;FALSE;FALSE;FALSE
05;96788;2220;4;1.875;14Q4;;3;2;3;1;2;2;2;2;1;2;1;2;3;2;FALSE;FALSE;FALSE;FALSE
06;97059;2110;7;32.09999847;11Q2;2;3;2;3;1;3;1;1;2;1;1;2;1;3;1;FALSE;FALSE;FALSE;FALSE
06;97102;2130;6;10.01000023;11Q2;2;2;3;2;2;3;2;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
02;97112;2220;4;1.875;11Q2;2;2;2;2;2;2;2;2;2;1;1;2;3;2;2;FALSE;FALSE;FALSE;FALSE
06;50627;2240;6;8.75;11Q2;;1;1;1;1;1;1;2;2;1;1;1;1;1;1;FALSE;FALSE;FALSE;FALSE
06;96614;2230;7;18.75;11Q2;1;2;2;3;2;3;2;2;2;2;1;2;1;3;2;FALSE;FALSE;FALSE;FALSE
06;13111;2110;9;149.8000031;11Q2;2;3;1;3;1;3;2;3;2;2;2;3;2;3;2;FALSE;FALSE;FALSE;FALSE
05;33495;2220;5;3.75;11Q2;2;3;2;3;2;3;2;2;2;2;2;3;3;3;1;FALSE;FALSE;FALSE;FALSE
06;13223;2110;3;1.498000026;11Q2;2;3;2;3;2;3;2;2;2;1;2;1;2;3;2;FALSE;FALSE;FALSE;FALSE
06;13110;2110;2;0.64200002;11Q2;1;2;2;1;2;2;2;2;2;2;;2;2;1;2;FALSE;FALSE;FALSE;FALSE
01;96473;2220;4;1.875;11Q2;2;3;2;3;2;3;2;2;2;1;2;3;2;3;2;FALSE;FALSE;FALSE;FALSE
01;96901;2120;8;42.90000153;11Q2;2;3;2;2;2;3;2;3;2;3;2;3;2;3;2;FALSE;FALSE;FALSE;FALSE
06;35133;2110;2;0.64200002;11Q2;1;1;3;1;2;1;2;2;2;1;3;1;3;1;2;FALSE;FALSE;FALSE;FALSE
05;37218;2110;3;1.498000026;11Q2;2;3;2;3;2;3;2;2;2;2;1;3;2;3;2;FALSE;FALSE;FALSE;FALSE
05;50693;2130;1;0.143000007;11Q2;1;2;2;2;2;1;2;1;2;2;2;1;2;1;2;FALSE;FALSE;FALSE;FALSE
05;33202;2220;6;8.75;11Q2;1;3;2;3;2;3;3;2;2;2;1;2;1;3;1;FALSE;FALSE;FALSE;FALSE
01;37257;2120;3;1.001000047;11Q2;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;FALSE;FALSE;FALSE;FALSE
06;13399;2110;3;1.498000026;11Q2;2;3;3;1;2;1;2;2;2;2;1;2;1;2;2;FALSE;FALSE;FALSE;FALSE
06;97161;2110;7;32.09999847;11Q2;1;1;2;1;2;1;2;2;;1;2;1;2;1;1;FALSE;FALSE;FALSE;FALSE
06;13400;2110;8;64.19999695;11Q2;2;3;3;1;1;1;1;2;1;3;2;3;2;3;1;FALSE;FALSE;FALSE;FALSE
06;13229;2110;5;6.420000076;11Q2;1;2;;2;2;2;2;1;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
01;13459;2110;3;1.498000026;11Q2;2;3;2;3;2;3;2;2;2;1;1;1;1;3;1;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;11Q1;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;FALSE;FALSE;FALSE;FALSE
06;13467;2110;3;1.498000026;11Q1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
05;13074;2230;3;0.875;11Q1;1;3;2;3;2;3;3;2;2;1;2;1;2;3;2;FALSE;FALSE;FALSE;FALSE
05;96551;2130;7;21.45000076;11Q1;1;2;1;3;1;3;1;2;2;2;1;2;1;3;2;FALSE;FALSE;FALSE;FALSE
01;13013;2110;4;3.210000038;11Q1;1;1;;1;;1;;2;;2;;2;;2;2;FALSE;FALSE;FALSE;FALSE
01;13042;2220;2;0.375;11Q1;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;FALSE;FALSE;FALSE;FALSE
01;13053;2210;6;8.75;11Q1;1;2;2;1;2;1;1;1;2;1;1;1;1;1;2;FALSE;FALSE;FALSE;FALSE
05;33499;2230;3;0.875;11Q1;1;3;3;3;3;3;3;2;2;2;2;2;2;3;1;FALSE;FALSE;FALSE;FALSE
06;13402;2240;2;0.375;11Q1;1;2;3;1;3;2;3;2;2;1;2;1;2;2;2;FALSE;FALSE;FALSE;FALSE
06;13079;2110;8;64.19999695;11Q1;;2;2;2;1;2;2;3;2;2;1;3;1;2;2;FALSE;FALSE;FALSE;FALSE
06;37208;2220;3;0.875;11Q1;2;3;2;3;2;3;2;3;2;1;2;1;2;3;2;FALSE;FALSE;FALSE;FALSE
06;13399;2110;3;1.498000026;11Q1;;2;2;1;1;1;1;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
01;13454;2120;6;10.01000023;11Q1;1;2;2;2;2;1;1;2;1;2;1;2;2;2;2;FALSE;FALSE;FALSE;FALSE
03;31102;2230;2;0.375;11Q1;2;3;2;3;2;3;2;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
02;13087;2110;3;1.498000026;11Q1;1;1;2;1;2;1;2;2;2;1;2;1;2;2;2;FALSE;FALSE;FALSE;FALSE
01;13377;2110;1;0.214000002;11Q1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;51121;2210;3;0.875;11Q1;2;3;3;3;3;3;3;3;3;1;1;2;2;3;1;FALSE;FALSE;FALSE;FALSE
01;96465;2110;2;0.64200002;11Q1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
01;13398;2220;3;0.875;11Q1;2;3;3;3;2;3;3;2;2;1;1;2;2;3;1;FALSE;FALSE;FALSE;FALSE
04;13028;2210;3;0.875;11Q1;2;2;1;3;1;1;2;1;1;1;2;2;1;3;3;FALSE;FALSE;FALSE;FALSE
05;13295;2120;3;1.001000047;11Q1;1;2;1;2;1;3;2;2;2;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;13221;2120;3;1.001000047;11Q1;1;1;1;1;1;1;1;3;2;2;1;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;13231;2110;3;1.498000026;11Q1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;;FALSE;FALSE;FALSE;FALSE
05;37220;2210;3;0.875;11Q1;1;2;2;2;3;3;3;2;2;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;13689;2220;1;0.125;11Q1;1;2;1;3;1;3;1;2;2;2;2;1;2;2;2;FALSE;FALSE;FALSE;FALSE
06;13083;2110;3;1.498000026;11Q1;1;;1;;1;;1;;2;;2;;2;2;2;FALSE;FALSE;FALSE;FALSE
05;37607;2110;6;14.9800005;11Q1;2;2;1;2;1;2;1;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
08;36038;2120;8;42.90000153;11Q1;2;3;2;3;2;3;2;2;2;3;2;3;2;3;2;FALSE;FALSE;FALSE;FALSE
06;13460;2210;4;1.875;11Q1;1;2;1;2;1;2;1;2;2;2;1;1;1;3;1;FALSE;FALSE;FALSE;FALSE
06;13060;2240;3;0.875;11Q1;1;2;1;1;1;2;1;2;1;2;1;2;1;2;2;FALSE;FALSE;FALSE;FALSE
01;50261;2210;6;8.75;11Q1;2;3;2;3;3;3;3;3;2;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;37232;2110;8;64.19999695;11Q1;2;2;1;2;1;2;1;2;2;1;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;13125;2110;1;0.214000002;11Q1;2;3;;3;;2;;2;;1;;2;;3;2;FALSE;FALSE;FALSE;FALSE
03;35547;2120;3;1.001000047;11Q1;2;3;3;3;3;3;3;2;2;1;1;1;1;3;3;FALSE;FALSE;FALSE;FALSE
02;37258;2240;9;87.5;11Q1;1;3;2;3;3;3;3;2;2;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;13352;2120;6;10.01000023;11Q1;1;3;;3;;3;;2;;1;;2;;3;2;FALSE;FALSE;FALSE;FALSE
06;13384;2110;1;0.214000002;11Q1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;2;FALSE;FALSE;FALSE;FALSE
01;96391;2110;3;1.498000026;11Q1;1;2;2;1;2;1;2;1;2;2;2;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;15262;2110;3;1.498000026;11Q1;1;1;2;1;2;1;2;2;2;1;1;2;2;1;1;FALSE;FALSE;FALSE;FALSE
06;52107;2230;4;1.875;11Q1;2;2;2;3;2;2;2;3;2;2;1;3;1;3;1;FALSE;FALSE;FALSE;FALSE
06;96651;2110;4;3.210000038;11Q1;;1;1;2;2;2;2;2;1;1;2;1;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37262;2110;6;14.9800005;11Q1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;11Q1;2;3;2;3;2;3;2;2;2;2;2;1;2;3;3;FALSE;FALSE;FALSE;FALSE
04;13360;2230;1;0.125;11Q1;;;;3;3;1;2;1;2;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
08;13063;2110;4;3.210000038;11Q1;2;1;1;1;1;1;1;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
02;11203;2110;1;0.214000002;11Q1;2;2;3;2;3;2;2;3;3;1;1;2;1;2;3;FALSE;FALSE;FALSE;FALSE
06;97161;2110;7;32.09999847;11Q1;2;1;1;1;1;1;1;3;2;2;2;2;2;1;3;FALSE;FALSE;FALSE;FALSE
06;37116;2230;3;0.875;11Q1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;13308;2120;3;1.001000047;11Q1;1;1;1;1;1;2;2;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
06;13108;2240;3;0.875;11Q1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;FALSE;FALSE;FALSE;FALSE
02;13413;2210;2;0.375;11Q1;1;3;2;3;2;3;3;2;2;2;1;2;1;2;2;FALSE;FALSE;FALSE;FALSE
06;97102;2130;6;10.01000023;11Q1;2;3;2;3;2;3;2;3;2;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;96841;2110;3;1.498000026;11Q1;2;3;3;3;3;3;3;3;3;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
02;33232;2220;3;0.875;11Q1;1;2;2;2;2;1;2;2;2;2;1;2;1;2;2;FALSE;FALSE;FALSE;FALSE
06;36652;2240;5;3.75;11Q1;1;2;3;3;3;3;3;2;2;1;1;1;1;3;1;FALSE;FALSE;FALSE;FALSE
01;13096;2220;6;8.75;11Q1;1;2;1;1;1;1;1;2;2;1;1;2;1;1;3;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;6.420000076;11Q1;;3;3;3;3;3;3;2;2;2;1;2;1;3;2;FALSE;FALSE;FALSE;FALSE
01;13358;2220;2;0.375;11Q1;2;3;2;3;3;3;3;3;3;2;2;2;2;3;1;FALSE;FALSE;FALSE;FALSE
06;13302;2110;3;1.498000026;11Q1;1;1;1;2;2;3;1;2;2;3;3;2;;2;2;FALSE;FALSE;FALSE;FALSE
06;36399;2240;8;37.5;11Q1;1;2;1;3;1;3;2;1;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
01;13048;2110;2;0.64200002;11Q1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;13291;2120;6;10.01000023;11Q1;2;3;2;3;2;3;2;2;2;2;1;2;1;3;1;FALSE;FALSE;FALSE;FALSE
01;13238;2110;6;14.9800005;11Q1;1;2;2;2;2;2;2;2;1;1;2;1;2;1;2;FALSE;FALSE;FALSE;FALSE
06;13110;2110;2;0.64200002;11Q1;1;2;1;1;1;2;1;2;2;2;1;2;1;1;2;FALSE;FALSE;FALSE;FALSE
06;53024;2110;4;3.210000038;11Q1;;2;;2;3;2;3;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
05;52180;2110;2;0.64200002;11Q1;1;2;;2;1;2;1;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
05;50267;2110;7;32.09999847;11Q1;1;2;1;2;1;1;;2;2;2;1;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;50668;2240;7;18.75;11Q1;2;2;2;3;2;3;2;3;3;3;1;3;1;2;2;FALSE;FALSE;FALSE;FALSE
04;50562;2240;9;87.5;11Q1;;1;1;1;1;1;1;2;2;2;2;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;51874;2230;9;87.5;11Q1;1;2;;2;;2;;1;;2;;2;;2;2;FALSE;FALSE;FALSE;FALSE
02;97112;2220;4;1.875;11Q1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2;FALSE;FALSE;FALSE;FALSE
06;13121;2110;3;1.498000026;11Q1;2;2;2;2;2;2;2;3;3;1;1;3;2;3;3;FALSE;FALSE;FALSE;FALSE
06;13139;2110;3;1.498000026;11Q1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37577;2220;3;0.875;11Q1;;3;3;3;3;3;3;3;3;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;13276;2120;3;1.001000047;11Q1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;FALSE;FALSE;FALSE;FALSE
08;37691;2220;9;87.5;11Q1;2;3;2;3;2;3;2;2;2;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;37244;2240;5;3.75;11Q1;2;3;2;3;2;3;2;2;2;1;1;2;2;;1;FALSE;FALSE;FALSE;FALSE
01;37246;2220;9;87.5;11Q1;2;3;1;1;1;1;1;3;3;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;14.9800005;11Q1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
01;96957;2230;5;3.75;11Q1;2;3;2;3;2;3;2;2;2;1;1;2;2;3;2;FALSE;FALSE;FALSE;FALSE
01;13045;2220;5;3.75;11Q1;1;1;1;1;2;2;2;3;3;1;1;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;36087;2120;3;1.001000047;11Q1;1;1;;1;2;1;2;2;2;2;2;2;2;1;2;FALSE;FALSE;FALSE;FALSE
04;13316;2110;3;1.498000026;11Q1;1;2;1;2;1;2;1;1;2;2;2;2;1;2;1;FALSE;FALSE;FALSE;FALSE
06;96732;2110;7;32.09999847;11Q1;2;2;2;2;1;2;2;2;2;1;1;3;3;3;2;FALSE;FALSE;FALSE;FALSE
02;10946;2220;9;87.5;11Q1;1;2;1;2;1;2;1;2;1;2;1;2;2;2;2;FALSE;FALSE;FALSE;FALSE
04;13307;2110;1;0.214000002;11Q1;2;3;3;3;3;3;3;2;3;1;2;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;13082;2120;7;21.45000076;11Q1;1;;2;1;2;1;2;1;2;1;2;2;2;1;1;FALSE;FALSE;FALSE;FALSE
05;13024;2210;1;0.125;11Q1;2;3;3;3;3;3;3;3;3;1;1;3;3;3;2;FALSE;FALSE;FALSE;FALSE
06;50157;2120;9;100.1000061;11Q1;2;1;1;1;1;1;1;1;1;3;3;3;3;3;2;FALSE;FALSE;FALSE;FALSE
05;50226;2210;3;0.875;11Q1;2;3;3;3;2;3;2;3;2;1;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
03;13208;2120;7;21.45000076;11Q1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;FALSE;FALSE;FALSE;FALSE
01;37214;2220;9;87.5;11Q1;1;1;1;2;1;2;1;2;2;1;1;1;1;2;1;FALSE;FALSE;FALSE;FALSE
01;13018;2210;6;8.75;11Q1;1;1;;1;;1;;2;;1;;2;;2;2;FALSE;FALSE;FALSE;FALSE
01;13296;2110;3;1.498000026;11Q1;2;2;2;2;2;2;2;3;2;3;3;2;2;2;2;FALSE;FALSE;FALSE;FALSE
01;37248;2120;3;1.001000047;11Q1;2;3;3;3;3;3;3;2;2;2;2;2;2;3;3;FALSE;FALSE;FALSE;FALSE
01;50291;2130;5;4.289999962;11Q1;2;3;3;3;3;3;3;3;3;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
01;96643;2240;2;0.375;11Q1;1;;;3;2;3;2;2;2;1;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
01;96420;2220;3;0.875;11Q1;;2;2;1;1;2;1;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;13303;2110;2;0.64200002;11Q1;2;1;1;1;1;2;2;2;2;2;1;2;1;2;3;FALSE;FALSE;FALSE;FALSE
01;13015;2220;9;87.5;11Q1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;13040;2120;4;2.144999981;11Q1;2;2;3;3;3;3;3;2;2;3;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
01;13039;2240;5;3.75;11Q1;2;2;2;3;2;3;1;2;2;1;2;2;2;3;1;FALSE;FALSE;FALSE;FALSE
02;97278;2120;4;2.144999981;11Q1;2;3;3;3;3;3;3;3;2;1;1;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;13400;2110;8;64.19999695;11Q1;2;3;1;1;1;1;1;1;2;3;1;3;1;3;2;FALSE;FALSE;FALSE;FALSE
05;11085;2110;7;32.09999847;11Q1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
06;96718;2110;5;6.420000076;11Q1;2;3;2;3;2;3;2;2;2;2;2;2;2;3;;FALSE;FALSE;FALSE;FALSE
01;96411;2110;6;14.9800005;11Q1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;13408;2120;2;0.42900002;11Q1;2;2;1;3;1;3;1;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
01;50369;2210;6;8.75;11Q1;2;3;2;3;1;2;1;2;2;2;1;2;1;3;2;FALSE;FALSE;FALSE;FALSE
