Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7,Q8,Q9,Q10,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
06,10488,9040,8,100,10Q3,2,2,,3,2,2,2,2,2,1,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10488,9040,8,100,10Q4,1,2,,2,1,2,2,3,1,2,1,2,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10488,9040,8,100,11Q2,1,1,,1,1,1,2,1,2,1,2,3,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10488,9040,8,100,11Q4,1,3,,2,3,2,2,1,3,1,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10493,6010,5,100,08Q4,1,1,,3,2,2,,3,,1,,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10493,6010,5,100,09Q2,1,1,,,2,2,2,3,2,1,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10493,6010,5,100,09Q3,1,1,,1,1,2,2,3,3,2,2,2,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10494,6010,5,100,10Q3,2,2,,2,3,2,,3,,1,,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10494,6010,5,100,11Q1,1,2,,2,3,2,2,3,3,1,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10494,6010,5,100,11Q2,1,2,,2,1,2,2,3,3,2,2,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10498,6010,7,100,09Q2,2,2,,3,2,3,2,3,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10498,6010,7,100,10Q1,1,2,,2,2,1,2,2,2,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10498,6010,7,100,10Q3,1,2,,2,2,3,2,3,2,1,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10498,6010,7,100,10Q4,2,2,,2,2,1,2,2,2,1,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10498,6010,7,100,11Q2,2,2,,3,2,3,3,3,2,2,1,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10501,9010,5,100,08Q4,1,3,,3,1,3,2,3,1,2,1,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10501,9010,5,100,09Q1,2,1,,3,2,3,2,3,2,3,3,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10501,9010,5,100,09Q2,2,2,,3,2,3,2,3,2,,,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10501,9010,5,100,09Q3,2,1,,3,1,3,1,3,2,2,1,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10501,9010,5,100,10Q1,1,2,,2,2,1,3,2,3,1,2,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10501,9010,5,100,10Q2,2,2,,2,2,3,2,3,2,1,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10501,9010,5,100,10Q4,1,1,,1,2,2,2,1,1,1,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10501,9010,5,100,11Q1,1,2,,2,2,2,3,3,2,1,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10501,9010,5,100,11Q4,1,2,,3,2,2,2,3,2,1,,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10510,9010,5,100,11Q2,2,2,,2,2,2,2,2,2,1,1,2,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10510,9010,5,100,11Q3,1,2,,2,2,2,2,2,2,2,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10510,9010,5,100,11Q4,2,2,,3,2,2,2,3,2,1,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10518,6010,5,100,08Q4,2,1,,3,3,2,2,3,3,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10518,6010,5,100,09Q4,2,2,,3,2,2,2,3,3,3,1,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10518,6010,5,100,11Q1,2,2,,3,2,2,2,3,3,2,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10518,6010,5,100,11Q3,2,2,,3,,3,,3,,,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10522,9050,9,100,09Q1,1,2,,1,2,1,2,1,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10523,9050,5,100,09Q3,2,1,,2,2,2,2,2,1,2,1,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10523,9050,5,100,10Q4,1,3,,2,3,2,2,2,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10524,6010,6,100,08Q4,1,1,,1,3,2,2,2,3,2,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10524,6010,6,100,09Q1,2,1,,2,2,2,2,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10524,6010,6,100,09Q2,2,2,,3,2,2,2,2,2,1,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10524,6010,6,100,09Q3,2,2,,2,2,3,2,2,2,1,1,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10524,6010,6,100,09Q4,2,2,,2,2,2,2,3,3,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10524,6010,6,100,10Q2,2,1,,2,1,3,2,2,2,1,1,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10524,6010,6,100,10Q3,2,2,,3,2,2,2,2,2,1,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10524,6010,6,100,11Q1,2,2,,2,2,2,2,1,2,1,1,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10524,6010,6,100,11Q3,1,2,,1,2,2,2,3,2,2,1,1,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10524,6010,6,100,11Q4,2,3,,2,2,3,2,3,3,2,1,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10529,6000,9,100,10Q3,2,2,,3,1,3,1,3,1,3,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10529,6000,9,100,11Q4,1,1,,1,1,3,3,1,1,1,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10533,6000,8,100,11Q2,2,2,,3,,3,,3,,3,,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10533,6000,8,100,11Q3,2,2,,3,,3,,3,,3,,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,09Q1,2,1,,3,3,2,2,2,3,1,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,09Q2,2,1,,3,3,2,2,2,3,2,2,1,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,09Q3,2,2,,3,3,2,2,3,3,1,1,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,09Q4,2,2,,3,2,2,2,3,2,1,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,10Q1,2,3,,3,2,3,2,3,2,2,1,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,10Q2,2,3,,3,3,1,2,2,2,2,1,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,10Q3,2,3,,3,3,2,1,3,3,1,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,10Q4,2,3,,3,3,2,2,2,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,11Q1,2,3,,2,3,2,3,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,11Q2,2,2,,3,2,3,3,3,2,3,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,11Q3,2,3,,3,3,3,3,3,3,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,11Q4,2,2,,2,2,2,2,3,3,2,1,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10537,6010,9,100,08Q4,2,1,,3,3,3,3,3,3,1,1,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10537,6010,9,100,09Q1,2,1,,3,3,3,3,3,3,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10537,6010,9,100,09Q2,2,1,,3,3,3,3,3,3,2,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10537,6010,9,100,09Q4,2,3,,3,2,3,3,3,2,3,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10537,6010,9,100,10Q1,2,2,,3,,3,,3,,3,,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10846,6010,5,100,09Q3,1,1,,2,1,2,1,2,1,1,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10846,6010,5,100,10Q1,1,1,,1,1,2,1,1,1,2,1,2,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10846,6010,5,100,11Q4,2,3,,3,3,2,2,3,3,2,1,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10847,6010,6,100,08Q4,2,2,,3,2,2,2,3,3,3,3,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10847,6010,6,100,09Q3,2,2,,3,2,3,2,3,3,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10857,9040,5,100,08Q4,2,1,,3,2,2,2,3,2,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10857,9040,5,100,09Q3,2,2,,2,2,2,2,3,2,3,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10857,9040,5,100,10Q1,2,1,,2,1,2,2,3,1,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10857,9040,5,100,10Q2,1,2,,2,2,2,2,2,2,2,2,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10857,9040,5,100,10Q3,2,2,,1,1,2,3,3,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10857,9040,5,100,11Q1,1,1,,1,1,2,1,1,1,,,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10857,9040,5,100,11Q2,2,2,,2,2,2,2,2,2,2,2,1,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10857,9040,5,100,11Q3,2,2,,3,2,2,3,3,2,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10857,9040,5,100,11Q4,2,2,,3,2,3,2,3,2,3,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10860,6010,5,100,09Q3,2,2,,3,3,2,2,3,3,1,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10868,6010,5,100,09Q1,2,1,,3,,2,,3,,1,,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10868,6010,5,100,09Q4,1,1,,1,1,1,1,2,1,1,2,2,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10868,6010,5,100,10Q3,1,1,,1,2,1,2,1,2,1,2,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10868,6010,5,100,10Q4,2,2,,3,2,2,2,2,1,1,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10868,6010,5,100,11Q1,1,3,,1,3,2,2,1,3,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,08Q4,2,1,,3,3,3,3,3,3,2,3,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,09Q1,2,1,,3,3,,,,,,,1,,,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,09Q2,2,1,,3,3,3,3,3,3,2,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,09Q3,2,3,,3,2,3,2,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,09Q4,2,3,,3,3,3,3,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,10Q1,2,3,,3,3,3,3,3,3,2,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,10Q2,2,3,,3,3,3,3,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,10Q3,2,3,,3,2,3,3,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,10Q4,2,3,,3,2,2,2,3,2,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,11Q1,2,3,,3,3,3,3,3,3,2,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,11Q2,2,3,,3,3,2,2,3,3,2,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,11Q3,2,3,,3,2,3,2,3,2,1,1,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,11Q4,2,3,,3,3,3,3,3,3,2,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10896,6000,2,100,09Q4,2,3,,3,3,3,2,3,2,1,1,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10896,6000,2,100,10Q1,1,2,,2,1,2,2,2,2,2,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10896,6000,2,100,10Q2,1,1,,1,1,1,1,1,1,1,1,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10896,6000,2,100,10Q4,1,1,,2,,2,,2,,2,,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10896,6000,2,100,11Q1,1,1,,2,2,2,2,3,2,2,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10901,6000,8,100,08Q4,2,1,,3,3,2,3,3,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10901,6000,8,100,09Q2,2,2,,1,2,2,2,3,2,2,2,1,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10901,6000,8,100,09Q3,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10901,6000,8,100,09Q4,2,3,,3,3,3,2,3,3,1,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10901,6000,8,100,10Q4,2,3,,3,2,3,2,3,2,1,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10901,6000,8,100,11Q1,1,2,,3,3,3,2,3,3,1,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10901,6000,8,100,11Q3,2,3,,3,3,2,2,3,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10901,6000,8,100,11Q4,2,3,,3,3,3,2,3,3,,,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12303,8010,5,100,10Q1,2,2,,1,2,2,2,2,2,2,2,2,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,12303,8010,5,100,10Q3,2,2,,2,2,2,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12303,8010,5,100,10Q4,1,2,,2,,2,,2,,2,,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12303,8010,5,100,11Q1,2,2,,3,2,2,2,3,2,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12303,8010,5,100,11Q4,2,2,,3,2,2,2,2,2,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12313,8010,3,100,10Q1,2,2,,3,2,2,2,2,1,2,2,1,2,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,12313,8010,3,100,10Q2,2,1,,3,3,2,2,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12313,8010,3,100,10Q3,2,2,,2,2,2,2,2,2,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12313,8010,3,100,10Q4,2,1,,1,1,2,2,2,2,2,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12313,8010,3,100,11Q1,1,2,,2,2,2,2,2,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12313,8010,3,100,11Q2,2,2,,2,2,2,2,3,2,2,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12313,8010,3,100,11Q3,2,2,,3,3,2,2,3,3,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12313,8010,3,100,11Q4,2,2,,3,2,2,2,3,3,3,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12314,6000,8,100,10Q1,1,1,,3,1,2,2,3,2,2,2,2,3,3,3,FALSE,TRUE,FALSE,FALSE,FALSE
06,12314,6000,8,100,11Q1,1,2,,1,,2,,1,,,,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12316,8180,5,100,10Q2,1,1,,3,1,2,2,3,2,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12316,8180,5,100,10Q3,1,1,,2,2,1,,2,1,2,2,3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12316,8180,5,100,11Q1,2,2,,3,2,2,2,3,2,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12316,8180,5,100,11Q2,2,2,,3,2,2,2,3,2,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12316,8180,5,100,11Q4,2,1,,2,1,2,1,2,2,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12317,8180,5,100,10Q4,1,3,,3,3,2,2,1,1,1,2,2,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12317,8180,5,100,11Q1,1,3,,2,2,1,2,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,12317,8180,5,100,11Q2,1,2,,2,2,2,2,2,2,2,1,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12317,8180,5,100,11Q4,1,3,,2,3,2,2,3,2,1,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12318,8180,5,100,10Q2,1,1,,1,1,1,1,1,1,1,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12318,8180,5,100,10Q3,1,1,,1,1,1,1,1,1,2,1,2,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12319,8180,5,100,10Q2,1,2,,2,2,2,2,3,3,1,1,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12319,8180,5,100,11Q3,2,3,,,2,,2,,2,,1,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12324,8010,7,100,11Q2,1,1,,2,1,2,1,2,1,2,1,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12325,8210,5,100,10Q1,2,1,,1,1,3,2,3,1,1,2,1,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,12325,8210,5,100,10Q2,2,1,,1,1,3,3,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12325,8210,5,100,11Q3,2,2,,3,3,2,2,2,2,3,3,1,,,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12325,8210,5,100,11Q4,2,1,,2,,3,,3,,3,,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12331,8180,5,100,10Q1,2,1,,3,1,3,1,3,1,3,3,1,1,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,12332,8010,5,100,10Q1,2,1,,3,,2,,3,,2,,2,3,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,12332,8010,5,100,10Q2,2,1,,3,3,2,2,3,3,3,3,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12332,8010,5,100,10Q3,2,3,,3,3,3,3,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12332,8010,5,100,11Q3,2,2,,3,3,2,2,3,3,3,3,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12333,8180,5,100,10Q1,2,2,,3,,3,,1,,1,,3,1,3,3,FALSE,TRUE,FALSE,FALSE,FALSE
06,12329,8010,5,100,10Q1,2,2,,3,,2,,3,,3,,1,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,12334,8010,5,100,10Q2,2,2,,2,2,2,2,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12334,8010,5,100,10Q3,2,2,,2,2,2,2,2,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12334,8010,5,100,10Q4,2,1,,2,1,2,2,2,1,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12339,8010,5,100,10Q1,2,3,,2,2,2,2,2,2,2,1,1,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,12339,8010,5,100,10Q2,2,2,,2,2,2,2,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12339,8010,5,100,10Q3,2,2,,3,2,2,2,3,2,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12339,8010,5,100,10Q4,2,3,,3,3,2,2,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12339,8010,5,100,11Q1,2,2,,2,2,2,2,2,2,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12339,8010,5,100,11Q2,2,2,,2,2,2,2,3,3,3,3,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12339,8010,5,100,11Q4,2,2,,3,2,2,2,3,2,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12342,8010,9,100,10Q1,2,2,,3,2,2,2,2,3,3,3,1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,12342,8010,9,100,10Q3,2,1,,2,1,2,2,2,2,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12342,8010,9,100,11Q4,2,2,,3,3,2,2,2,3,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12347,8180,5,100,10Q1,2,2,,3,,3,,3,,3,,1,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,12347,8180,5,100,10Q2,2,2,,3,3,3,3,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12347,8180,5,100,10Q3,2,2,,3,2,2,2,3,2,2,2,2,,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12347,8180,5,100,11Q2,2,2,,3,2,2,2,2,2,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12348,8190,9,100,10Q1,2,1,,3,1,3,3,1,1,3,1,2,3,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
06,12348,8190,9,100,10Q3,2,1,,2,1,3,3,2,1,1,1,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,12348,8190,9,100,10Q4,1,3,,3,1,3,2,1,1,3,3,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12348,8190,9,100,11Q2,2,3,,3,2,3,3,1,1,1,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12348,8190,9,100,11Q4,2,3,,1,3,2,3,1,3,1,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12350,6010,4,100,10Q1,2,2,,3,2,3,3,3,3,2,2,2,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
06,12352,8010,5,100,10Q1,2,1,,3,,2,,3,,2,,1,3,3,3,FALSE,TRUE,FALSE,FALSE,FALSE
06,12352,8010,5,100,11Q2,1,2,,1,1,2,2,1,1,1,1,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,12353,6000,5,100,10Q1,1,2,,2,3,2,2,2,3,2,2,2,3,3,3,FALSE,TRUE,FALSE,FALSE,FALSE
06,12353,6000,5,100,10Q4,1,2,,3,2,2,2,3,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12353,6000,5,100,11Q1,2,2,,3,1,2,2,3,1,3,1,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12356,8010,5,100,10Q1,2,2,,3,2,3,3,3,3,3,3,1,3,3,3,FALSE,TRUE,FALSE,FALSE,FALSE
06,12356,8010,5,100,10Q3,2,2,,3,2,2,2,3,3,3,3,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,12356,8010,5,100,11Q1,2,3,,3,3,2,3,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12356,8010,5,100,11Q2,2,3,,3,3,3,3,3,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,12361,8180,5,100,10Q1,2,1,,3,1,3,2,3,1,2,2,2,3,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
