"";"Date";"Datum";"Sector";"id";"sector";"weight";"factor";"factorn";"Q1";"Q2A";"Q2P";"Q3A";"Q3P";"Q4A";"Q4P";"Q5A";"Q5P";"Q6A";"Q6P";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"74194";"2010Q2";2010-06-30;"Services";"10862";"8010";5;0,75;0,00543478260869565;-1;-1;NA;-1;-1;-1;0;-1;-1;NA;NA;NA;0;0;0;NA
"75214";"2010Q3";2010-09-30;"Services";"10862";"8010";5;0,75;0,00418994413407821;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"76202";"2010Q4";2010-12-31;"Services";"10862";"8010";5;0,75;0,005859375;-1;-1;NA;-1;0;0;0;-1;0;NA;NA;NA;1;0;-1;NA
"82160";"2012Q2";2012-06-30;"Services";"10862";"8010";5;0,75;0,00700934579439252;-1;-1;NA;-1;-1;-1;0;-1;0;NA;NA;NA;0;-1;-1;NA
"83181";"2012Q3";2012-09-30;"Services";"10862";"8010";5;0,75;0,00510204081632653;-1;-1;-1;-1;-1;-1;0;-1;-1;NA;NA;0;0;-1;0;NA
"84162";"2012Q4";2012-12-31;"Services";"10862";"8010";5;0,75;0,00520833333333333;-1;-1;-1;-1;-1;-1;0;-1;-1;NA;NA;0;0;-1;0;NA
"85138";"2013Q1";2013-03-31;"Services";"10862";"8010";5;0,75;0,00572519083969466;-1;-1;-1;-1;-1;-1;0;-1;-1;NA;NA;1;0;-1;1;NA
"86132";"2013Q2";2013-06-30;"Services";"10862";"8010";5;0,75;0,00604838709677419;-1;0;0;-1;0;-1;0;0;0;NA;NA;0;-1;-1;0;NA
"87138";"2013Q3";2013-09-30;"Services";"10862";"8010";5;0,75;0,00652173913043478;-1;0;0;-1;0;-1;0;0;0;NA;NA;0;-1;-1;0;NA
"88160";"2013Q4";2013-12-31;"Services";"10862";"8010";5;0,75;0,00635593220338983;-1;0;0;-1;0;-1;0;0;0;NA;NA;NA;-1;0;-1;NA
"9074";"2014Q2";2014-06-30;"Services";"10862";"8010";5;0,75;0,00842696629213483;1;0;0;0;0;0;0;0;0;NA;NA;-1;-1;0;-1;NA
"91107";"2014Q3";2014-09-30;"Services";"10862";"8010";5;0,75;0,00535714285714286;-1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;1;1;0;2;NA
"92113";"2014Q4";2014-12-31;"Services";"10862";"8010";5;0,75;0,01;1;0;0;0;0;0;0;1;0;NA;NA;-1;-1;0;-1;NA
"93114";"2015Q1";2015-03-31;"Services";"10862";"8010";5;0,75;0,00949367088607595;1;-1;NA;-1;0;0;0;-1;-1;NA;NA;NA;-1;0;0;NA
"94125";"2015Q2";2015-06-30;"Services";"10862";"8010";5;0,75;0,00487012987012987;-1;-1;-1;-1;0;0;0;-1;0;NA;NA;0;-1;0;-1;NA
"95119";"2015Q3";2015-09-30;"Services";"10862";"8010";5;0,75;0,00669642857142857;-1;-1;0;-1;0;0;0;-1;0;NA;NA;-1;-1;0;-1;NA
"96117";"2015Q4";2015-12-31;"Services";"10862";"8010";5;0,75;0,00669642857142857;-1;-1;0;-1;0;0;0;-1;0;NA;NA;0;0;0;-1;NA
"97129";"2016Q1";2016-03-31;"Services";"10862";"8010";5;0,75;0,00543478260869565;1;0;-1;0;0;0;0;-1;-1;NA;NA;2;1;1;2;NA
"98113";"2016Q2";2016-06-30;"Services";"10862";"8010";5;0,75;0,00477707006369427;1;1;0;1;0;1;0;1;0;NA;NA;0;1;0;1;NA
"71222";"2009Q3";2009-09-30;"Services";"36911";"8080";6;0,3;0,02;1;0;NA;1;0;0;0;1;0;NA;NA;NA;0;0;1;NA
"72214";"2009Q4";2009-12-31;"Services";"36911";"8080";6;0,3;0,0272727272727273;-1;1;NA;0;1;0;0;1;0;NA;NA;NA;-1;0;1;NA
"75215";"2010Q3";2010-09-30;"Services";"36911";"8080";6;0,3;0,05;1;0;NA;-1;-1;0;0;0;0;NA;NA;NA;0;0;-1;NA
"76203";"2010Q4";2010-12-31;"Services";"36911";"8080";6;0,3;0,0272727272727273;-1;-1;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"77213";"2011Q1";2011-03-31;"Services";"36911";"8080";6;0,3;0,0272727272727273;-1;0;NA;-1;1;0;0;-1;0;NA;NA;NA;-2;0;-1;NA
"78195";"2011Q2";2011-06-30;"Services";"36911";"8080";6;0,3;0,0272727272727273;-1;-1;NA;-1;0;0;0;-1;0;NA;NA;NA;0;0;-1;NA
"81168";"2012Q1";2012-03-31;"Services";"36911";"8080";6;0,3;0,05;-1;0;NA;1;-1;0;1;0;-1;NA;NA;NA;1;-1;1;NA
"82161";"2012Q2";2012-06-30;"Services";"36911";"8080";6;0,3;0,0272727272727273;1;0;NA;0;1;0;0;0;0;NA;NA;NA;-1;0;-1;NA
"83182";"2012Q3";2012-09-30;"Services";"36911";"8080";6;0,3;0,0272727272727273;1;0;1;0;1;0;0;-1;-1;NA;NA;-2;-1;0;1;NA
"84163";"2012Q4";2012-12-31;"Services";"36911";"8080";6;0,3;0,01875;-1;-1;-1;0;0;0;0;0;0;NA;NA;1;0;0;-1;NA
"85139";"2013Q1";2013-03-31;"Services";"36911";"8080";6;0,3;0,01875;1;0;0;0;0;0;0;-1;-1;NA;NA;0;1;1;2;NA
"86133";"2013Q2";2013-06-30;"Services";"36911";"8080";6;0,3;0,0272727272727273;1;0;0;1;0;1;0;1;0;NA;NA;0;0;0;-1;NA
"87139";"2013Q3";2013-09-30;"Services";"36911";"8080";6;0,3;0,01875;1;0;0;0;0;0;0;-1;-1;NA;NA;-1;-1;0;1;NA
"88161";"2013Q4";2013-12-31;"Services";"36911";"8080";6;0,3;0,01875;1;-1;-1;-1;-1;0;-1;0;-1;NA;NA;1;1;1;0;NA
"8989";"2014Q1";2014-03-31;"Services";"36911";"8080";6;0,3;0,0272727272727273;-1;0;0;0;0;0;0;-1;0;NA;NA;0;0;0;-1;NA
"64218";"2007Q4";2007-12-31;"Services";"10464";"9000";5;0,25;0,00657894736842105;-1;1;NA;-1;-1;-1;-1;-1;-1;NA;NA;NA;0;0;0;NA
"65240";"2008Q1";2008-03-31;"Services";"10464";"9000";5;0,25;0,0104166666666667;-1;1;NA;-1;-1;-1;-1;-1;-1;NA;NA;NA;0;0;0;NA
"66252";"2008Q2";2008-06-30;"Services";"10464";"9000";5;0,25;0,0125;-1;1;NA;-1;-1;-1;-1;-1;-1;NA;NA;NA;0;0;0;NA
"67236";"2008Q3";2008-09-30;"Services";"10464";"9000";5;0,25;0,00925925925925926;-1;0;NA;-1;-1;-1;-1;-1;-1;NA;NA;NA;0;0;0;NA
"68220";"2008Q4";2008-12-31;"Services";"10464";"9000";5;0,25;0,0125;-1;1;NA;-1;-1;-1;-1;-1;-1;NA;NA;NA;0;0;0;NA
"69226";"2009Q1";2009-03-31;"Services";"10464";"9000";5;0,25;0,0131578947368421;-1;1;NA;-1;-1;-1;-1;-1;-1;NA;NA;NA;0;1;0;NA
"70237";"2009Q2";2009-06-30;"Services";"10464";"9000";5;0,25;0,0131578947368421;-1;1;NA;-1;-1;0;0;-1;-1;NA;NA;NA;1;0;1;NA
"71223";"2009Q3";2009-09-30;"Services";"10464";"9000";5;0,25;0,00961538461538462;-1;0;NA;0;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"72215";"2009Q4";2009-12-31;"Services";"10464";"9000";5;0,25;0,0119047619047619;-1;1;NA;0;1;0;1;0;1;NA;NA;NA;-1;0;-1;NA
"73212";"2010Q1";2010-03-31;"Services";"10464";"9000";5;0,25;0,0108695652173913;1;1;NA;0;1;1;1;0;0;NA;NA;NA;0;0;1;NA
"74195";"2010Q2";2010-06-30;"Services";"10464";"9000";5;0,25;0,01;1;1;NA;1;1;1;1;1;1;NA;NA;NA;0;0;-1;NA
"75216";"2010Q3";2010-09-30;"Services";"10464";"9000";5;0,25;0,0125;1;1;NA;1;1;1;1;0;0;NA;NA;NA;0;0;0;NA
"76204";"2010Q4";2010-12-31;"Services";"10464";"9000";5;0,25;0,00833333333333333;1;0;NA;1;-1;1;-1;0;-1;NA;NA;NA;1;1;0;NA
"77214";"2011Q1";2011-03-31;"Services";"10464";"9000";5;0,25;0,0131578947368421;1;0;NA;0;0;0;0;-1;-1;NA;NA;NA;-1;-1;0;NA
"78196";"2011Q2";2011-06-30;"Services";"10464";"9000";5;0,25;0,0104166666666667;-1;1;NA;-1;1;-1;0;-1;0;NA;NA;NA;-2;-1;-1;NA
"79202";"2011Q3";2011-09-30;"Services";"10464";"9000";5;0,25;0,01;-1;0;NA;-1;0;-1;0;-1;0;NA;NA;NA;0;NA;-1;NA
"80196";"2011Q4";2011-12-31;"Services";"10464";"9000";5;0,25;0,0166666666666667;1;0;NA;0;-1;NA;-1;-1;-1;NA;NA;NA;1;1;1;NA
"81169";"2012Q1";2012-03-31;"Services";"10464";"9000";5;0,25;0,0192307692307692;1;1;NA;0;1;0;0;0;0;NA;NA;NA;-2;0;-1;NA
"82162";"2012Q2";2012-06-30;"Services";"10464";"9000";5;0,25;0,0138888888888889;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;1;0;1;NA
"83183";"2012Q3";2012-09-30;"Services";"10464";"9000";5;0,25;0,0178571428571429;1;0;NA;0;0;0;0;0;0;NA;NA;NA;-1;-1;-1;NA
"66253";"2008Q2";2008-06-30;"Services";"10491";"9000";1;0,05;0,0025;1;0;NA;0;0;0;0;0;0;NA;NA;NA;-1;0;-1;NA
"67237";"2008Q3";2008-09-30;"Services";"10491";"9000";1;0,05;0,00185185185185185;-1;1;NA;-1;-1;0;0;-1;-1;NA;NA;NA;1;0;1;NA
"68221";"2008Q4";2008-12-31;"Services";"10491";"9000";1;0,05;0,0025;-1;0;NA;0;-1;0;0;0;0;NA;NA;NA;0;0;-1;NA
"72216";"2009Q4";2009-12-31;"Services";"10491";"9000";1;0,05;0,00238095238095238;-1;-1;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"73213";"2010Q1";2010-03-31;"Services";"10491";"9000";1;0,05;0,00217391304347826;-1;1;NA;-1;1;0;0;-1;0;NA;NA;NA;0;0;-1;NA
"74196";"2010Q2";2010-06-30;"Services";"10491";"9000";1;0,05;0,002;1;1;NA;1;-1;0;0;-1;-1;NA;NA;NA;1;0;0;NA
"75217";"2010Q3";2010-09-30;"Services";"10491";"9000";1;0,05;0,0025;1;-1;NA;0;0;0;0;-1;-1;NA;NA;NA;-1;0;0;NA
"76205";"2010Q4";2010-12-31;"Services";"10491";"9000";1;0,05;0,00166666666666667;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;1;NA
"77215";"2011Q1";2011-03-31;"Services";"10491";"9000";1;0,05;0,00263157894736842;-1;0;NA;-1;0;0;0;0;0;NA;NA;NA;1;0;-1;NA
"78197";"2011Q2";2011-06-30;"Services";"10491";"9000";1;0,05;0,00208333333333333;NA;NA;NA;1;0;0;0;-1;0;NA;NA;NA;1;0;1;NA
"79203";"2011Q3";2011-09-30;"Services";"10491";"9000";1;0,05;0,002;1;-1;NA;1;-1;0;0;1;-1;NA;NA;NA;0;0;0;NA
"88162";"2013Q4";2013-12-31;"Services";"10491";"9000";1;0,05;0,00357142857142857;1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;0;0;0;0;NA
"8990";"2014Q1";2014-03-31;"Services";"10491";"9000";1;0,05;0,005;NA;-1;1;-1;1;0;0;-1;1;NA;NA;0;0;0;0;NA
"93115";"2015Q1";2015-03-31;"Services";"10491";"9000";1;0,05;0,005;-1;-1;0;-1;0;0;0;-1;0;NA;NA;NA;1;0;0;NA
"96118";"2015Q4";2015-12-31;"Services";"10491";"9000";1;0,05;0,01;-1;-1;0;-1;-1;0;0;-1;-1;NA;NA;-1;0;0;0;NA
"97130";"2016Q1";2016-03-31;"Services";"10491";"9000";1;0,05;0,00357142857142857;-1;-1;0;-1;0;0;0;-1;0;NA;NA;-1;-1;0;-1;NA
"98114";"2016Q2";2016-06-30;"Services";"10491";"9000";1;0,05;0,00217391304347826;1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;0;0;0;0;NA
"64219";"2007Q4";2007-12-31;"Services";"10472";"9000";5;0,25;0,00657894736842105;1;1;NA;1;0;1;1;1;-1;NA;NA;NA;-1;-2;0;NA
"78198";"2011Q2";2011-06-30;"Services";"10472";"9000";5;0,25;0,0104166666666667;1;0;NA;0;0;0;0;NA;NA;NA;NA;NA;0;-1;NA;NA
"86134";"2013Q2";2013-06-30;"Services";"10472";"9000";5;0,25;0,0178571428571429;1;NA;NA;-1;0;0;0;-1;0;NA;NA;NA;1;0;0;NA
"87140";"2013Q3";2013-09-30;"Services";"10472";"9000";5;0,25;0,0178571428571429;1;1;NA;1;0;0;0;0;0;NA;NA;NA;1;-1;1;NA
"88163";"2013Q4";2013-12-31;"Services";"10472";"9000";5;0,25;0,0178571428571429;1;1;-1;1;-1;-1;0;1;0;NA;NA;1;2;-1;1;NA
"91108";"2014Q3";2014-09-30;"Services";"10472";"9000";5;0,25;0,0192307692307692;NA;0;1;1;0;0;0;1;1;NA;NA;0;1;1;0;NA
"64220";"2007Q4";2007-12-31;"Services";"10540";"9000";4;0,2;0,00526315789473684;1;1;NA;1;-1;0;0;0;0;NA;NA;NA;0;0;-1;NA
"65241";"2008Q1";2008-03-31;"Services";"10540";"9000";4;0,2;0,00833333333333333;-1;1;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"66254";"2008Q2";2008-06-30;"Services";"10540";"9000";4;0,2;0,01;-1;1;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"67238";"2008Q3";2008-09-30;"Services";"10540";"9000";4;0,2;0,00740740740740741;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"68222";"2008Q4";2008-12-31;"Services";"10540";"9000";4;0,2;0,01;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;1;0;0;NA
"69227";"2009Q1";2009-03-31;"Services";"10540";"9000";4;0,2;0,0105263157894737;-1;0;NA;0;0;0;0;-1;-1;NA;NA;NA;-1;0;0;NA
"70238";"2009Q2";2009-06-30;"Services";"10540";"9000";4;0,2;0,0105263157894737;-1;0;NA;-1;0;0;0;-1;-1;NA;NA;NA;-1;0;0;NA
"71224";"2009Q3";2009-09-30;"Services";"10540";"9000";4;0,2;0,00769230769230769;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"72217";"2009Q4";2009-12-31;"Services";"10540";"9000";4;0,2;0,00952380952380952;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"73214";"2010Q1";2010-03-31;"Services";"10540";"9000";4;0,2;0,00869565217391304;-1;0;NA;-1;0;0;0;-1;-1;NA;NA;NA;-1;0;0;NA
"74197";"2010Q2";2010-06-30;"Services";"10540";"9000";4;0,2;0,008;-1;0;NA;-1;1;0;0;-1;1;NA;NA;NA;-1;0;-2;NA
"75218";"2010Q3";2010-09-30;"Services";"10540";"9000";4;0,2;0,01;-1;0;NA;0;0;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"76206";"2010Q4";2010-12-31;"Services";"10540";"9000";4;0,2;0,00666666666666667;-1;-1;NA;0;0;0;0;-1;-1;NA;NA;NA;-1;0;0;NA
"77216";"2011Q1";2011-03-31;"Services";"10540";"9000";4;0,2;0,0105263157894737;-1;0;NA;-1;0;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"78199";"2011Q2";2011-06-30;"Services";"10540";"9000";4;0,2;0,00833333333333333;-1;-1;NA;0;0;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"79204";"2011Q3";2011-09-30;"Services";"10540";"9000";4;0,2;0,008;-1;-1;NA;0;0;0;0;-1;-1;NA;NA;NA;-1;0;0;NA
"80197";"2011Q4";2011-12-31;"Services";"10540";"9000";4;0,2;0,0133333333333333;-1;0;NA;-1;0;0;0;-1;-1;NA;NA;NA;-1;0;0;NA
"81170";"2012Q1";2012-03-31;"Services";"10540";"9000";4;0,2;0,0153846153846154;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"82163";"2012Q2";2012-06-30;"Services";"10540";"9000";4;0,2;0,0111111111111111;-1;0;NA;-1;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"83184";"2012Q3";2012-09-30;"Services";"10540";"9000";4;0,2;0,0142857142857143;-1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;0;0;0;0;NA
"84164";"2012Q4";2012-12-31;"Services";"10540";"9000";4;0,2;0,0153846153846154;-1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;1;1;0;0;NA
"85140";"2013Q1";2013-03-31;"Services";"10540";"9000";4;0,2;0,0153846153846154;-1;0;-1;0;-1;0;0;-1;-1;NA;NA;0;0;0;0;NA
"9075";"2014Q2";2014-06-30;"Services";"10540";"9000";4;0,2;0,04;-1;NA;NA;0;0;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"97131";"2016Q1";2016-03-31;"Services";"10540";"9000";4;0,2;0,0142857142857143;-1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;0;0;0;0;NA
"98115";"2016Q2";2016-06-30;"Services";"10540";"9000";4;0,2;0,00869565217391304;-1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;0;0;0;0;NA
"67239";"2008Q3";2008-09-30;"Services";"10501";"9010";5;0,25;0,0108695652173913;-1;0;NA;-1;1;0;-1;-1;-1;NA;NA;NA;-2;0;0;NA
"68223";"2008Q4";2008-12-31;"Services";"10501";"9010";5;0,25;0,01;1;-1;NA;-1;1;-1;0;-1;1;NA;NA;NA;-2;-1;-2;NA
"69228";"2009Q1";2009-03-31;"Services";"10501";"9010";5;0,25;0,0108695652173913;-1;1;NA;-1;0;-1;0;-1;0;NA;NA;NA;-1;-1;-1;NA
"70239";"2009Q2";2009-06-30;"Services";"10501";"9010";5;0,25;0,0131578947368421;-1;0;NA;-1;0;-1;0;-1;0;NA;NA;NA;-1;-1;-1;NA
"73215";"2010Q1";2010-03-31;"Services";"10501";"9010";5;0,25;0,0131578947368421;1;0;NA;0;0;1;-1;0;-1;NA;NA;NA;0;0;0;NA
"76207";"2010Q4";2010-12-31;"Services";"10501";"9010";5;0,25;0,0131578947368421;1;1;NA;1;0;0;0;1;1;NA;NA;NA;0;0;-2;NA
"64221";"2007Q4";2007-12-31;"Services";"10473";"9010";4;0,2;0,005;-1;0;NA;0;-1;0;0;-1;-1;NA;NA;NA;0;0;0;NA
"67240";"2008Q3";2008-09-30;"Services";"10473";"9010";4;0,2;0,00869565217391304;-1;0;NA;-1;0;0;0;-1;0;NA;NA;NA;-1;0;-1;NA
"68224";"2008Q4";2008-12-31;"Services";"10473";"9010";4;0,2;0,008;-1;0;NA;-1;0;0;0;-1;0;NA;NA;NA;-1;0;-1;NA
"66255";"2008Q2";2008-06-30;"Services";"10488";"9040";8;0,4;0,05;1;0;NA;0;0;-1;0;1;0;NA;NA;NA;-1;-1;0;NA
"67241";"2008Q3";2008-09-30;"Services";"10488";"9040";8;0,4;0,05;1;0;NA;-1;0;-1;0;0;0;NA;NA;NA;0;-1;-1;NA
"68225";"2008Q4";2008-12-31;"Services";"10488";"9040";8;0,4;0,0307692307692308;1;1;NA;0;0;-1;1;-1;0;NA;NA;NA;0;-2;-1;NA
"69229";"2009Q1";2009-03-31;"Services";"10488";"9040";8;0,4;0,05;1;1;NA;0;-1;-1;0;-1;0;NA;NA;NA;0;0;-1;NA
"75219";"2010Q3";2010-09-30;"Services";"10488";"9040";8;0,4;0,0307692307692308;-1;0;NA;-1;0;0;0;0;0;NA;NA;NA;0;0;-1;NA
"64222";"2007Q4";2007-12-31;"Services";"10857";"9040";5;0,25;0,0192307692307692;-1;1;NA;1;0;0;0;-1;-1;NA;NA;NA;1;0;0;NA
"73216";"2010Q1";2010-03-31;"Services";"10857";"9040";5;0,25;0,0192307692307692;-1;1;NA;0;1;0;0;-1;1;NA;NA;NA;-1;0;-1;NA
"74198";"2010Q2";2010-06-30;"Services";"10857";"9040";5;0,25;0,05;1;0;NA;0;0;0;0;0;0;NA;NA;NA;1;0;-1;NA
"77217";"2011Q1";2011-03-31;"Services";"10857";"9040";5;0,25;0,05;1;1;NA;1;1;0;1;1;1;NA;NA;NA;-1;-1;-1;NA
"78200";"2011Q2";2011-06-30;"Services";"10857";"9040";5;0,25;0,0192307692307692;-1;0;NA;0;0;0;0;0;0;NA;NA;NA;-1;0;-1;NA
"79205";"2011Q3";2011-09-30;"Services";"10857";"9040";5;0,25;0,05;-1;0;NA;-1;0;0;-1;-1;0;NA;NA;NA;-1;0;-1;NA
"80198";"2011Q4";2011-12-31;"Services";"10857";"9040";5;0,25;0,0192307692307692;-1;0;NA;-1;0;-1;0;-1;0;NA;NA;NA;-1;-1;-1;NA
"81171";"2012Q1";2012-03-31;"Services";"10857";"9040";5;0,25;0,05;-1;-1;NA;-1;-1;-1;0;-1;0;NA;NA;NA;1;0;0;NA
"82164";"2012Q2";2012-06-30;"Services";"10857";"9040";5;0,25;0,05;1;0;NA;0;0;0;0;0;0;NA;NA;NA;-1;-1;-1;NA
"71225";"2009Q3";2009-09-30;"Services";"10476";"9050";9;0,45;0,01125;1;1;NA;0;1;0;0;-1;1;NA;NA;NA;-2;0;-2;NA
"75220";"2010Q3";2010-09-30;"Services";"10476";"9050";9;0,45;0,0264705882352941;1;1;NA;0;1;1;1;1;1;NA;NA;NA;0;0;0;NA
"76208";"2010Q4";2010-12-31;"Services";"10476";"9050";9;0,45;0,0145161290322581;1;1;NA;1;0;1;0;1;0;NA;NA;NA;1;1;0;NA
"79206";"2011Q3";2011-09-30;"Services";"10476";"9050";9;0,45;0,0264705882352941;1;1;NA;1;1;1;0;1;0;NA;NA;NA;0;1;0;NA
"69230";"2009Q1";2009-03-31;"Services";"10475";"9050";5;0,25;0,00833333333333333;-1;1;NA;-1;-1;-1;0;1;0;NA;NA;NA;0;-1;0;NA
"70240";"2009Q2";2009-06-30;"Services";"10475";"9050";5;0,25;0,0192307692307692;-1;0;NA;-1;1;-1;1;0;0;NA;NA;NA;-2;-2;0;NA
"71226";"2009Q3";2009-09-30;"Services";"10475";"9050";5;0,25;0,00625;1;1;NA;-1;0;-1;0;0;0;NA;NA;NA;1;0;0;NA
"72218";"2009Q4";2009-12-31;"Services";"10475";"9050";5;0,25;0,00833333333333333;1;0;NA;1;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"71227";"2009Q3";2009-09-30;"Services";"10463";"9050";9;0,45;0,01125;1;1;NA;-1;0;-1;0;-1;0;NA;NA;NA;0;0;0;NA
"87141";"2013Q3";2013-09-30;"Services";"10523";"9050";5;0,25;0,0208333333333333;1;-1;0;-1;0;0;0;-1;0;NA;NA;0;-1;0;-1;NA
"88164";"2013Q4";2013-12-31;"Services";"10523";"9050";5;0,25;0,0208333333333333;1;0;0;-1;0;0;0;-1;-1;NA;NA;-1;-1;0;0;NA
"8991";"2014Q1";2014-03-31;"Services";"10523";"9050";5;0,25;0,0119047619047619;-1;-1;-1;-1;-1;0;-1;-1;-1;NA;NA;1;1;0;1;NA
"9076";"2014Q2";2014-06-30;"Services";"10523";"9050";5;0,25;0,05;1;0;-1;0;-1;-1;-1;0;0;NA;NA;0;0;1;-1;NA
"68226";"2008Q4";2008-12-31;"Services";"10881";"6001";2;0,3;0,00177514792899408;1;-1;NA;0;0;0;0;0;0;NA;NA;NA;-1;0;-1;NA
"69231";"2009Q1";2009-03-31;"Services";"10881";"6001";2;0,3;0,00198675496688742;1;0;NA;-1;0;0;0;-1;0;NA;NA;NA;0;0;0;NA
"70241";"2009Q2";2009-06-30;"Services";"10881";"6001";2;0,3;0,00192307692307692;1;0;NA;0;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"71228";"2009Q3";2009-09-30;"Services";"10881";"6001";2;0,3;0,0013953488372093;1;0;NA;0;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"72219";"2009Q4";2009-12-31;"Services";"10881";"6001";2;0,3;0,00148514851485149;1;0;NA;0;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"74199";"2010Q2";2010-06-30;"Services";"10881";"6001";2;0,3;0,00149253731343284;1;0;NA;NA;1;NA;0;NA;0;NA;NA;NA;-1;0;0;NA
"75221";"2010Q3";2010-09-30;"Services";"10881";"6001";2;0,3;0,00147058823529412;1;0;NA;0;1;0;0;0;0;NA;NA;NA;-1;0;-1;NA
"76209";"2010Q4";2010-12-31;"Services";"10881";"6001";2;0,3;0,00136986301369863;1;0;NA;0;0;0;0;-1;0;NA;NA;NA;0;0;0;NA
"77218";"2011Q1";2011-03-31;"Services";"10881";"6001";2;0,3;0,00153061224489796;1;0;NA;0;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"78201";"2011Q2";2011-06-30;"Services";"10881";"6001";2;0,3;0,00181818181818182;NA;NA;NA;0;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"79207";"2011Q3";2011-09-30;"Services";"10881";"6001";2;0,3;0,00171428571428571;1;1;NA;0;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"80199";"2011Q4";2011-12-31;"Services";"10881";"6001";2;0,3;0,00151515151515152;1;1;NA;0;0;0;1;0;0;NA;NA;NA;0;-1;0;NA
"81172";"2012Q1";2012-03-31;"Services";"10881";"6001";2;0,3;0,00196078431372549;1;0;NA;0;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"82165";"2012Q2";2012-06-30;"Services";"10881";"6001";2;0,3;0,00202702702702703;1;0;NA;0;0;0;0;0;NA;NA;NA;NA;0;0;NA;NA
"83185";"2012Q3";2012-09-30;"Services";"10881";"6001";2;0,3;0,00217391304347826;1;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA
"84165";"2012Q4";2012-12-31;"Services";"10881";"6001";2;0,3;0,00198675496688742;1;0;0;0;-1;0;0;0;0;NA;NA;0;1;0;0;NA
"85141";"2013Q1";2013-03-31;"Services";"10881";"6001";2;0,3;0,00220588235294118;1;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA
"86135";"2013Q2";2013-06-30;"Services";"10881";"6001";2;0,3;0,00201342281879195;1;0;0;0;0;0;0;0;0;NA;NA;0;0;0;-1;NA
"87142";"2013Q3";2013-09-30;"Services";"10881";"6001";2;0,3;0,00297029702970297;1;0;0;0;0;0;0;-1;0;NA;NA;NA;-1;0;0;NA
"88165";"2013Q4";2013-12-31;"Services";"10881";"6001";2;0,3;0,00211267605633803;1;NA;NA;-1;0;0;0;0;0;NA;NA;NA;0;0;0;NA
"92114";"2014Q4";2014-12-31;"Services";"10881";"6001";2;0,3;0,00225563909774436;NA;NA;NA;0;0;0;0;0;0;NA;NA;NA;-1;0;0;NA
"93116";"2015Q1";2015-03-31;"Services";"10881";"6001";2;0,3;0,00297029702970297;-1;0;NA;-1;1;0;0;0;0;NA;NA;NA;-1;-1;0;NA
"94126";"2015Q2";2015-06-30;"Services";"10881";"6001";2;0,3;0,000767263427109974;1;0;0;0;0;-1;0;0;0;NA;NA;NA;-1;0;0;NA
"95120";"2015Q3";2015-09-30;"Services";"10881";"6001";2;0,3;0,00165745856353591;1;NA;NA;-1;1;0;0;0;0;NA;NA;NA;-2;0;-1;NA
"96119";"2015Q4";2015-12-31;"Services";"10881";"6001";2;0,3;0,00161290322580645;NA;0;0;-1;0;0;0;-1;0;NA;NA;0;0;0;0;NA
"97132";"2016Q1";2016-03-31;"Services";"10881";"6001";2;0,3;0,00148514851485149;1;0;0;0;1;0;0;0;0;NA;NA;0;-1;0;0;NA
