Streek,Idnr,Sektor,Gewig,Sektorw,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
06,51874,3340,9,0.05,35,07Q1,1,2,2,2,2,1,2,1,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51874,3340,9,0.05,35,07Q2,1,2,,2,,1,,1,,1,,1,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51874,3340,9,0.05,35,07Q4,1,2,3,2,3,2,3,1,2,3,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51874,3340,9,0.05,35,08Q1,1,3,3,2,3,2,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51874,3340,9,0.05,35,08Q2,1,2,3,3,3,3,3,1,2,1,1,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51894,3140,2,0.059999997,0.179999992,01Q2,2,2,2,2,2,2,2,2,3,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51894,3140,2,0.059999997,0.179999992,01Q3,2,1,,,2,2,2,3,2,2,2,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51894,3140,2,0.059999997,0.179999992,03Q4,,2,2,2,2,2,2,2,3,1,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51894,3140,2,0.059999997,0.179999992,04Q2,2,2,1,2,1,2,1,2,2,2,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,01Q2,2,3,2,3,3,3,3,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,01Q3,2,3,3,3,3,3,3,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,01Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,02Q1,2,3,3,3,3,3,3,2,2,1,1,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,02Q2,2,3,3,3,3,3,3,3,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,02Q3,1,3,,3,,3,,2,,1,,1,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,02Q4,1,3,3,3,3,3,3,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,03Q1,2,3,3,3,3,3,3,1,1,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,03Q2,1,3,3,2,2,2,2,1,1,3,3,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,03Q3,2,3,3,3,3,3,3,2,2,3,3,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,03Q4,2,3,3,3,3,3,3,2,2,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,04Q1,2,3,3,3,3,3,3,2,2,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,04Q3,2,3,1,3,1,3,1,2,2,2,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,04Q4,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,05Q1,1,1,,1,1,1,1,2,2,2,2,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,05Q2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,06Q1,2,3,2,2,2,2,2,2,1,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52005,3330,8,0.05,15,06Q2,1,3,3,3,3,3,3,1,1,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,01Q2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,06Q1,1,2,,2,,2,,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,06Q2,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,06Q3,1,2,1,1,1,1,1,2,2,1,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,06Q4,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,07Q1,1,1,,1,,1,,2,,1,,1,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,07Q2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,08Q2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,08Q4,2,2,3,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,09Q2,2,2,,2,,2,,2,,2,,3,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,09Q3,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,09Q4,2,2,1,3,1,3,1,2,2,2,2,3,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,10Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52061,3330,7,0.05,7.5,11Q2,2,2,,2,2,2,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52079,3330,6,0.05,3.5,01Q2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52079,3330,6,0.05,3.5,01Q3,2,2,3,2,3,2,3,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52079,3330,6,0.05,3.5,01Q4,,3,2,3,2,3,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52079,3330,6,0.05,3.5,02Q1,1,1,1,1,1,2,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52079,3330,6,0.05,3.5,02Q2,,2,3,2,3,2,3,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52079,3330,6,0.05,3.5,02Q3,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52079,3330,6,0.05,3.5,03Q1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52079,3330,6,0.05,3.5,03Q2,2,2,3,2,3,2,3,2,2,2,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52079,3330,6,0.05,3.5,03Q3,,1,2,1,2,1,2,2,2,3,2,3,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.029999999,2.099999905,01Q2,2,2,3,3,3,3,3,2,1,3,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.029999999,2.099999905,01Q3,2,3,3,3,3,3,3,3,3,1,1,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.029999999,2.099999905,01Q4,2,3,3,3,3,3,3,3,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.029999999,2.099999905,02Q1,2,3,3,3,3,3,3,3,3,1,1,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.029999999,2.099999905,02Q2,2,3,3,3,3,3,3,3,3,1,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.029999999,2.099999905,02Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.029999999,2.099999905,03Q1,2,3,3,3,3,3,3,3,3,1,1,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.029999999,2.099999905,03Q2,2,3,3,3,3,3,3,2,1,1,1,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.029999999,2.099999905,03Q3,2,3,3,3,3,3,3,1,2,3,2,3,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.029999999,2.099999905,04Q1,2,3,3,3,3,3,3,3,3,2,2,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.029999999,2.099999905,04Q2,2,3,2,3,2,3,2,1,2,2,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.029999999,2.099999905,04Q3,2,2,3,3,3,3,3,3,3,2,2,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.05,3.5,05Q3,2,3,3,3,2,3,2,3,2,3,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.05,3.5,06Q2,2,3,3,3,3,3,3,3,2,2,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.05,3.5,06Q4,2,3,3,3,3,3,3,3,3,1,1,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.05,3.5,07Q1,2,3,3,3,3,3,3,2,2,1,1,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.05,3.5,07Q2,2,3,3,3,3,3,3,2,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.05,3.5,07Q3,2,3,3,3,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.05,3.5,07Q4,2,3,3,3,3,3,3,3,2,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.05,3.5,08Q1,2,3,3,3,3,3,3,3,3,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52107,3340,6,0.05,3.5,08Q2,2,3,3,3,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52109,3340,2,0.029999999,0.089999996,04Q1,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,01Q2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,01Q3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,01Q4,2,2,2,2,2,1,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,02Q1,2,2,2,2,2,1,1,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,02Q2,,2,2,2,2,1,1,2,2,1,1,1,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,02Q3,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,02Q4,2,2,,2,,3,,2,,1,,1,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,03Q1,,2,2,3,2,3,3,2,2,3,3,3,3,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,03Q2,2,2,,3,2,3,2,2,2,2,1,3,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,03Q3,2,3,1,3,2,1,1,2,2,3,3,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,03Q4,1,1,1,2,2,1,1,2,2,3,3,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,04Q1,,2,1,2,1,2,2,2,2,3,2,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,04Q2,1,1,,1,1,1,1,2,2,2,2,3,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,04Q3,,1,1,1,1,1,1,2,2,3,3,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.03,4.5,04Q4,1,1,1,1,2,1,2,2,2,3,2,3,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.05,7.5,05Q1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.05,7.5,05Q2,,,,3,1,3,1,2,2,3,1,3,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.05,7.5,05Q3,1,1,1,1,1,1,1,2,2,1,1,1,1,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.05,7.5,06Q1,,1,,1,1,1,1,2,1,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.05,7.5,06Q2,,2,1,2,1,2,1,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.05,7.5,07Q2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52117,3340,7,0.05,7.5,07Q3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,08Q4,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,09Q1,1,2,2,2,3,2,2,2,3,2,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,09Q2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,09Q3,1,2,2,3,3,3,3,3,1,3,3,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,10Q1,2,3,2,3,3,3,3,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,10Q2,1,2,1,2,1,2,1,1,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,10Q4,1,2,3,3,3,3,2,3,2,1,2,1,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,11Q2,1,,,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,11Q3,2,1,2,3,2,3,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,11Q4,2,3,2,3,2,3,2,3,2,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,12Q2,1,2,2,2,2,2,2,3,3,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,12Q3,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,12Q4,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3330,1,0.050000001,0.050000001,08Q3,1,2,2,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.029999999,0.029999999,02Q3,1,2,3,2,3,2,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.029999999,0.029999999,02Q4,1,2,2,3,2,3,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.029999999,0.029999999,03Q4,2,3,1,3,1,3,1,2,2,2,1,3,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.029999999,0.029999999,04Q2,2,3,1,3,1,3,1,3,3,1,1,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.029999999,0.029999999,04Q3,2,1,1,2,1,1,1,3,1,1,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.050000001,0.050000001,05Q1,1,2,2,3,3,2,1,1,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.050000001,0.050000001,05Q2,2,2,2,3,2,3,2,2,2,1,1,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.050000001,0.050000001,05Q3,2,3,1,3,1,3,1,2,2,1,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.050000001,0.050000001,06Q2,2,2,2,3,2,2,2,2,3,1,1,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.050000001,0.050000001,06Q3,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.050000001,0.050000001,07Q2,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.050000001,0.050000001,07Q4,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.050000001,0.050000001,08Q1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52201,3370,1,0.050000001,0.050000001,08Q2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.083999996,25.19999886,08Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,08Q4,2,3,2,2,2,2,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,09Q1,2,3,2,2,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,09Q3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,09Q4,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,10Q3,,3,2,3,2,3,2,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,10Q4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,11Q1,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,11Q2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,11Q3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,11Q4,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,12Q1,2,,2,3,2,3,2,3,2,3,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,12Q2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,12Q3,2,2,2,2,2,2,2,3,2,3,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,0.15,45,12Q4,2,3,,3,2,3,2,3,2,1,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.029999999,0.449999988,01Q3,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.029999999,0.449999988,02Q1,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.029999999,0.449999988,02Q2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.029999999,0.449999988,02Q3,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.029999999,0.449999988,03Q1,1,2,2,1,2,2,2,1,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.029999999,0.449999988,03Q2,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.029999999,0.449999988,03Q3,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.029999999,0.449999988,03Q4,1,2,3,2,3,2,3,2,3,1,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.029999999,0.449999988,04Q1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.029999999,0.449999988,04Q2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.029999999,0.449999988,04Q3,2,3,3,3,3,3,3,2,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.029999999,0.449999988,04Q4,2,3,2,2,2,3,2,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.05,0.75,05Q1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.05,0.75,05Q2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.05,0.75,06Q1,1,3,2,3,2,3,2,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.05,0.75,06Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.05,0.75,07Q1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.05,0.75,07Q2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.05,0.75,07Q3,2,3,2,3,2,3,2,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.05,0.75,07Q4,1,1,2,1,2,1,2,2,2,1,2,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.05,0.75,08Q1,1,1,2,1,2,1,2,2,2,1,2,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3370,4,0.05,0.75,08Q2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,61302,3210,2,0.050000002,0.150000006,05Q2,1,2,,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,61302,3210,2,0.050000002,0.150000006,05Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,61302,3210,2,0.070000003,0.210000008,01Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,61302,3210,2,0.070000003,0.210000008,01Q4,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,61302,3210,2,0.070000003,0.210000008,02Q1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,61302,3210,2,0.070000003,0.210000008,02Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,61302,3210,2,0.070000003,0.210000008,02Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,61302,3210,2,0.070000003,0.210000008,02Q4,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,61302,3210,2,0.070000003,0.210000008,03Q1,1,1,,1,,1,,2,,2,,2,,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,61302,3210,2,0.070000003,0.210000008,03Q2,1,1,,1,,1,,2,,1,,1,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
