Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Dag,Q1AX,Q1PX,Q3A,Q3P,Q3AX,Q3PX,Q4AX,Q4PX,Q6,Q7,Q6bX,Q6cXi,Q6cXii,Q8,Q10,Q6eX,Q9,Q7aX,Q7bX,Q7cX,Q7dX,Q1,Q2A,Q2P
6,31514,5010,1,1,1996Q2,19,2,2,2,2,3,2,3,2,,1,1,1,1,1,2,,,1,1,1,1,1,2,
1,31523,5010,1,1,1996Q2,5,2,2,2,2,2,2,2,2,3,2,1,3,3,3,3,2,2,2,1,1,2,2,1,2
6,31529,5000,9,9,1996Q2,20,3,3,3,3,3,3,3,3,1,1,1,2,2,3,1,1,1,1,1,1,1,2,2,2
5,31542,5010,6,6,1996Q2,19,1,1,1,1,2,,2,,2,2,2,3,3,3,2,1,1,1,1,1,1,2,1,
6,31551,5010,1,1,1996Q2,11,1,,1,,2,,2,,2,2,2,3,3,2,3,2,2,1,1,1,1,1,2,2
1,31558,5010,1,1,1996Q2,5,1,1,1,1,1,,1,,3,2,2,3,3,3,3,1,2,1,1,1,1,1,1,2
1,31562,5010,1,1,1996Q2,5,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2
2,31567,5010,7,7,1996Q2,11,2,2,2,2,2,1,2,1,,2,2,2,2,2,1,1,1,1,1,1,1,2,3,3
6,31590,6010,1,1,1996Q2,11,2,2,2,2,2,1,2,1,,,,,,,,,1,,,,,,2,3
1,31592,6000,1,1,1996Q2,6,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,1,1,1,1,1,2,3,3
6,31603,6010,1,1,1996Q2,19,3,2,3,2,3,1,3,1,2,3,3,3,3,3,3,2,3,,,,1,1,2,2
1,31605,6010,1,1,1996Q2,6,1,1,1,1,3,2,3,2,2,2,2,3,3,2,3,1,1,,,,,2,1,1
2,31620,6000,1,1,1996Q2,13,3,2,3,2,1,1,1,1,1,3,3,3,3,1,1,1,1,,,,,2,3,3
6,31623,6000,1,1,1996Q2,11,1,1,,,2,2,2,2,3,2,2,3,3,2,3,3,2,1,1,1,2,1,1,1
1,31655,6010,1,1,1996Q2,5,1,2,1,2,1,1,1,1,2,1,1,3,2,2,1,1,1,,,,2,1,1,2
8,31663,6000,1,1,1996Q2,19,1,1,1,1,3,,3,,1,3,3,3,3,3,,,,1,,1,,2,3,1
2,31682,6010,3,3,1996Q2,14,1,3,1,3,3,3,,,1,3,3,3,3,3,3,1,2,,,1,,2,3,3
4,31689,6000,1,1,1996Q2,11,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,1,1,3,3
6,31691,6000,3,3,1996Q2,14,1,1,1,1,2,,2,,1,1,1,2,2,1,2,2,2,,,1,,1,1,1
6,31697,6000,5,5,1996Q2,18,1,1,1,1,2,,2,,2,3,3,3,3,3,3,3,2,,,,,,1,1
5,31718,6000,4,4,1996Q2,11,3,2,3,2,2,2,2,2,2,1,3,1,3,3,3,3,1,1,1,1,1,2,3,2
5,31734,402,0,0,1996Q2,5,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,,,,,,,
3,31743,6000,1,1,1996Q2,19,1,2,1,2,3,2,3,2,2,3,3,3,3,3,3,2,3,,,,,2,2,2
1,31746,6010,1,1,1996Q2,6,3,3,3,3,3,3,3,3,,3,3,3,3,3,2,1,1,1,,,,,3,3
5,31775,6310,1,1,1996Q2,12,2,3,3,,3,,3,,1,,,,,,,1,,1,1,1,1,2,3,2
3,31784,6010,1,1,1996Q2,10,1,1,1,1,2,2,2,2,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,2
6,31800,6010,2,2,1996Q2,10,3,3,3,3,1,3,1,3,1,3,3,3,3,3,2,2,2,,,,,2,3,3
1,31821,6010,1,1,1996Q2,5,2,2,,,2,2,1,2,1,2,2,,1,1,,,1,,,,,,1,2
6,31835,6010,1,1,1996Q2,10,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,1,1,,,,,,3,3
1,31847,6010,6,6,1996Q2,10,1,1,1,1,2,1,1,1,3,3,3,3,3,3,3,3,1,,,,,1,1,1
6,31852,6010,1,1,1996Q2,18,3,3,3,3,1,2,1,2,1,2,2,3,3,3,3,2,1,,,,,2,3,
1,31858,6010,1,1,1996Q2,19,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,1,,,,,,2,1
1,31875,6010,1,1,1996Q2,13,1,2,1,2,2,,2,,1,,,1,1,3,3,3,2,1,1,1,,1,1,1
1,31895,5000,1,1,1996Q2,5,3,3,3,3,1,1,3,1,1,1,2,3,2,1,3,2,1,1,2,1,1,2,3,1
6,31904,6010,4,4,1996Q2,19,3,2,3,2,1,1,1,1,1,3,,3,3,3,2,2,1,,,1,,2,3,2
2,31916,6000,1,1,1996Q2,11,2,1,2,1,1,3,1,3,,1,1,3,3,2,2,1,1,,,,,2,3,2
4,31929,5010,1,1,1996Q2,19,2,3,2,3,3,3,3,3,2,2,1,3,,3,2,1,2,1,1,1,1,,2,3
1,32027,6000,1,1,1996Q2,5,3,2,3,3,3,3,3,3,1,2,2,3,3,3,1,1,2,,,,2,,3,3
6,32032,5010,1,1,1996Q2,11,3,1,3,1,3,,3,,1,2,2,3,3,2,2,1,1,1,1,1,1,2,3,2
1,32047,6010,1,1,1996Q2,5,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,,,,1,1,2,2
8,38006,5000,3,3,1996Q2,11,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,,,,,,3,2
1,38008,5000,2,2,1996Q2,19,3,3,3,3,2,3,2,3,1,2,2,3,3,3,2,1,2,1,1,1,1,2,3,3
5,38009,5010,1,1,1996Q2,12,3,2,3,2,2,2,2,2,,3,2,3,3,3,3,1,2,1,1,1,1,2,2,2
1,38022,6010,1,1,1996Q2,12,3,1,3,1,3,1,3,1,2,2,3,3,3,3,3,2,2,,,,2,,2,1
6,40086,5010,1,1,1996Q2,18,1,1,1,1,2,1,2,1,2,2,1,3,3,2,3,3,2,1,1,1,1,1,1,2
2,40216,6010,1,1,1996Q2,14,3,3,3,3,3,3,3,3,1,1,,3,3,2,2,2,1,1,,1,2,2,3,3
6,40272,6010,1,1,1996Q2,18,2,3,2,3,3,3,3,3,1,3,3,3,3,3,3,2,1,1,1,1,1,2,2,3
2,40288,6000,1,1,1996Q2,18,2,2,2,2,2,,2,,2,2,2,3,3,3,3,3,2,,,,,,2,2
1,40331,5000,1,1,1996Q2,6,1,3,1,3,2,3,2,3,1,2,2,3,3,3,3,2,2,1,1,1,1,1,3,3
5,40525,5010,1,1,1996Q2,18,3,3,3,3,3,,3,,1,2,2,3,3,3,3,3,2,1,1,1,1,2,3,3
1,40569,0,1,1,1996Q2,19,2,3,2,3,1,2,1,2,2,2,3,3,3,3,3,3,3,,,,1,1,2,2
5,40625,5010,1,1,1996Q2,11,1,1,1,1,3,,3,,1,1,2,3,3,3,3,3,1,1,1,1,2,,3,3
1,40705,6000,1,1,1996Q2,20,3,3,3,3,3,3,3,3,2,1,1,3,3,3,3,1,1,,,,,2,3,2
6,40831,6000,1,1,1996Q2,12,3,1,3,1,2,,2,,2,2,2,3,3,3,2,1,2,1,1,1,1,1,3,2
1,40891,6010,1,1,1996Q2,14,2,1,2,1,3,,3,,2,1,1,3,2,2,3,3,2,,,,1,1,2,1
9,41171,5010,1,1,1996Q2,10,2,2,2,2,2,2,2,2,1,3,3,3,3,3,2,1,2,1,1,1,2,1,2,2
5,41211,5000,1,1,1996Q2,11,3,3,,,3,3,3,3,1,2,2,3,3,3,2,1,1,2,2,2,2,2,3,3
3,41294,5000,1,1,1996Q2,14,2,2,3,3,2,2,2,2,2,3,3,3,3,3,3,1,2,1,1,1,1,2,3,3
6,41562,5010,1,1,1996Q2,18,3,1,3,1,1,,1,,1,2,1,3,3,3,3,2,1,1,1,1,1,2,2,1
5,41719,5010,1,1,1996Q2,12,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,,,,,,3,3
5,42030,6000,1,1,1996Q2,19,,1,,,,,,,1,,,1,1,,,1,,,,,1,,2,2
2,42051,6010,1,1,1996Q2,21,1,1,1,1,2,3,2,3,2,2,3,3,3,3,2,2,2,,,,,1,1,3
1,42125,6010,1,1,1996Q2,6,2,2,2,2,2,2,2,2,2,3,,3,,3,3,2,,,,,,1,2,2
1,42479,5010,1,1,1996Q2,5,3,1,3,1,3,1,3,1,1,1,2,3,2,3,3,1,1,1,1,1,1,2,3,3
2,42846,6010,1,1,1996Q2,13,3,2,3,2,2,2,2,2,1,3,3,3,3,3,2,2,1,,,,,2,3,3
6,43024,5000,1,1,1996Q2,11,,,3,3,,,2,3,,,,,,,,,1,,,,,2,3,3
5,43125,5010,1,1,1996Q2,11,2,3,2,3,3,,3,,1,3,3,3,3,3,3,2,2,1,1,1,1,1,2,2
9,43226,5010,1,1,1996Q2,12,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,1,2,1,1,1,1,2,2,2
6,43231,6010,1,1,1996Q2,18,2,2,2,2,3,,3,,2,3,3,3,3,3,3,1,2,,,,1,1,2,2
5,43283,6010,1,1,1996Q2,24,,,,,,2,1,,,1,2,,,1,,,,,,,,,,
1,44001,5010,1,1,1996Q2,6,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,1,1,1,1,1,1,2,3,2
6,44002,5010,1,1,1996Q2,21,2,2,2,2,2,2,2,2,1,2,2,3,3,2,3,1,1,2,2,1,1,2,2,3
6,44004,5000,1,1,1996Q2,19,2,2,2,2,2,2,2,2,,1,1,3,2,3,1,1,,1,1,1,1,1,1,1
5,44011,6010,1,1,1996Q2,12,2,1,2,1,1,1,1,1,2,3,3,3,3,3,1,1,1,,,,,2,2,3
5,44012,5000,1,1,1996Q2,10,1,2,1,2,1,,1,,2,2,2,3,3,3,3,1,2,,,,,1,1,1
6,44059,6010,1,1,1996Q2,12,1,2,1,2,1,1,1,1,2,3,3,3,3,3,3,3,2,,,,,1,2,2
5,44066,6010,1,1,1996Q2,18,3,3,3,3,2,2,2,2,1,2,2,3,3,2,3,2,1,1,,1,2,2,3,2
1,44067,5010,1,1,1996Q2,6,1,1,1,1,2,,2,,2,2,2,3,3,3,3,1,2,1,1,1,1,,2,1
5,44068,5010,1,1,1996Q2,19,2,3,3,3,3,3,3,3,1,3,3,3,3,3,2,2,1,1,1,1,1,2,3,3
2,44072,5010,1,1,1996Q2,11,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,1,1,1,2,3,3
6,44075,5010,1,1,1996Q2,11,3,2,3,2,3,2,3,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2
1,44076,6010,1,1,1996Q2,13,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,2,,,,,2,3,3
5,44077,6000,1,1,1996Q2,12,1,1,,,1,,,,2,1,1,3,3,2,1,1,2,1,1,1,1,1,2,2
2,44091,5000,1,1,1996Q2,19,2,3,2,3,3,3,3,3,1,1,,3,3,3,,,,,,,,,,
1,44097,5000,1,1,1996Q2,12,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,1,1,1,1,1,1,2,3,3
5,44110,5010,1,1,1996Q2,11,2,2,2,2,2,,2,,2,3,3,3,3,3,3,1,2,,,,,,2,
1,44117,5010,1,1,1996Q2,19,1,2,1,2,2,2,2,2,3,1,1,3,3,2,3,1,2,1,1,1,1,2,1,2
1,44137,5000,1,1,1996Q2,5,2,3,2,3,2,2,2,2,2,2,2,3,3,2,2,2,1,1,1,1,1,2,3,3
6,50037,5000,1,1,1996Q2,19,3,1,3,1,3,,3,,2,2,2,3,3,2,1,1,1,,,,,2,3,1
5,50199,6010,1,1,1996Q2,11,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,1,2,2
2,50544,5010,1,1,1996Q2,11,2,2,2,2,1,1,1,1,1,1,1,2,2,1,3,3,1,1,1,1,1,1,3,2
5,50698,5000,1,1,1996Q2,19,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,1,1,1,1,1,2,2,2
5,51135,5000,1,1,1996Q2,13,2,3,2,3,2,3,2,3,,3,3,3,3,3,2,2,1,1,1,1,1,2,3,3
6,51527,5010,1,1,1996Q2,19,3,1,3,1,3,,3,,1,2,3,3,3,3,3,3,2,,1,1,1,2,3,1
2,51802,5010,1,1,1996Q2,6,1,1,1,1,1,,1,,2,2,2,3,3,3,2,1,1,1,1,1,1,2,1,2
1,51902,5000,1,1,1996Q2,19,2,3,2,2,2,2,2,2,1,2,3,3,3,3,2,2,2,1,1,1,1,1,1,2
5,52012,5010,1,1,1996Q2,24,3,3,3,3,3,3,3,3,1,2,3,3,,2,2,1,1,1,1,1,1,2,3,2
1,52130,6000,1,1,1996Q2,10,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,2,3,1,1,1,2,1,1,1
1,53046,5000,1,1,1996Q2,5,3,2,3,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2
6,53335,5000,1,1,1996Q2,18,3,2,3,2,3,2,3,2,1,3,3,3,3,2,1,2,1,,,,,2,3,2
5,53416,6000,1,1,1996Q2,11,3,2,3,2,1,3,1,3,1,3,3,3,3,3,3,3,1,1,1,1,1,2,3,3
5,53499,5010,1,1,1996Q2,14,2,2,2,3,2,2,2,3,1,1,1,3,3,2,1,1,1,1,1,1,1,2,2,2
1,74006,5010,1,1,1996Q2,5,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,1,2,1,1,1,1,2,1,1
6,80006,6000,1,1,1996Q2,19,3,3,,,,,,,3,1,1,1,1,3,2,1,1,,,,,2,,
5,80010,5000,1,1,1996Q2,12,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,2,
6,80015,6000,1,1,1996Q2,12,2,2,2,2,1,2,1,,1,3,3,3,3,3,1,1,2,,,,2,,3,2
6,80019,6010,1,1,1996Q2,14,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,1,1,1,2,3,3
6,80021,6010,1,1,1996Q2,19,2,2,2,3,2,,2,,1,2,3,3,3,3,2,1,1,1,1,1,1,2,2,2
5,80032,5000,1,1,1996Q2,12,2,3,3,3,3,2,3,3,2,3,2,3,3,2,1,1,1,1,1,1,2,2,3,3
2,80037,5000,1,1,1996Q2,21,3,2,3,2,2,,2,,1,2,3,3,3,3,1,1,1,1,1,1,1,2,3,2
2,80040,6010,1,1,1996Q2,11,3,3,3,3,3,3,3,3,1,1,1,3,3,,2,1,1,,,,,2,3,3
1,80052,5000,1,1,1996Q2,18,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,2,1,1,1,1,1,2,1
1,80065,5000,1,1,1996Q2,10,3,3,3,3,3,3,3,3,2,2,2,3,2,2,1,1,1,2,1,1,2,2,3,
5,80066,5000,1,1,1996Q2,11,2,1,2,1,1,1,1,1,2,1,1,3,3,3,1,1,2,1,1,1,1,1,1,1
4,80068,5000,1,1,1996Q2,11,1,2,1,,1,2,1,2,1,3,3,3,3,3,3,3,2,,,,,1,2,2
6,80073,5010,1,1,1996Q2,18,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,1,1,1,1,2,3,3
6,80086,5010,1,1,1996Q2,20,1,3,1,3,2,,2,,2,1,1,3,3,2,3,2,2,,1,2,1,1,1,3
1,80088,5000,1,1,1996Q2,10,3,1,3,1,2,2,2,2,1,2,3,2,3,1,3,3,1,1,1,1,1,1,3,2
5,80112,5000,1,1,1996Q2,11,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,1,1,1,1,1,1,2,3,3
2,80132,5010,1,1,1996Q2,10,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,2,1,1,1,1,1,2,3,3
1,80137,5000,1,1,1996Q2,10,2,2,,,2,2,,,2,3,3,3,3,3,2,1,2,1,1,1,1,1,2,2
1,80406,6010,1,1,1996Q2,5,2,3,2,3,2,,2,,1,3,3,3,3,2,3,1,2,,1,1,1,2,3,3
1,80420,6010,1,1,1996Q2,6,1,2,1,2,3,,3,,2,3,2,3,3,2,2,2,3,,,,,,1,2
2,80480,5000,1,1,1996Q2,10,3,2,3,2,2,2,2,2,1,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2
1,80499,5010,1,1,1996Q2,10,2,1,2,1,2,1,2,1,3,2,1,2,2,3,3,2,1,1,1,1,1,2,1,1
1,80507,6010,1,1,1996Q2,10,1,2,1,2,1,,1,,2,2,2,3,3,3,2,2,3,,,,,1,1,2
2,80513,5000,1,1,1996Q2,6,2,2,2,2,2,2,2,2,1,2,2,3,3,3,2,1,2,1,1,1,1,2,2,3
1,80559,5010,1,1,1996Q2,5,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,1,2,1,1,1,1,2,3,2
1,80562,6010,1,1,1996Q2,5,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,1,2,1,1,1,1,2,1,2
2,80566,5010,1,1,1996Q2,13,1,2,1,2,2,2,,,2,3,3,3,3,3,2,2,1,1,1,1,,1,2,2
6,80588,5010,1,1,1996Q2,12,1,3,1,3,1,3,1,3,,3,3,3,3,3,2,2,2,,,,1,,1,2
1,80610,6000,1,1,1996Q2,11,1,1,1,1,1,,1,,1,3,3,3,3,1,1,1,1,,,,,2,2,2
6,80616,6010,1,1,1996Q2,19,3,2,3,2,1,2,2,2,1,,,,,,,,,,,,,,3,
6,80648,6000,1,1,1996Q2,19,1,2,1,,1,,1,,2,3,3,3,3,2,1,1,1,,,,1,1,1,2
1,80649,5000,1,1,1996Q2,11,1,1,1,1,1,1,1,1,2,2,3,3,3,2,2,1,3,1,1,1,1,1,1,1
6,80658,6000,1,1,1996Q2,13,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,1,1,1,1,1,1,2,3,
6,80662,5010,1,1,1996Q2,10,2,2,1,1,2,2,2,1,2,2,1,3,3,3,3,1,2,1,1,1,2,2,3,1
6,80666,5000,1,1,1996Q2,10,3,3,3,3,2,2,3,2,1,2,2,3,3,3,1,2,2,1,1,1,1,2,3,2
5,80678,5000,1,1,1996Q2,11,3,3,3,3,3,3,3,3,2,1,3,3,2,2,1,1,2,1,1,1,1,1,3,3
9,80701,5000,1,1,1996Q2,11,3,3,3,3,1,2,1,2,1,2,3,3,3,3,1,1,1,1,1,1,1,2,3,3
6,80703,5010,1,1,1996Q2,19,2,,,,,,,,2,2,2,2,2,3,3,1,2,1,1,1,1,,2,
1,80721,6010,1,1,1996Q2,20,3,3,3,3,3,,3,,1,1,,3,3,2,,,1,,,,,2,3,3
6,80723,5010,1,1,1996Q2,13,1,1,1,1,3,3,3,3,2,3,3,3,3,2,3,3,3,,,,,1,1,2
5,80735,5010,1,1,1996Q2,12,1,1,2,1,1,1,,1,1,1,1,3,3,2,1,1,1,,,,,2,2,2
6,80749,6010,1,1,1996Q2,14,1,2,1,2,2,1,2,1,1,2,3,3,3,2,2,2,1,,,,,2,1,2
9,80769,5000,1,1,1996Q2,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,3,3
1,80800,5010,1,1,1996Q2,5,2,3,3,3,1,,1,,1,3,3,3,3,3,3,2,2,1,1,1,1,2,3,3
6,80841,0,1,1,1996Q2,18,2,2,2,2,3,2,3,2,3,2,2,3,3,2,2,2,2,,,,,1,2,3
6,80898,6000,1,1,1996Q2,14,3,3,3,3,3,3,3,3,1,1,1,3,3,3,1,1,1,1,1,1,1,2,3,3
6,80924,6000,1,1,1996Q2,11,1,2,1,2,2,2,2,2,1,1,2,3,3,2,1,1,2,,,,,2,3,2
6,80948,6000,1,1,1996Q2,18,3,3,2,3,2,3,2,3,1,,,,,,,,2,,,,,2,3,3
6,80953,5010,1,1,1996Q2,24,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,1,1,1,1,2,3,3
3,80988,5000,1,1,1996Q2,12,2,3,2,3,2,2,2,2,1,2,3,3,3,1,3,3,2,,,,,2,3,2
3,80990,5000,1,1,1996Q2,19,2,2,2,2,3,2,3,2,1,1,1,1,,2,3,2,2,1,1,1,1,2,3,3
1,81003,0,1,1,1996Q2,11,2,3,2,3,2,3,2,3,1,1,,,3,3,3,3,3,1,1,1,1,2,3,3
1,81009,5000,1,1,1996Q2,19,3,2,3,2,3,2,3,2,1,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2
6,81099,5000,1,1,1996Q2,18,3,3,3,3,2,2,2,2,1,2,1,3,3,2,2,1,1,1,1,1,1,2,3,3
6,81201,5010,1,1,1996Q2,13,3,3,3,3,3,3,3,3,1,1,1,3,3,2,1,1,1,2,1,1,1,2,3,3
4,81372,6000,1,1,1996Q2,11,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,1,1,1,1,2,3,3
1,90085,5000,1,1,1996Q2,12,3,1,3,1,3,3,3,3,2,2,3,3,1,2,2,1,2,1,1,1,1,1,2,1
4,90087,5010,1,1,1996Q2,11,3,2,3,2,2,3,2,3,1,2,2,3,3,2,3,3,1,1,1,1,1,2,3,2
2,90110,0,1,1,1996Q2,13,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,2,2,1,1,1,1,1,3,2
2,90114,5010,1,1,1996Q2,18,3,3,3,3,3,3,3,3,,2,1,3,3,2,2,2,1,1,2,1,1,2,3,3
2,90115,5000,1,1,1996Q2,19,2,1,2,1,2,1,,,2,3,3,3,3,3,2,2,3,1,1,1,1,1,2,2
2,90143,5000,1,1,1996Q2,19,3,2,3,2,2,2,2,2,1,3,3,3,3,3,2,2,1,1,1,1,1,2,2,2
2,90145,6000,1,1,1996Q2,11,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,1,1,1,1,1,2,3,3
2,90149,5000,1,1,1996Q2,11,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,1,1,,,1,,2,3,3
2,90155,5000,1,1,1996Q2,10,3,2,2,2,2,2,2,2,1,3,3,3,3,3,2,1,1,1,1,1,1,2,3,2
2,90158,5010,1,1,1996Q2,12,1,2,1,2,2,2,2,2,1,2,2,3,3,2,3,1,2,1,2,1,1,1,2,2
2,90174,6010,1,1,1996Q2,18,3,3,3,3,3,,3,,1,3,3,3,3,3,3,3,1,,,,,2,3,3
2,90224,5010,1,1,1996Q2,12,3,3,3,3,3,3,3,3,1,2,1,2,2,3,3,1,1,1,1,1,1,2,3,3
2,90245,6010,1,1,1996Q2,12,1,1,1,1,1,,1,,2,1,2,3,3,3,3,3,,,,,,1,1,2
5,90342,5010,1,1,1996Q2,11,3,3,3,3,3,3,3,3,1,2,2,3,3,2,3,1,1,1,1,1,1,2,3,3
8,90777,5010,1,1,1996Q2,10,2,1,2,1,1,,1,,1,2,3,3,3,3,2,2,3,,,,,,1,2
9,90793,5000,1,1,1996Q2,20,1,2,1,2,1,,1,,2,,,,,,,,,,,1,,1,1,2
9,90815,6010,1,1,1996Q2,11,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,1,,,,,,3,2
9,90816,5000,1,1,1996Q2,11,1,2,1,2,3,2,3,2,1,3,3,3,3,2,3,3,3,1,1,1,1,1,1,2
6,90860,6000,1,1,1996Q2,12,1,3,2,3,3,3,3,3,1,2,3,3,3,3,3,3,1,,,,,1,1,3
6,90890,5010,1,1,1996Q2,20,3,2,3,2,2,3,2,3,,3,3,3,3,3,3,3,3,,,,,,3,3
8,92576,573,0,0,1996Q2,19,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,,,,,,,
6,93062,0,0,0,1996Q2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,,,,
5,93156,0,0,0,1996Q2,5,1,1,1,2,3,3,1,1,1,1,2,1,1,1,1,1,1,,,,,,,
6,93691,0,0,0,1996Q2,24,2,2,2,3,1,3,2,3,2,3,2,2,3,3,3,3,2,,,,,,,
1,92912,0,0,0,1996Q1,7,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,,,,,
8,90777,0,1,1,1996Q1,14,2,1,2,1,2,,2,,3,2,3,3,3,2,3,2,2,,,,,1,1,2
2,90149,0,1,1,1996Q1,13,1,1,3,2,1,1,3,3,2,3,3,3,3,3,2,1,2,,,1,,2,3,2
6,80948,0,1,1,1996Q1,14,1,1,2,1,2,2,2,2,2,,,3,3,,,,,1,,,,1,2,2
6,81046,0,1,1,1996Q1,18,1,2,1,2,1,2,1,2,2,3,3,3,3,3,3,3,2,,,,,1,1,2
6,90890,0,1,1,1996Q1,14,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,,,,,,1,1
6,80864,0,1,1,1996Q1,12,1,1,1,1,3,3,3,3,3,1,1,3,2,3,1,1,3,1,1,1,1,2,2,1
1,31063,5000,1,1,1996Q1,6,1,1,1,1,1,1,1,1,2,3,2,3,3,2,3,2,3,1,1,1,2,2,2,2
5,80678,5000,1,1,1996Q1,13,3,3,3,3,3,3,3,3,,2,3,3,,2,1,1,2,1,1,1,1,1,2,2
5,90369,5000,1,1,1996Q1,12,2,2,2,2,3,1,2,1,,2,3,2,2,3,3,3,3,1,1,1,,1,2,2
3,80031,5000,1,1,1996Q1,12,2,2,2,2,3,2,3,2,3,1,1,3,3,,2,2,1,,,,,,3,2
5,31019,5000,1,1,1996Q1,13,3,1,3,1,3,,,,1,3,3,3,3,3,2,2,1,1,1,1,1,2,2,1
1,30018,5000,1,1,1996Q1,6,3,3,3,3,1,2,1,2,1,3,3,3,3,3,2,2,2,1,1,1,1,2,2,2
6,31153,5000,1,1,1996Q1,8,1,2,1,2,2,2,2,2,2,2,2,3,3,3,2,2,3,1,1,1,1,,1,2
1,31222,5000,1,1,1996Q1,8,1,2,1,,2,,2,,2,3,3,3,3,3,3,2,2,1,1,1,1,1,2,2
8,31255,5000,3,3,1996Q1,18,3,1,3,1,2,1,2,1,1,3,2,3,3,3,3,2,2,1,1,1,1,1,2,1
6,80114,5000,1,1,1996Q1,18,1,2,1,2,2,2,2,2,2,2,3,1,2,1,3,2,,,,,,1,1,2
1,31251,5000,1,1,1996Q1,8,3,2,3,2,1,3,1,3,1,3,3,3,3,3,3,3,1,1,1,1,1,2,3,2
6,31529,5000,9,9,1996Q1,14,3,2,3,3,2,2,2,2,1,1,1,3,3,1,1,1,1,1,1,1,1,2,3,2
1,30342,5000,1,1,1996Q1,6,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2
1,40331,5000,1,1,1996Q1,6,3,2,3,2,3,3,3,3,1,2,2,3,3,3,3,3,2,1,1,1,1,2,3,1
3,41294,5000,1,1,1996Q1,12,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,1,2,1,1,1,3,
2,42310,5000,1,1,1996Q1,12,3,2,,,2,2,2,2,1,2,2,3,3,3,2,2,3,1,1,1,1,1,3,3
6,31021,5000,3,3,1996Q1,8,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,1,1,1,1,1,1,2
5,50698,5000,1,1,1996Q1,12,2,1,2,1,2,1,2,1,1,2,3,3,3,3,3,2,2,1,1,1,1,1,1,1
1,38008,5000,2,2,1996Q1,8,2,2,2,2,2,2,2,2,1,2,2,3,3,3,2,2,2,1,1,1,1,2,2,2
5,31160,5000,2,2,1996Q1,12,2,1,3,3,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,2,2,3,2
6,81146,5000,1,1,1996Q1,18,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,1,1,1,1,1,2,2,2
5,80032,5000,1,1,1996Q1,12,2,2,2,2,2,2,2,2,1,3,3,3,3,2,2,1,2,1,1,1,2,1,2,2
9,80769,5000,1,1,1996Q1,12,3,2,3,2,1,2,1,2,1,3,3,3,3,3,1,1,1,1,1,1,1,2,3,2
