"";"region";"id";"sector";"weight";"factor";"surveyQ";"Q1";"Q2A";"Q2P";"Q3A";"Q3P";"Q4A";"Q4P";"Q5A";"Q5P";"Q6";"Q7";"Q8";"Q9";"Q10";"Q11";"Q12"
"198";"1";"10073";"5000";2;0,23870126;"2012Q4";-1;0;0;0;0;0;-1;-1;0;0;0;0;1;0;NA;6
"199";"1";"10076";"5000";1;0,165759756;"2007Q1";-1;-1;NA;-1;-1;-1;-1;-1;-1;0;1;-1;0;NA;NA;NA
"200";"1";"10076";"5000";1;0,207724251;"2007Q2";-1;-1;0;-1;0;-1;0;-1;0;-1;0;-1;-1;NA;NA;NA
"201";"1";"10076";"5000";1;0,231129801;"2007Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;NA;0;-1;1;NA;NA;NA
"202";"1";"10076";"5000";1;0,202595258;"2007Q4";-1;-1;NA;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;NA;NA;NA
"203";"1";"10076";"5000";1;0,237829215;"2008Q1";-1;0;NA;-1;0;-1;0;-1;0;0;-1;-1;1;NA;NA;NA
"204";"1";"10076";"5000";1;0,172739114;"2008Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;1;NA;NA;NA
"205";"1";"10076";"5000";1;0,101926807;"2008Q3";NA;NA;NA;-1;-1;-1;-1;-1;-1;-1;0;-1;1;NA;NA;NA
"206";"1";"10076";"5000";1;0,15628777;"2008Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;-1;1;NA;NA;NA
"207";"1";"10076";"5000";1;0,136751799;"2009Q1";-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;NA;NA;NA
"208";"1";"10076";"5000";1;0,142697529;"2009Q2";-1;-1;NA;-1;0;-1;0;-1;0;0;-1;-1;1;NA;NA;NA
"209";"1";"10076";"5000";1;0,15628777;"2009Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;NA;NA;NA
"210";"1";"10076";"5000";1;0,193061363;"2009Q4";-1;0;0;0;0;-1;-1;-1;-1;0;-1;-1;1;NA;NA;NA
"211";"1";"10076";"5000";1;0,12623243;"2010Q1";-1;1;1;1;1;1;1;0;0;0;-1;-1;1;NA;NA;NA
"212";"1";"10076";"5000";1;0,135621619;"2010Q2";-1;0;NA;0;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"213";"1";"10076";"5000";1;0,151946443;"2010Q3";-1;0;0;0;0;0;0;0;0;0;-1;-1;1;NA;NA;NA
"214";"1";"10076";"5000";1;0,157790537;"2010Q4";NA;-1;NA;-1;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"215";"1";"10076";"5000";1;0,080432096;"2011Q1";-1;0;0;0;0;0;0;0;0;0;-1;-1;1;NA;NA;NA
"216";"1";"10076";"5000";1;0,075018397;"2011Q2";NA;NA;NA;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;NA;NA;NA
"217";"1";"10076";"5000";1;0,08126993;"2011Q3";-1;-1;0;-1;0;-1;0;-1;0;-1;-1;-1;-1;NA;NA;NA
"218";"1";"10076";"5000";1;0,09287992;"2011Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;NA;NA;NA
"219";"1";"10076";"5000";1;0,086687925;"2012Q1";-1;0;0;0;0;0;0;0;0;0;-1;-1;1;NA;NA;NA
"220";"1";"10077";"5010";1;0,165759756;"2007Q1";1;1;1;1;1;1;1;1;1;1;1;0;-1;NA;NA;NA
"221";"1";"10077";"5010";1;0,207724251;"2007Q2";1;1;1;1;1;1;1;1;1;0;-1;0;-1;NA;NA;NA
"222";"1";"10077";"5010";1;0,172739114;"2008Q2";1;0;0;-1;-1;0;-1;-1;-1;1;0;0;1;NA;NA;NA
"223";"1";"10077";"5010";1;0,101926807;"2008Q3";-1;-1;1;-1;-1;-1;-1;-1;-1;0;0;1;1;NA;NA;NA
"224";"1";"10077";"5010";1;0,136751799;"2009Q1";-1;-1;0;-1;-1;-1;-1;-1;-1;0;-1;-1;-1;NA;NA;NA
"225";"1";"10077";"5010";1;0,142697529;"2009Q2";-1;-1;-1;-1;-1;-1;0;-1;-1;-1;-1;-1;1;NA;NA;NA
"226";"1";"10077";"5010";1;0,157790537;"2010Q4";-1;0;0;-1;0;-1;0;-1;-1;1;-1;-1;1;NA;NA;NA
"227";"1";"10077";"5010";1;0,09287992;"2011Q4";1;0;0;0;0;-1;0;-1;-1;0;-1;-1;0;NA;NA;NA
"228";"1";"10077";"5010";1;0,086687925;"2012Q1";1;0;0;0;0;-1;0;0;NA;1;-1;-1;0;NA;NA;NA
"229";"1";"10077";"5010";1;0,091787215;"2012Q4";NA;-1;0;-1;0;-1;0;-1;0;1;-1;-1;1;1;NA;NA
"230";"1";"10078";"5000";1;0,180332042;"2006Q3";-1;-1;NA;-1;NA;-1;NA;-1;NA;-1;1;-1;1;NA;NA;NA
"231";"1";"10078";"5000";1;0,210387383;"2006Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;0;NA;NA;NA
"232";"1";"10079";"5000";2;0,23870126;"2012Q1";-1;-1;NA;0;0;-1;0;-1;-1;1;0;0;1;NA;NA;NA
"233";"1";"10079";"5000";2;0,23870126;"2012Q4";NA;0;-1;0;0;0;0;-1;-1;1;0;0;1;0;NA;6
"234";"1";"10083";"6000";1;0,331589764;"2006Q3";1;1;1;1;1;1;1;0;1;0;1;0;-1;NA;NA;NA
"235";"1";"10083";"6000";1;0,722391986;"2006Q4";1;NA;0;0;0;0;0;1;0;0;1;1;0;NA;NA;NA
"236";"1";"10083";"6000";1;0,306469328;"2007Q1";1;0;0;1;0;1;0;0;0;1;1;1;-1;NA;NA;NA
"237";"1";"10083";"6000";1;0,348740959;"2007Q2";1;0;1;1;1;1;1;1;1;1;1;0;-1;NA;NA;NA
"238";"1";"10083";"6000";1;0,404539512;"2007Q3";1;1;1;1;1;1;1;0;0;1;1;0;-1;NA;NA;NA
"239";"1";"10083";"6000";1;0,439716861;"2008Q1";1;0;0;-1;0;0;0;0;0;1;1;0;-1;NA;NA;NA
"240";"1";"10083";"6000";1;0,439716861;"2008Q3";1;0;-1;-1;-1;-1;-1;-1;-1;0;1;1;0;NA;NA;NA
"241";"1";"10083";"6000";1;0,449488347;"2008Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;1;NA;NA;NA
"242";"1";"10083";"6000";1;0,404539512;"2009Q1";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;1;NA;NA;NA
"243";"1";"10083";"6000";1;0,374573623;"2009Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;1;NA;NA;NA
"244";"1";"10083";"6000";1;0,459703991;"2009Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;1;NA;NA;NA
"245";"1";"10083";"6000";1;0,396607365;"2010Q2";-1;-1;0;-1;0;-1;0;-1;0;1;1;0;1;NA;NA;NA
"246";"1";"10083";"6000";1;0,495801375;"2011Q1";-1;-1;0;-1;0;-1;0;-1;0;1;1;0;1;NA;NA;NA
"247";"1";"10083";"6000";1;0,451730142;"2011Q2";-1;1;1;1;1;1;1;0;0;1;1;0;1;NA;NA;NA
"248";"1";"10083";"6000";1;0,48399658;"2011Q3";-1;1;NA;1;0;1;0;1;0;1;1;0;1;NA;NA;NA
"249";"1";"10086";"5000";1;0,180332042;"2006Q3";1;1;NA;1;0;0;0;0;0;0;0;0;-1;NA;NA;NA
"250";"1";"10086";"5000";1;0,172739114;"2008Q2";1;0;NA;1;NA;0;NA;0;NA;1;1;0;0;NA;NA;NA
"251";"1";"10086";"5000";1;0,136751799;"2009Q1";NA;-1;0;-1;-1;0;-1;-1;-1;0;1;0;0;NA;NA;NA
"252";"1";"10086";"5000";1;0,193061363;"2009Q4";-1;-1;-1;-1;-1;0;-1;-1;-1;0;1;0;0;NA;NA;NA
"253";"1";"10086";"5000";1;0,151946443;"2010Q3";1;0;-1;-1;-1;0;0;0;-1;NA;1;0;1;NA;NA;NA
"254";"1";"10086";"5000";1;0,157790537;"2010Q4";-1;-1;-1;-1;-1;0;0;-1;-1;0;1;0;0;NA;NA;NA
"255";"1";"10086";"5000";1;0,086687925;"2012Q1";-1;-1;-1;-1;-1;0;-1;-1;-1;0;1;0;1;NA;NA;NA
"256";"1";"10088";"5000";1;0,180332042;"2006Q3";1;-1;0;-1;0;-1;1;-1;1;0;-1;-1;0;NA;NA;NA
"257";"1";"10088";"5000";1;0,210387383;"2006Q4";NA;-1;1;-1;1;1;1;0;1;1;0;-1;0;NA;NA;NA
"258";"1";"10088";"5000";1;0,165759756;"2007Q1";NA;-1;1;-1;1;-1;1;-1;1;0;-1;-1;0;NA;NA;NA
"259";"1";"10088";"5000";1;0,231129801;"2007Q3";-1;-1;1;-1;1;-1;1;0;1;1;0;0;1;NA;NA;NA
"260";"1";"10088";"5000";1;0,101926807;"2008Q3";1;0;NA;0;NA;1;NA;0;NA;1;-1;0;1;NA;NA;NA
"261";"1";"10088";"5000";1;0,136751799;"2009Q1";1;0;-1;0;-1;0;-1;0;-1;1;-1;0;1;NA;NA;NA
"262";"1";"10088";"5000";1;0,15628777;"2009Q3";-1;-1;0;-1;0;-1;0;-1;0;1;-1;0;1;NA;NA;NA
"263";"1";"10088";"5000";1;0,193061363;"2009Q4";-1;-1;0;-1;0;-1;0;-1;0;-1;0;-1;1;NA;NA;NA
"264";"1";"10088";"5000";1;0,12623243;"2010Q1";-1;-1;0;-1;0;-1;0;-1;0;-1;-1;-1;1;NA;NA;NA
"265";"1";"10088";"5000";1;0,135621619;"2010Q2";-1;0;1;-1;1;-1;1;-1;1;0;-1;-1;1;NA;NA;NA
"266";"1";"10088";"5000";1;0,151946443;"2010Q3";-1;NA;NA;-1;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"267";"1";"10090";"5000";1;0,165759756;"2007Q1";1;0;0;0;0;1;1;0;0;1;1;0;-1;NA;NA;NA
"268";"1";"10090";"5000";1;0,207724251;"2007Q2";1;0;NA;-1;-1;0;-1;0;-1;1;0;-1;0;NA;NA;NA
"269";"1";"10090";"5000";1;0,231129801;"2007Q3";1;-1;-1;-1;0;0;0;-1;-1;1;0;-1;-1;NA;NA;NA
"270";"1";"10090";"5000";1;0,202595258;"2007Q4";-1;-1;-1;-1;-1;0;0;-1;-1;1;1;0;0;NA;NA;NA
"271";"1";"10090";"5000";1;0,237829215;"2008Q1";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;1;NA;NA;NA
"272";"1";"10090";"5000";1;0,172739114;"2008Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;-1;1;NA;NA;NA
"273";"1";"10090";"5000";1;0,15628777;"2008Q4";-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;-1;1;NA;NA;NA
"274";"1";"10090";"5000";1;0,142697529;"2009Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"275";"1";"10090";"5000";1;0,15628777;"2009Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;1;NA;NA;NA
"276";"1";"10090";"5000";1;0,135621619;"2010Q2";-1;0;-1;0;-1;0;0;-1;-1;1;0;-1;0;NA;NA;NA
"277";"1";"10090";"5000";1;0,151946443;"2010Q3";-1;NA;NA;0;0;0;0;-1;-1;1;0;-1;1;NA;NA;NA
"278";"1";"10090";"5000";1;0,075018397;"2011Q2";-1;-1;-1;-1;-1;0;0;-1;-1;1;-1;-1;1;NA;NA;NA
"279";"1";"10090";"5000";1;0,08126993;"2011Q3";-1;0;-1;-1;-1;0;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"280";"1";"10090";"5000";1;0,09287992;"2011Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"281";"1";"10090";"5000";1;0,091787215;"2012Q4";-1;0;1;0;0;-1;0;-1;1;1;-1;-1;1;-1;NA;NA
"282";"1";"10091";"5000";1;0,180332042;"2006Q3";1;1;-1;0;-1;1;-1;1;-1;0;0;-1;0;NA;NA;NA
"283";"1";"10093";"5000";1;0,180332042;"2006Q3";-1;0;1;0;1;0;1;0;1;1;1;0;-1;NA;NA;NA
"284";"1";"10094";"5000";2;0,435317035;"2006Q3";1;1;1;1;0;1;0;1;1;0;1;1;0;NA;NA;NA
"285";"1";"10094";"5000";2;0,798081231;"2006Q4";1;1;0;1;0;0;0;1;1;1;0;-1;-1;NA;NA;NA
"286";"1";"10094";"5000";2;0,736690367;"2007Q1";1;0;-1;0;-1;-1;0;0;-1;NA;0;-1;0;NA;NA;NA
"287";"1";"10094";"5000";2;0,957697478;"2007Q2";1;NA;NA;-1;-1;-1;-1;-1;-1;0;0;0;0;NA;NA;NA
"288";"1";"10094";"5000";2;0,798081231;"2007Q3";1;0;1;0;1;0;1;0;0;0;1;0;0;NA;NA;NA
"289";"1";"10094";"5000";2;0,736690367;"2007Q4";1;0;1;1;1;1;1;0;1;0;0;0;-1;NA;NA;NA
"290";"1";"10094";"5000";2;0,798081231;"2008Q1";-1;NA;NA;-1;-1;-1;-1;-1;-1;0;1;0;0;NA;NA;NA
"291";"1";"10094";"5000";2;0,638464985;"2008Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;1;NA;NA;NA
"292";"1";"10094";"5000";2;0,35470277;"2008Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;1;NA;NA;NA
"293";"1";"10094";"5000";2;0,504051304;"2008Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;-1;1;NA;NA;NA
"294";"1";"10094";"5000";2;0,456046418;"2009Q1";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;-1;1;NA;NA;NA
"295";"1";"10094";"5000";2;0,478848739;"2009Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;1;NA;NA;NA
"296";"1";"10094";"5000";2;0,456046418;"2010Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;-1;1;NA;NA;NA
"297";"1";"10094";"5000";2;0,532054154;"2010Q4";-1;-1;0;-1;0;-1;0;-1;-1;0;0;-1;1;NA;NA;NA
"298";"1";"10094";"5000";2;0,348871073;"2011Q1";-1;NA;NA;-1;0;-1;0;-1;-1;1;0;-1;1;NA;NA;NA
"299";"1";"10094";"5000";2;0,266783762;"2011Q2";-1;0;0;-1;0;-1;0;-1;-1;1;0;-1;1;NA;NA;NA
"300";"1";"10094";"5000";2;0,251962442;"2011Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"301";"1";"10094";"5000";2;0,23870126;"2012Q1";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"302";"1";"10114";"5000";1;0,180332042;"2006Q3";1;0;0;0;0;0;0;0;-1;1;0;-1;-1;NA;NA;NA
"303";"1";"10114";"5000";1;0,210387383;"2006Q4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"304";"1";"10114";"5000";1;0,165759756;"2007Q1";1;0;0;0;0;0;0;0;0;0;0;-1;-1;NA;NA;NA
"305";"1";"10114";"5000";1;0,207724251;"2007Q2";1;0;0;0;0;0;0;0;0;1;-1;-1;0;NA;NA;NA
"306";"1";"10114";"5000";1;0,202595258;"2007Q4";1;0;0;0;0;0;0;0;0;1;0;-1;0;NA;NA;NA
"307";"1";"10114";"5000";1;0,237829215;"2008Q1";1;0;0;0;0;0;0;-1;-1;1;-1;-1;0;NA;NA;NA
"308";"1";"10114";"5000";1;0,172739114;"2008Q2";1;-1;-1;-1;-1;0;0;-1;-1;1;-1;0;0;NA;NA;NA
"309";"1";"10114";"5000";1;0,15628777;"2008Q4";-1;-1;NA;-1;-1;-1;-1;-1;-1;1;0;0;1;NA;NA;NA
"310";"1";"10114";"5000";1;0,136751799;"2009Q1";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"311";"1";"10114";"5000";1;0,142697529;"2009Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"312";"1";"10114";"5000";1;0,193061363;"2009Q4";-1;-1;0;-1;0;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"313";"1";"10114";"5000";1;0,12623243;"2010Q1";-1;-1;NA;-1;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"314";"1";"10114";"5000";1;0,135621619;"2010Q2";-1;-1;NA;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"315";"1";"10114";"5000";1;0,157790537;"2010Q4";-1;-1;NA;-1;-1;0;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"316";"1";"10114";"5000";1;0,080432096;"2011Q1";-1;0;0;0;0;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"317";"1";"10114";"5000";1;0,075018397;"2011Q2";-1;-1;NA;-1;-1;0;0;-1;-1;1;-1;-1;1;NA;NA;NA
"318";"1";"10114";"5000";1;0,08126993;"2011Q3";-1;-1;NA;-1;NA;0;NA;-1;NA;1;-1;-1;1;NA;NA;NA
"319";"1";"10114";"5000";1;0,09287992;"2011Q4";-1;-1;NA;-1;-1;0;-1;-1;-1;1;-1;0;1;NA;NA;NA
"320";"1";"10114";"5000";1;0,086687925;"2012Q1";-1;0;NA;0;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"321";"1";"10114";"5000";1;0,098758396;"2012Q2";-1;0;0;0;0;0;0;-1;-1;1;-1;-1;1;NA;NA;NA
"322";"1";"10114";"5000";1;0,100024529;"2012Q3";-1;-1;-1;-1;-1;0;0;-1;-1;1;-1;-1;1;-1;NA;NA
"323";"1";"10129";"5000";1;0,180332042;"2006Q3";1;-1;NA;-1;NA;-1;NA;-1;NA;0;1;-1;-1;NA;NA;NA
"324";"1";"10129";"5000";1;0,210387383;"2006Q4";1;-1;NA;-1;NA;-1;NA;-1;NA;0;0;-1;-1;NA;NA;NA
"325";"1";"10129";"5000";1;0,165759756;"2007Q1";1;0;0;0;0;0;0;NA;NA;0;1;-1;-1;NA;NA;NA
"326";"1";"10129";"5000";1;0,172739114;"2008Q2";1;0;NA;0;NA;0;NA;0;NA;0;0;-1;-1;NA;NA;NA
"327";"1";"10129";"5000";1;0,15628777;"2008Q4";-1;-1;NA;-1;NA;-1;NA;-1;NA;1;0;-1;1;NA;NA;NA
"328";"1";"10129";"5000";1;0,136751799;"2009Q1";-1;-1;NA;-1;NA;-1;NA;-1;NA;1;0;-1;0;NA;NA;NA
"329";"1";"10129";"5000";1;0,142697529;"2009Q2";1;0;NA;1;NA;0;NA;0;NA;1;1;-1;0;NA;NA;NA
"330";"1";"10129";"5000";1;0,15628777;"2009Q3";1;0;-1;0;-1;0;-1;0;-1;0;0;-1;0;NA;NA;NA
"331";"1";"10129";"5000";1;0,193061363;"2009Q4";-1;-1;NA;-1;NA;-1;NA;-1;NA;1;0;-1;1;NA;NA;NA
"332";"1";"10129";"5000";1;0,12623243;"2010Q1";-1;-1;NA;-1;NA;-1;NA;-1;NA;1;0;-1;1;NA;NA;NA
"333";"1";"10129";"5000";1;0,135621619;"2010Q2";1;1;NA;1;NA;1;NA;1;NA;0;0;-1;0;NA;NA;NA
"334";"1";"10129";"5000";1;0,151946443;"2010Q3";1;1;NA;1;NA;1;NA;0;NA;0;0;-1;0;NA;NA;NA
"335";"1";"10129";"5000";1;0,157790537;"2010Q4";-1;0;NA;0;NA;-1;NA;-1;NA;1;0;-1;0;NA;NA;NA
"336";"1";"10129";"5000";1;0,08126993;"2011Q3";-1;0;NA;0;NA;0;NA;0;NA;0;0;-1;0;NA;NA;NA
"337";"1";"10129";"5000";1;0,086687925;"2012Q1";-1;-1;NA;-1;NA;0;NA;-1;NA;0;-1;0;1;NA;NA;NA
"338";"1";"10129";"5000";1;0,098758396;"2012Q2";1;0;-1;0;-1;0;-1;0;0;0;0;-1;0;NA;NA;NA
"339";"1";"10129";"5000";1;0,091787215;"2012Q4";1;0;NA;0;NA;0;NA;0;NA;0;0;-1;0;-1;NA;-1
"340";"1";"10147";"5000";1;0,180332042;"2006Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"341";"1";"10147";"5000";1;0,165759756;"2007Q1";1;-1;-1;-1;-1;0;0;-1;-1;1;0;0;1;NA;NA;NA
"342";"1";"10147";"5000";1;0,207724251;"2007Q2";NA;-1;NA;-1;1;0;1;-1;1;1;-1;-1;1;NA;NA;NA
"343";"1";"10147";"5000";1;0,231129801;"2007Q3";1;-1;NA;-1;0;1;0;-1;0;1;-1;-1;0;NA;NA;NA
"344";"1";"10147";"5000";1;0,202595258;"2007Q4";-1;-1;NA;-1;NA;0;NA;-1;NA;1;-1;-1;0;NA;NA;NA
"345";"1";"10147";"5000";1;0,237829215;"2008Q1";-1;-1;-1;-1;-1;0;-1;-1;1;1;-1;-1;1;NA;NA;NA
"346";"1";"10147";"5000";1;0,15628777;"2008Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"347";"1";"10147";"5000";1;0,142697529;"2009Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"348";"1";"10147";"5000";1;0,193061363;"2009Q4";-1;-1;NA;-1;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"349";"1";"10147";"5000";1;0,12623243;"2010Q1";-1;-1;0;-1;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"350";"1";"10147";"5000";1;0,135621619;"2010Q2";-1;-1;-1;-1;-1;-1;0;-1;-1;1;-1;-1;1;NA;NA;NA
"351";"1";"10147";"5000";1;0,151946443;"2010Q3";-1;-1;-1;-1;-1;-1;-1;-1;NA;1;-1;-1;1;NA;NA;NA
"352";"1";"10147";"5000";1;0,157790537;"2010Q4";-1;-1;NA;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"353";"1";"10147";"5000";1;0,080432096;"2011Q1";-1;-1;NA;-1;0;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"354";"1";"10147";"5000";1;0,086687925;"2012Q1";-1;0;NA;0;0;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"355";"1";"10149";"5000";2;0,435317035;"2006Q3";NA;-1;1;-1;1;0;0;-1;1;1;1;0;0;NA;NA;NA
"356";"1";"10155";"5000";1;0,210387383;"2006Q4";1;1;1;1;1;1;0;1;0;0;1;0;-1;NA;NA;NA
"357";"1";"10155";"5000";1;0,207724251;"2007Q2";1;1;0;1;0;1;0;1;0;0;1;0;-1;NA;NA;NA
"358";"1";"10155";"5000";1;0,231129801;"2007Q3";1;1;0;1;0;1;0;1;0;0;1;-1;-1;NA;NA;NA
"359";"1";"10155";"5000";1;0,172739114;"2008Q2";1;0;-1;0;-1;0;-1;0;0;0;-1;-1;0;NA;NA;NA
"360";"1";"10155";"5000";1;0,193061363;"2009Q4";-1;-1;0;-1;0;-1;0;-1;0;1;0;-1;1;NA;NA;NA
"361";"1";"10155";"5000";1;0,135621619;"2010Q2";-1;-1;0;-1;0;-1;0;-1;0;1;-1;-1;0;NA;NA;NA
"362";"1";"10155";"5000";1;0,08126993;"2011Q3";1;-1;-1;-1;0;-1;-1;-1;0;0;-1;-1;1;NA;NA;NA
"363";"1";"10155";"5000";1;0,09287992;"2011Q4";-1;-1;0;-1;0;0;0;-1;NA;1;0;-1;1;NA;NA;NA
"364";"1";"10155";"5000";1;0,086687925;"2012Q1";1;0;0;0;0;0;0;-1;-1;0;-1;-1;1;NA;NA;NA
"365";"1";"10155";"5000";1;0,098758396;"2012Q2";1;0;0;-1;0;0;0;1;0;1;1;-1;0;NA;NA;NA
"366";"1";"10155";"5000";1;0,100024529;"2012Q3";-1;-1;-1;-1;-1;0;-1;-1;-1;1;0;-1;1;-1;NA;6
"367";"1";"10155";"5000";1;0,091787215;"2012Q4";1;-1;-1;-1;-1;-1;-1;0;-1;0;0;-1;1;0;NA;4
"368";"1";"10224";"5000";1;0,136751799;"2009Q1";-1;NA;NA;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"369";"1";"10224";"5000";1;0,08126993;"2011Q3";1;0;0;0;-1;0;-1;0;-1;0;0;0;0;NA;NA;NA
"370";"1";"10224";"5000";1;0,098758396;"2012Q2";-1;-1;0;-1;0;-1;0;-1;0;1;0;-1;1;NA;NA;NA
"371";"1";"10234";"5010";1;0,237829215;"2008Q1";1;0;NA;0;NA;0;NA;-1;NA;0;-1;-1;-1;NA;NA;NA
"372";"1";"10234";"5010";1;0,101926807;"2008Q3";1;0;-1;0;-1;0;-1;0;-1;0;-1;-1;-1;NA;NA;NA
"373";"1";"10234";"5010";1;0,15628777;"2008Q4";-1;-1;NA;-1;NA;-1;NA;-1;NA;0;-1;-1;1;NA;NA;NA
"374";"1";"10234";"5010";1;0,136751799;"2009Q1";1;1;0;1;0;0;0;0;0;0;-1;-1;-1;NA;NA;NA
"375";"1";"10234";"5010";1;0,142697529;"2009Q2";1;0;0;0;0;-1;0;0;0;1;-1;-1;0;NA;NA;NA
"376";"1";"10234";"5010";1;0,15628777;"2009Q3";1;1;NA;-1;1;0;0;-1;-1;1;-1;-1;0;NA;NA;NA
"377";"1";"10234";"5010";1;0,12623243;"2010Q1";-1;-1;0;0;0;-1;0;-1;0;0;-1;-1;0;NA;NA;NA
"378";"1";"10234";"5010";1;0,135621619;"2010Q2";-1;-1;0;-1;0;0;0;-1;0;0;-1;-1;1;NA;NA;NA
"379";"1";"10234";"5010";1;0,157790537;"2010Q4";-1;-1;NA;-1;1;-1;1;-1;0;1;-1;-1;1;NA;NA;NA
"380";"1";"10234";"5010";1;0,080432096;"2011Q1";-1;0;NA;0;0;0;0;0;0;0;-1;-1;1;NA;NA;NA
"381";"1";"10234";"5010";1;0,075018397;"2011Q2";-1;0;0;0;0;0;0;0;0;0;-1;-1;1;NA;NA;NA
"382";"1";"10234";"5010";1;0,08126993;"2011Q3";-1;0;NA;0;1;0;0;0;0;1;-1;-1;1;NA;NA;NA
"383";"1";"10234";"5010";1;0,09287992;"2011Q4";-1;1;-1;1;0;0;0;0;0;0;-1;-1;1;NA;NA;NA
"384";"1";"10244";"5000";4;1,753722886;"2008Q2";NA;-1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA
"385";"1";"10244";"5000";4;1,503191045;"2008Q3";-1;0;1;0;0;0;0;-1;0;1;-1;-1;-1;NA;NA;NA
"386";"1";"10244";"5000";4;1,644115205;"2008Q4";NA;0;NA;0;1;0;0;0;0;1;-1;-1;0;NA;NA;NA
"387";"1";"10244";"5000";4;1,948580984;"2009Q1";-1;-1;1;-1;1;0;0;-1;0;1;-1;-1;0;NA;NA;NA
"388";"1";"10244";"5000";4;1,503191045;"2009Q3";1;NA;NA;-1;1;0;0;0;0;1;-1;-1;0;NA;NA;NA
"389";"1";"10244";"5000";4;1,644115205;"2009Q4";1;1;1;1;1;0;0;0;1;1;-1;-1;0;NA;NA;NA
"390";"1";"10244";"5000";4;2,391440299;"2010Q3";1;1;1;0;1;0;0;0;1;1;-1;-1;0;NA;NA;NA
"391";"1";"10244";"5000";4;2,330040053;"2011Q2";NA;0;1;-1;1;-1;1;-1;1;1;-1;-1;1;NA;NA;NA
"392";"1";"10244";"5000";4;1,767616592;"2011Q4";1;1;1;0;1;0;0;0;1;0;-1;-1;1;NA;NA;NA
"393";"1";"10244";"5000";4;2,050435247;"2012Q1";-1;0;1;1;1;1;0;1;0;0;-1;-1;0;NA;NA;NA
