Streek,Idnr,Sektor,Gewig,Sektorw,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
01,96396,2220,6,0.25,17.5,99Q1,1,2,1,1,,1,,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96395,2210,4,0.03,0.45,99Q1,2,3,3,3,3,2,2,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,96391,2110,3,0.165714286,1.16,99Q1,2,2,2,1,1,,,2,,,2,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,96388,2120,3,0.1,0.7,99Q1,1,3,1,1,1,1,1,1,,,2,,2,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,96397,2110,3,0.165714286,1.16,99Q1,1,2,1,1,2,2,3,1,,,2,,3,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,96411,2110,3,0.165714286,1.16,99Q1,1,2,2,1,1,,,2,,,1,,2,,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,96407,2110,3,0.165714286,1.16,99Q1,2,3,3,3,3,3,3,2,,,1,,1,,3,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,96406,2120,1,0.1,0.1,99Q1,2,3,3,,,,,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,96405,2110,5,0.166,4.98,99Q1,2,3,3,2,3,2,3,2,,,3,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96402,2110,3,0.165714286,1.16,99Q1,1,1,1,1,1,1,1,2,,,1,,1,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50649,2140,3,0.11,0.77,99Q1,2,3,1,2,1,2,1,3,,,3,,3,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,50710,2270,4,0.2,3,99Q1,2,3,2,3,3,3,3,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50007,2110,6,0.166,11.62,99Q1,2,2,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52171,2140,6,0.11,7.7,99Q1,2,3,3,3,3,3,3,2,,,2,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,2110,3,0.165714286,1.16,99Q1,2,2,2,2,2,,,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50693,2130,1,0.06,0.06,99Q1,2,3,2,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,91008,2120,1,0.1,0.1,99Q1,2,3,3,2,2,2,2,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96573,2110,2,0.166666667,0.5,99Q1,1,3,3,1,,3,,2,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96577,2210,3,0.03,0.21,99Q1,2,3,3,,,,,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96580,2110,2,0.166666667,0.5,99Q1,2,3,3,2,1,1,1,2,,,1,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96581,2110,3,0.165714286,1.16,99Q1,2,3,3,1,1,1,1,3,,,1,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50337,2210,3,0.03,0.21,99Q1,2,3,3,,,,,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50642,2210,3,0.03,0.21,99Q1,2,3,3,2,2,2,2,3,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50469,2220,3,0.25,1.75,99Q1,2,3,2,3,2,,,2,,,,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,50172,2120,4,0.1,1.5,99Q1,2,2,3,,1,,1,3,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,96594,2220,3,0.25,1.75,99Q1,2,3,2,3,2,3,2,3,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96592,2110,3,0.165714286,1.16,99Q1,1,3,1,2,2,1,1,2,,,2,,1,,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,50047,2110,4,0.166,2.49,98Q4,2,3,3,3,3,3,3,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50104,2110,6,0.166,11.62,98Q4,2,3,3,3,3,3,3,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50078,2110,5,0.166,4.98,98Q4,2,3,3,3,3,3,3,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,2110,3,0.165714286,1.16,98Q4,2,3,3,3,3,3,3,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50024,2110,2,0.166666667,0.5,98Q4,2,2,2,2,2,2,2,1,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50076,2110,4,0.166,2.49,98Q4,2,3,3,3,3,,,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
08,50056,2110,3,0.165714286,1.16,98Q4,2,3,3,3,3,3,3,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50010,2110,4,0.166,2.49,98Q4,2,3,3,2,3,3,3,3,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50094,2110,3,0.165714286,1.16,98Q4,2,2,3,3,3,3,3,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50009,2110,3,0.165714286,1.16,98Q4,2,3,3,2,2,,,2,,,3,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50105,2110,7,0.166,24.9,98Q4,2,3,3,3,3,3,3,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50065,2110,6,0.166,11.62,98Q4,2,3,2,3,1,3,1,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50020,2110,3,0.165714286,1.16,98Q4,2,2,1,1,1,1,1,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,53017,2110,4,0.166,2.49,98Q4,2,3,2,3,2,3,2,2,,,,,3,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50002,2110,1,0.17,0.17,98Q4,2,3,3,3,3,3,3,3,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53029,2110,9,0.166,116.2,98Q4,2,3,3,3,2,3,2,3,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50119,2110,3,0.165714286,1.16,98Q4,2,3,2,2,1,2,1,1,,,2,,2,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,52180,2110,5,0.166,4.98,98Q4,2,3,3,3,3,,,3,,,2,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50095,2110,2,0.166666667,0.5,98Q4,1,2,2,2,2,,,2,,,1,,1,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,52207,2110,3,0.165714286,1.16,98Q4,1,3,1,1,2,,,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,50289,2120,3,0.1,0.7,98Q4,2,3,3,3,3,3,3,3,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50157,2120,6,0.1,7,98Q4,2,3,3,3,3,3,3,3,,,2,,3,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50218,2120,9,0.1,70,98Q4,2,3,2,3,1,3,1,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50167,2120,3,0.1,0.7,98Q4,1,1,2,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,50172,2120,3,0.1,0.7,98Q4,2,3,3,3,3,3,3,3,,,3,,2,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,50130,2120,3,0.1,0.7,98Q4,1,2,2,2,2,2,2,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50156,2120,5,0.1,3,98Q4,2,3,3,1,3,1,3,3,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50211,2120,5,0.1,3,98Q4,1,2,2,1,2,1,2,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50196,2120,8,0.1,30,98Q4,1,2,2,1,2,1,2,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,91008,2120,1,0.1,0.1,98Q4,2,2,2,2,2,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50198,2120,3,0.1,0.7,98Q4,2,2,2,3,3,3,3,2,,,2,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50168,2120,7,0.1,15,98Q4,2,3,3,3,3,3,3,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50252,2130,8,0.06,18,98Q4,2,3,3,3,2,3,2,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,91003,2140,6,0.11,7.7,98Q4,2,3,3,3,3,3,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,53184,2140,6,0.11,7.7,98Q4,2,3,3,3,3,3,3,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,53226,2140,6,0.11,7.7,98Q4,2,3,3,2,2,2,2,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
08,50333,2140,4,0.11,1.65,98Q4,2,3,3,3,3,3,3,3,,,3,,3,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51198,2140,3,0.11,0.77,98Q4,2,2,2,2,2,,,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50649,2140,3,0.11,0.77,98Q4,2,3,2,1,1,1,1,2,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50301,2140,6,0.11,7.7,98Q4,2,3,3,3,2,3,2,3,,,2,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50285,2140,2,0.11,0.33,98Q4,1,2,2,1,2,,,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50679,2140,3,0.11,0.77,98Q4,2,3,3,2,2,1,1,1,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50369,2210,6,0.03,2.1,98Q4,2,3,3,,,,,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,50115,2210,3,0.03,0.21,98Q4,2,3,3,3,3,,,3,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50406,2210,2,0.03,0.09,98Q4,2,3,3,2,,3,,2,,,3,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50353,2210,5,0.03,0.9,98Q4,2,3,3,3,3,3,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50261,2210,5,0.03,0.9,98Q4,2,3,3,3,3,,,1,,,1,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50404,2210,2,0.03,0.09,98Q4,2,3,3,3,3,3,3,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50346,2210,3,0.03,0.21,98Q4,2,3,3,3,3,3,3,1,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50084,2210,5,0.03,0.9,98Q4,2,3,3,3,3,3,3,3,,,1,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
08,90972,2210,1,0.03,0.03,98Q4,2,3,3,3,3,3,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50337,2210,3,0.03,0.21,98Q4,2,3,3,3,3,,,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50226,2210,3,0.03,0.21,98Q4,2,3,3,3,2,3,2,2,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50339,2210,1,0.03,0.03,98Q4,2,3,3,3,3,3,3,3,,,1,,1,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,50717,2210,3,0.03,0.21,98Q4,2,3,2,2,2,,,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50361,2210,2,0.03,0.09,98Q4,2,2,2,2,3,2,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50642,2210,3,0.03,0.21,98Q4,2,3,3,2,2,2,2,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50460,2220,2,0.25,0.75,98Q4,1,3,3,3,3,3,3,3,,,3,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,53239,2220,1,0.25,0.25,98Q4,2,3,3,3,3,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50501,2220,5,0.25,7.5,98Q4,2,3,3,1,1,,,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50505,2220,4,0.25,3.75,98Q4,2,1,3,1,3,2,3,2,,,1,,2,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50676,2220,9,0.25,175,98Q4,1,3,2,1,1,1,1,1,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50435,2220,8,0.25,75,98Q4,2,3,2,2,1,2,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50469,2220,3,0.25,1.75,98Q4,1,1,1,1,,,,2,,,,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,31106,2220,1,0.25,0.25,98Q4,2,3,3,3,3,,,3,,,1,,1,,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50450,2220,8,0.25,75,98Q4,2,3,3,1,3,1,3,2,,,1,,1,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50621,2230,3,0.03,0.21,98Q4,2,3,3,,,,,2,,,1,,1,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50590,2230,1,0.03,0.03,98Q4,2,3,2,1,1,1,1,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50529,2230,8,0.03,9,98Q4,2,3,3,3,3,3,3,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50566,2240,3,0.05,0.35,98Q4,2,3,2,2,2,2,2,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50562,2240,8,0.05,15,98Q4,1,2,2,1,1,1,1,2,,,1,,1,,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50570,2240,6,0.05,3.5,98Q4,2,3,3,2,2,2,2,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,50578,2240,7,0.05,7.5,98Q4,2,2,3,2,3,2,3,2,,,1,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50573,2240,9,0.05,35,98Q4,1,2,2,1,1,1,1,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50622,2270,2,0.2,0.6,98Q4,2,3,2,3,2,3,3,3,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50688,2270,4,0.2,3,98Q4,2,3,3,,,,,2,,,2,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50643,2270,8,0.2,60,98Q4,1,3,2,2,2,1,2,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50697,2270,3,0.2,1.4,98Q4,2,1,1,3,1,3,1,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,50711,2270,2,0.2,0.6,98Q4,2,3,3,3,3,3,3,3,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50575,2270,3,0.2,1.4,98Q4,2,2,2,2,2,2,2,3,,,1,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50668,2270,4,0.2,3,98Q4,2,3,2,2,2,2,2,2,,,2,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50634,2270,4,0.2,3,98Q4,2,3,3,3,3,3,3,3,,,3,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50704,2270,3,0.2,1.4,98Q4,2,3,3,3,2,3,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53016,2110,3,0.165714286,1.16,98Q3,1,2,1,2,1,2,1,1,,,1,,1,,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50076,2110,4,0.166,2.49,98Q3,2,3,3,2,2,,,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50067,2110,5,0.166,4.98,98Q3,2,3,3,1,3,1,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
08,50056,2110,3,0.165714286,1.16,98Q3,2,3,3,3,3,3,3,2,,,3,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
07,50082,2110,7,0.166,24.9,98Q3,2,3,3,1,2,1,2,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50094,2110,3,0.165714286,1.16,98Q3,2,2,2,2,2,2,2,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,50047,2110,4,0.166,2.49,98Q3,2,3,3,2,2,2,2,2,,,2,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50119,2110,3,0.165714286,1.16,98Q3,2,3,3,1,1,1,1,1,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50104,2110,6,0.166,11.62,98Q3,2,3,3,3,3,3,3,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,52207,2110,4,0.166,2.49,98Q3,2,3,3,1,1,,,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50078,2110,5,0.166,4.98,98Q3,2,3,3,2,2,2,2,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,2110,3,0.165714286,1.16,98Q3,2,3,3,3,2,3,2,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50002,2110,1,0.17,0.17,98Q3,2,3,3,3,3,3,3,3,,,1,,1,,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50017,2110,8,0.166,49.8,98Q3,2,3,3,3,3,,,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50084,2110,5,0.166,4.98,98Q3,2,3,3,3,3,3,3,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50255,2120,7,0.1,15,98Q3,2,3,3,3,3,3,3,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
07,50177,2120,3,0.1,0.7,98Q3,2,3,3,2,2,2,2,3,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50203,2120,5,0.1,3,98Q3,2,3,3,2,2,2,3,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50198,2120,3,0.1,0.7,98Q3,2,3,3,3,3,,,1,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50156,2120,5,0.1,3,98Q3,2,3,3,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50280,2120,8,0.1,30,98Q3,2,3,2,3,3,3,3,2,,,1,,1,,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50187,2120,6,0.1,7,98Q3,2,2,2,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,50130,2120,3,0.1,0.7,98Q3,1,2,2,1,2,2,2,2,,,3,,2,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,50289,2120,3,0.1,0.7,98Q3,2,3,3,3,3,3,3,3,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50195,2120,2,0.1,0.3,98Q3,2,3,3,3,3,3,3,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50252,2130,8,0.06,18,98Q3,2,3,3,3,3,3,3,2,,,3,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50236,2130,3,0.06,0.42,98Q3,2,3,3,1,1,1,1,2,,,2,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50291,2130,6,0.06,4.2,98Q3,2,3,3,2,2,2,2,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,52180,2140,5,0.11,3.3,98Q3,1,3,3,2,3,,,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,53226,2140,6,0.11,7.7,98Q3,1,2,3,1,1,1,2,3,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50648,2140,4,0.11,1.65,98Q3,1,2,2,1,1,1,1,2,,,2,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50649,2140,3,0.11,0.77,98Q3,2,3,2,1,1,1,1,2,,,1,,1,,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,53184,2140,6,0.11,7.7,98Q3,2,3,3,2,2,3,2,3,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,52176,2140,4,0.11,1.65,98Q3,2,3,2,2,3,2,3,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51198,2140,3,0.11,0.77,98Q3,2,2,2,2,2,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50226,2210,3,0.03,0.21,98Q3,2,3,2,3,2,3,2,2,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50406,2210,2,0.03,0.09,98Q3,2,2,1,3,1,3,1,2,,,2,,2,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50261,2210,5,0.03,0.9,98Q3,2,3,3,3,3,3,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50404,2210,2,0.03,0.09,98Q3,2,3,3,3,3,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50346,2210,3,0.03,0.21,98Q3,2,3,3,3,2,3,2,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50361,2210,2,0.03,0.09,98Q3,2,2,3,2,2,2,2,2,,,2,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50608,2210,3,0.03,0.21,98Q3,1,2,2,2,2,2,2,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,50115,2210,3,0.03,0.21,98Q3,2,3,2,,,,,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50642,2210,3,0.03,0.21,98Q3,2,3,3,2,2,2,2,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50371,2210,4,0.03,0.45,98Q3,2,3,3,2,2,3,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50369,2210,6,0.03,2.1,98Q3,2,3,3,2,2,2,2,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50339,2210,1,0.03,0.03,98Q3,2,3,3,3,3,,,3,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50505,2220,4,0.25,3.75,98Q3,2,2,2,3,2,3,2,2,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50509,2220,1,0.25,0.25,98Q3,2,3,2,2,2,3,2,1,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50501,2220,5,0.25,7.5,98Q3,2,3,3,2,2,,,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50450,2220,8,0.25,75,98Q3,2,2,3,1,2,1,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,53239,2220,1,0.25,0.25,98Q3,2,3,3,2,3,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50469,2220,3,0.25,1.75,98Q3,1,1,1,1,1,,,2,,,,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,50473,2220,4,0.25,3.75,98Q3,2,3,3,3,3,3,3,3,,,3,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50514,2230,4,0.03,0.45,98Q3,2,3,3,3,3,1,3,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50590,2230,1,0.03,0.03,98Q3,2,3,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50621,2230,3,0.03,0.21,98Q3,2,3,3,3,,3,,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50562,2240,8,0.05,15,98Q3,2,3,3,2,2,2,2,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50570,2240,6,0.05,3.5,98Q3,2,3,3,2,2,2,2,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50566,2240,3,0.05,0.35,98Q3,2,3,3,2,2,,,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50549,2240,6,0.05,3.5,98Q3,2,3,2,2,2,3,2,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,50573,2240,9,0.05,35,98Q3,1,3,3,1,2,1,2,3,,,2,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,50669,2270,4,0.2,3,98Q3,2,3,2,2,2,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50273,2270,6,0.2,14,98Q3,2,3,3,2,2,2,2,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50688,2270,4,0.2,3,98Q3,1,3,2,3,2,3,2,2,,,3,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50704,2270,3,0.2,1.4,98Q3,2,2,3,2,2,2,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,50622,2270,2,0.2,0.6,98Q3,2,3,3,3,3,3,3,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,50575,2270,3,0.2,1.4,98Q3,2,3,3,2,2,2,2,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
